,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_top_feature_num,linear_top_feature_num,test_var,test_std
YMR139W,0.8427433791865016,0.8759776023591099,0.8113507113941689,0.8092241598612013,0.8407121220225934,0.8110724071793243,0.0451525720647617,0.04009849625931232,0.049454476702077865,0.04973243369123281,0.04544325048235901,0.049490942031614506,6,9,0.01319195580301531,0.11485623972172913
YPR189W,0.8109721880777601,0.788269613037188,0.7512055488993391,0.5719019861051379,0.7664556310929995,0.5845577775672786,0.02362649395060608,0.02500506693168453,0.02710545929879652,0.03555560167798502,0.02626159659810112,0.035026096687954165,6,10,0.003004872086583416,0.05481671356970806
YOR086C,0.8678321743901238,0.7417004447503339,0.8261276952552689,0.7328779228186137,0.8858243515655111,0.6924094841183431,0.035119785385100424,0.049096531285718815,0.04028136567296617,0.049927965826147176,0.03264192210686986,0.05357663717855195,6,8,0.00949578995010376,0.09744634395452587
YKL028W,0.5215661230405518,0.32505596800088854,0.4669742678013945,0.29911133082885333,0.47030940178169667,0.28977567518990177,0.02397350197043817,0.028474387960725787,0.02530431614424695,0.029016500701433693,0.02522502756021324,0.029209107593573726,8,9,0.0012223460466246454,0.034962065823183924
YHR136C,0.7259796068633189,0.8418720076068612,0.6924463078833034,0.8115092287407076,0.7633765195355541,0.5927400840379459,0.08889009450199463,0.06752526604296272,0.09417213095558845,0.07372367418206793,0.08260205356070385,0.10836717675729597,8,8,0.02934114034023568,0.17129255774912022
YER118C,0.61155673690293,0.7048589359704256,0.5516269341707306,0.5762981703382246,0.5646335216047769,0.4450937268983489,0.027351581311307323,0.023841493768034055,0.029385859720121543,0.028565959270892317,0.02895650462047807,0.032691019160950935,8,10,0.0019597037504576103,0.04426854131838557
YMR060C,0.7535810809551733,0.7952318269616043,0.7652909077401349,0.6185214675484907,0.7050436374606713,-0.16733750904806155,0.02538960208958892,0.023144622320723767,0.02477900295211561,0.03159031250337902,0.027777794132226474,0.055260790198511545,7,10,0.002661894745292321,0.05159355333074396
YDR484W,0.800768209675172,0.8135011246700478,0.7617620187603895,0.6695912552669226,0.7694268222281784,0.6786761369293106,0.026402107359689505,0.025544498596045788,0.02887119593422524,0.034000479389216916,0.02840296420269048,0.03352978461693108,7,10,0.003560177783152198,0.05966722536830582
YDL208W,0.8696346015085517,0.5790027722028974,0.8369376116764411,0.5410917175578247,0.8352107928330534,0.8036567027701675,0.08656703464026107,0.1555646767080828,0.0968162533905266,0.16241806073297116,0.09732754187252794,0.10623788416320194,5,9,0.05849192081146652,0.24185103020551002
YBR214W,0.7248068718467273,0.10117705867396332,0.7143192537485387,0.3657453107074333,0.5927175718300604,0.5938051984411725,0.11327453452235138,0.20471542536273638,0.11541280056066296,0.17196708797743265,0.1378038433995629,0.13761972138525688,8,9,0.04744387198291179,0.21781614261324111
YMR190C,0.7947466367232023,0.9046334794058909,0.8521181344419768,0.8107978435574729,0.8659149745795445,0.7630136891131922,0.03119385497259477,0.021262869637172013,0.026477767718606597,0.029949318787439293,0.02521239177065324,0.03351857430145948,6,9,0.004823929510609035,0.069454513968561
YDR503C,0.750090049750397,0.6727077042992207,0.6237833758773657,0.46303979299729714,0.6766491579457956,0.626293290018897,0.02830346153191209,0.032390352202782996,0.034726960277973964,0.04148764949737959,0.03219472926793674,0.034610926663316145,8,10,0.0032617351693253853,0.05711160275570443
YOR099W,0.7910850511359453,0.7699572366671618,0.6933503636108782,0.627322345547529,0.8148765575388325,0.7022797752086668,0.10389135008236453,0.10901817799690779,0.12586815277149543,0.13875904695313684,0.09779695669368353,0.12402202001653616,6,8,0.05257053551135519,0.2292826541876973
YDR494W,0.7478996712146404,0.36229699657976255,0.7514252357714851,0.4887631331206099,0.5276270657552564,0.21325561564846962,0.04160313050376658,0.06616808051929408,0.041311201209758536,0.059244820420247965,0.05694843686438072,0.07349471852322664,7,8,0.00698605094075984,0.08358259950946632
YHR072W,0.9127175045390898,0.9139029655424726,0.916771845903918,0.8613240717641798,0.9251654573982846,0.8427068111251672,0.031153838930631304,0.030941551688721158,0.030421675131369015,0.03926888171168665,0.028846893238446452,0.04182182221913272,6,7,0.011314858412300796,0.10637132326102179
YDR518W,0.791534931758613,0.7596571173970068,0.748598688313626,0.6065685487689723,0.7341439612654334,0.7791610428705351,0.03268780441095634,0.03509819135448974,0.035896563510975366,0.04490592451407022,0.03691410721759471,0.033643947636732216,8,8,0.005215444725779198,0.072218036014414
YNL131W,0.8860886957455444,0.851076765896604,0.8255494578140159,0.4976156817396271,0.8782471146297837,0.6087972807721502,0.06745302908773866,0.07712572764793771,0.08347457310150198,0.1416563613834045,0.06973610325323498,0.12500258017532093,6,10,0.04064332478455941,0.2016018967781787
YJL126W,0.8227161450014588,0.7776457486581014,0.7486550685675696,0.6154750537073123,0.7634143162058378,0.6456316256630478,0.023921484362228063,0.026790218151828124,0.02848318805536494,0.0352302553876362,0.027634255072418894,0.03382057675263598,7,10,0.003284431438925591,0.05730995933453095
YBR038W,0.7402099063973469,0.6749351315014167,0.7520474178540228,0.5324000467327185,0.6713803825188762,0.3570170780175045,0.026564100628511386,0.029714528354725545,0.025951839175868085,0.03563863429158315,0.029876558298289325,0.04179107497929868,7,9,0.002763890193453987,0.052572713392538405
YGR191W,0.9170257656711045,0.9092327318930586,0.9137761856836223,0.8966500412576541,0.8939156315235405,0.872416929591379,0.024427448215403227,0.02554883530285535,0.024901189311184055,0.027262245749007145,0.02762054045364637,0.030290259873538478,7,7,0.007317556543306998,0.08554271765210057
YHR077C,0.8786160075410395,0.7759158912367541,0.8585479278736237,0.7003046171089462,0.8613073050598871,0.688082367023444,0.023850203756620413,0.03240536475558669,0.025746372101281976,0.03747584299958209,0.025494011550822544,0.038232381223528816,6,6,0.004768435442969266,0.0690538590012844
YPR133C,0.654741188284798,0.6639752282164539,0.6177984554868089,0.44099787995620443,0.6149581892951824,0.44999879330520953,0.027058468846507654,0.026694173524972494,0.028469317164452394,0.0344300425439485,0.028574903824991556,0.03415172565159647,7,10,0.002157817950582877,0.046452319108768694
YFR028C,0.3178770101620134,0.48416390815114496,0.30020040946034665,0.31900857600546095,0.3648037206605127,0.42298439188656034,0.0587090147856737,0.05105394564260947,0.05946484496551111,0.0586602987249489,0.05665358823181078,0.053996701313344705,8,8,0.005141620704519842,0.07170509538742587
YDL088C,0.1593215897039808,0.23481546842434342,0.25481431056064874,0.2137618343121377,0.2677273938820105,0.2326331899361579,0.05110737548138267,0.04875865566171075,0.04811725958705963,0.04942488788325569,0.0476985334032046,0.048828135116138045,8,8,0.003161479732156596,0.056227037376662445
YNL004W,0.5562372928960235,0.4823412820871693,0.5429116829843341,0.46016982939781603,0.3426596683521095,0.26362814136687707,0.03322592546688974,0.03588586769214859,0.033721100996258004,0.0366463109220353,0.04043866643291998,0.04280064136393983,10,9,0.0025313751284067954,0.05031277301448207
YPL226W,0.9111337117634821,0.7571259136112555,0.9203432577424726,0.7356030590988969,0.8388790449788031,0.6386199817401936,0.046469406857567244,0.07682263487892386,0.04399566425318543,0.0801542992502523,0.06257121993035808,0.0937088647071939,6,6,0.024725800178187003,0.15724439633318257
YIR009W,0.7796640340457747,0.7849711733699282,0.7751917827417926,0.7242926040108498,0.7691584781902601,0.6078765481879622,0.030542713920423313,0.03017263714329505,0.03085112591309997,0.03416560658020247,0.0312623694953716,0.040745188932635505,8,10,0.004308072394579212,0.06563590781408613
YGR262C,0.7125400824347562,0.6475268292854408,0.6914549670677378,0.4941733936936752,0.6058760527662499,0.4275336058928254,0.023149596203704704,0.025634084073120664,0.023983582274524365,0.030708288096793847,0.02710635885496171,0.03266854334949974,6,8,0.0018969796907443363,0.04355433033286514
YJR126C,0.818641210055846,0.6560335145393632,0.7732907899374577,0.5271579831152816,0.817975627135104,0.7240502051074051,0.024363878323864566,0.0335532955012578,0.027240288261429494,0.03934007175815363,0.024408544839005196,0.03005329919514038,6,9,0.003330484158573681,0.05771034706682746
YCL028W,0.6510034953240523,0.3730396838100677,0.5938279577893211,0.3945066245232539,0.4399936371002998,0.20018008434244838,0.04330911777508207,0.05804820900836585,0.04672225675253003,0.05704577654130563,0.054861197006075266,0.0655639190408545,6,9,0.005468783549347635,0.07395122412338849
YDL095W,0.814567485022623,0.7864372293484544,0.7364516981745781,0.6411262214063167,0.7987105391419999,0.6654137939086135,0.09427000366164341,0.10116804390010731,0.11238560575282604,0.13114491119570576,0.098218002616347,0.12662941364194624,6,9,0.04876568142703551,0.2208295302423014
YPL214C,0.603177241139877,0.5640555519923489,0.5357571860569736,0.30102747179104605,0.5919763454191243,0.4279197031087586,0.027929761512939234,0.029274165030804822,0.030209360809342344,0.037067986378346594,0.028321197459764257,0.03353493249743174,6,9,0.0020002810492357197,0.04472450166559399
YER007C-A,0.7932419279152353,0.494195952018361,0.8256616456874203,0.5461732155269121,0.7810556649728685,0.5222084431159943,0.025873677901415194,0.04046859071844967,0.023758739809118846,0.038332927909562664,0.026625255667554377,0.03933201226323773,7,9,0.0032946326551600174,0.057398890713671616
YNR038W,0.7675987221768694,0.7641786134739094,0.6827607947614189,0.6616463178206506,0.6965752777959227,0.5385989093606931,0.024735077266811425,0.02491641810046817,0.028899307901201203,0.029845541926074914,0.02826308060006348,0.034852450889121415,9,10,0.0026788054198496653,0.05175717747182187
YEL024W,0.4304443407071966,0.34518864902536506,0.30962317760594593,0.3707577086755234,0.528358311748218,0.3356161219435042,0.1201963085976941,0.12887869916694084,0.13233238678460835,0.12633741782333083,0.10937778819087877,0.12981730440312475,9,8,0.025810666926421512,0.160656985302294
YGL256W,0.7884014347720623,0.792191297771905,0.739604883766342,0.7754662409619028,0.74141299619997,0.6256767669949073,0.02476940933017737,0.02454658928342908,0.02747740457186876,0.02551526683577797,0.0273818406011018,0.032944481935734196,8,8,0.0029503376381583846,0.054317010578256095
YMR133W,0.7641127743001562,0.6908325511606296,0.7094653575992079,0.5693590215869803,0.7334018868689256,0.6727609008924634,0.05475161417741443,0.06268181991110189,0.060763625443906406,0.0739779671217691,0.05820673672018409,0.06448776274825989,7,9,0.012931311404157248,0.11371592414502574
YNL079C,0.7707290665576992,0.8814969107461481,0.7689606316667079,0.5166414876733598,0.8027915425447968,0.5767652592365695,0.23928834957077233,0.17203305066313127,0.2402094279450444,0.34744153920808507,0.22192683664784202,0.32511552553133544,6,10,0.25412491553387423,0.5041080395449712
YEL011W,0.1106668409169771,-1.1067922837368132,0.2350532923557025,-0.48762219540947793,-0.13027679546489246,-0.4561535662726466,0.22895175943484036,0.3523892100717853,0.21233780933470234,0.2961134043532538,0.25810959444092424,0.29296472518935696,6,8,0.05997587919786968,0.24489973294773043
YJL153C,0.6687316366488445,0.668873448558153,0.7054273732307408,0.4776579117143245,0.5746110283077848,0.42766337679994115,0.5936688275827022,0.5935417428210974,0.5598226403872213,0.7454727536675647,0.6727401965859153,0.7803331068664846,7,8,1.0825841564597791,1.0404730445618373
YGR224W,0.7657658683349523,0.8182844848035242,0.7047956161691353,0.6531998323597781,0.6920900962161267,0.5880902716334971,0.03281311316686413,0.028901364793376957,0.036836957081857975,0.03992656941533917,0.03762133268931295,0.04351343530462075,6,9,0.004677328058638589,0.06839099398779483
YIL079C,0.8157867913369975,0.7848214496895503,0.7319112516724009,0.7536557039266714,0.7825310683996534,0.620377977571281,0.023693083905143592,0.025607117686421113,0.028582519095877394,0.02739885817091733,0.025743039271170907,0.03401237103427773,7,9,0.003100812852501473,0.05568494278080452
YGR075C,0.764059014723591,0.7412051177718004,0.6970497966904451,0.5290951750844399,0.6940455672243078,0.6373268249686739,0.025361394611071928,0.02656129706344566,0.02873803446728159,0.035829273922589215,0.028880174438100956,0.031443374937693426,6,10,0.0027739332879519493,0.05266814300838742
YLR100W,0.8638969358588631,0.8639698254297402,0.7892828408617154,0.6546165857582853,0.8604537497092448,0.8325661641581447,0.06477480638134055,0.06475745908584167,0.08059760253168147,0.10318650701127677,0.06558903748699507,0.07184454282886285,6,7,0.03136876943884507,0.17711230741776549
YBR128C,0.833484883134118,0.8757421622316014,0.7974988247131949,0.7299113640131488,0.758181147038962,0.6652589041134138,0.0266320690919868,0.023005939408799213,0.029369181937807878,0.033918077750536055,0.03209394869326486,0.037760052755782696,6,10,0.004334203405869033,0.06583466720405771
YAR008W,0.6592968062761121,0.5811632200077649,0.6307593862942669,0.24477124282245077,0.7370772100257132,0.2129932156047435,0.031401221326216706,0.03481615792868545,0.03268986820876061,0.04675173115397503,0.027584972395022972,0.04772519106504154,7,9,0.002944896345992291,0.05426689917428755
YML034W,0.05597275759825138,0.15065561046572595,0.0014503925276744267,0.1457608830342838,0.1341631933148616,0.07512442192154245,0.1506101337035987,0.14285776181034818,0.1548983362672969,0.1432688113631403,0.1442380865114022,0.14907457722366313,7,8,0.024449895024798003,0.15636462203707718
YBL090W,0.3939020626785589,0.26377381125621524,0.3837434070592126,0.2003800781274524,0.2060730475354582,0.3338435235356533,0.027973369897860673,0.030830389827909293,0.02820682307113357,0.032130330140422214,0.03201574837514386,0.029326586273763097,8,8,0.0013137112171349443,0.03624515439524219
YIL098C,0.6535457728526645,0.5626774716796435,0.6270857454378753,0.4828966436380052,0.565352029773553,0.580809253489091,0.027340100036124356,0.03071695009436623,0.028364926284005363,0.0334014903637488,0.030622877348724667,0.03007343322458346,7,8,0.002195368719354748,0.0468547619709539
YJL200C,0.7560661185439324,0.5708979755668768,0.677570125648515,0.4382566586685185,0.6800255087249948,0.3872987149406498,0.03063396639832447,0.04063005874382471,0.0352196313257321,0.04648749397650628,0.03508527194913927,0.04855026045751444,9,9,0.003914600749354729,0.06256677032862355
YNL168C,0.6587447050858253,0.48658624065160394,0.6566434213287407,0.38484017097079115,0.5716038574219883,0.5784625689442057,0.0371926255615456,0.04561953879025897,0.0373069568616481,0.049935697714442354,0.04167157492386085,0.04133664363526842,7,8,0.00412465297168042,0.06422346122469903
YGR077C,0.6905922614217339,0.6109865624463398,0.6882567967408055,0.480837644707911,0.7235812163311778,0.5662522946489024,0.03848331153727068,0.043150829867106506,0.03862827793598333,0.04984922924643868,0.03637396349098677,0.04556437797851923,7,9,0.004870424768903172,0.06978842861752349
YOR074C,0.6142552333649726,-0.040282121725679465,0.5112554489600573,-1.8772247480702724,0.6011919878546013,-0.7114985532786151,0.03444883352785652,0.05657180905715861,0.03877621937612178,0.09408305109814966,0.03502728184284838,0.07256258864929246,7,10,0.0031304165925050724,0.05595012593824139
YIR030C,0.8247688688071713,0.8321937761831526,0.7741346578294533,0.6836337456060463,0.8024276231598098,0.6440881690978391,0.026142904506438795,0.025583045103778877,0.02968062228972702,0.03512717955366262,0.02775947936308218,0.037257989554268574,7,10,0.003968711653690828,0.0629977114956633
YOR197W,0.34465023087196267,0.29105372870481805,0.32014800700931445,0.16316077862156653,0.41068061218143903,0.37517335216423275,0.05308136467414961,0.05520929044883417,0.0540645623545341,0.05998277000800543,0.05033625126049484,0.051830485374957706,9,8,0.00437485986624838,0.0661427234565404
YBR258C,0.7245439087540053,0.7124935844377478,0.681305091169975,0.5682066554204704,0.6383720912561494,0.5387031892486587,0.02771680924323888,0.02831658087687874,0.029812926229134222,0.03470204068794873,0.03175762473669086,0.03586800888339923,8,9,0.002837835538586933,0.053271338809785254
YDR493W,0.7020831610773786,0.5703316343052048,0.6554069389846378,0.6616016933878286,0.7086687416260296,0.6541882931873095,0.028291317649054966,0.03397600714246229,0.030426984500432738,0.030152251010345653,0.027976874306471625,0.03048073919824456,8,9,0.002733785505108684,0.05228561470527705
YLL008W,0.6873165986458043,-0.2635995917375429,0.7126579806278558,0.0057847661538749096,0.4515531117401632,0.07517650386226016,0.03319735815626094,0.06673533557511262,0.03182370060261118,0.0591958576077639,0.043966146081790045,0.057092694177924674,8,7,0.0035863721904146285,0.05988632724098739
YPR047W,0.7940817557468378,0.7572330206801755,0.7712353097874977,0.642061579250063,0.7680447883650222,0.6173852743371504,0.025989948288791597,0.028219727087258232,0.027393813714671266,0.03426590140375659,0.027584179452416223,0.03542736423790086,6,9,0.003337867877905312,0.05777428388050614
YOR324C,0.8269434951639025,0.8466846936817856,0.7852172406492436,0.7581351196043083,0.7150246210751848,-0.09407218200125711,0.025544875679923387,0.02404377121598868,0.028458338322679622,0.030199255419035145,0.03278034343085429,0.0642292450309521,6,10,0.0038368321151688793,0.06194216750460771
YDL160C,0.4513673273363148,0.4926751731681478,0.4641470953817417,0.30501279027971795,0.4283122071005375,0.3273164891711339,0.061677369759470635,0.05931001980030167,0.06095478527277791,0.06941821100406362,0.06295996393659933,0.06829523475627133,8,8,0.007055424683352784,0.08399657542633976
YPL210C,0.5228391464917841,0.4635502091813738,0.4989290337982786,0.26958473775224046,0.3649150574462514,0.38199149607042415,0.03206338156527289,0.03399706769970371,0.03285689647578884,0.03966996703709575,0.03699072368783331,0.03649002370509723,7,8,0.0021923353052407005,0.04682238038844993
YJL042W,0.7549419739099362,0.5594630953956203,0.6997697869093794,0.5873401159714411,0.6914931692623645,0.5338371932536067,0.03212392217649422,0.04307102900625179,0.03555668766589923,0.04168600012611201,0.036043461432705946,0.044306037382222434,8,9,0.004284906375608907,0.06545919626461133
YPL237W,0.8545049570661681,0.701159704380443,0.8348834638404243,0.6851647271419018,0.8091534210369086,0.7732064755913348,0.1084149913978144,0.15537631593575352,0.11549429331648917,0.15948025913955513,0.12416735526938434,0.13535695198664707,7,7,0.0822022339587326,0.2867093196230855
YBR058C-A,0.6967895971282847,0.6010309636049148,0.42259286709838095,0.04933703963582081,0.6796744464831372,0.5744236758136159,0.17227784304736893,0.19761821530342177,0.2377379148180409,0.30504974310507177,0.17707333610406523,0.20410145771578095,6,9,0.09960196162261331,0.3155977845654391
YKL166C,0.5651685656736575,0.6021816678570346,0.6168947136505514,0.5379593422133297,0.3143202627603575,0.13695680892119133,0.029562161364469625,0.028276009139317083,0.027748198306211246,0.030473042260804276,0.03712242812497452,0.041647792068795014,8,9,0.0020450530215951938,0.045222262455511815
YEL026W,0.8951162521738376,0.20636113593915673,0.8997465294814293,0.5598546973980849,0.8197429032680571,0.5244559254236139,0.08825604992338985,0.24277381915686277,0.08628595195579007,0.1807958355099136,0.11570085624277823,0.1879255259097028,7,9,0.07556730114976211,0.2748950729819691
YKL017C,0.811840208092723,0.7848911246699465,0.7870117473845135,0.6028793740323883,0.7537609514754245,0.591488969045404,0.025497223964564563,0.027262058885589205,0.027127346330695207,0.03704168284246249,0.029168087148664902,0.0375691509981664,7,10,0.0035157024476090734,0.059293359220144316
YKR002W,0.37525992795777474,0.5069628512448502,0.4312072127085965,0.5051857489182522,0.4455240990413071,0.3408192491593026,0.05764775322483266,0.05121209301454686,0.0550059594468516,0.05130430439156761,0.05430927955406326,0.05921544023791623,6,8,0.0054127571941940955,0.07357144278994462
YKL204W,0.8526583775434873,0.8580145915157402,0.8585140370918929,0.7675110538510094,0.7519550708705895,0.6840128820308145,0.02370285693873144,0.023268041461929356,0.02322708176727471,0.02977413312470906,0.03075410890314935,0.03471144236709167,6,9,0.003879976370331556,0.06228945633356865
YDR253C,0.8443300616784235,0.9249121478346929,0.8347657256086476,0.6952364436172338,0.8524552623093227,0.8663675389819545,0.05344142991299807,0.037115945993715385,0.05505867579140314,0.07477513566337388,0.052028050789240735,0.04951441775527448,7,7,0.01866828937935612,0.13663194860410988
YDL091C,0.8090726289454624,0.805885595320979,0.7919167959657253,0.7975425279327135,0.8331039868683522,0.7069827749298145,0.02882807061785394,0.029067679505009117,0.030095391282865362,0.0296857746173773,0.026952835583002502,0.03571314166496,6,10,0.004429106260388843,0.06655153086435235
YGR142W,0.8419965595252293,0.21678417235898562,0.7644639896753938,0.36591921221722623,0.8729410112229709,0.3571092860395383,0.09872415886844949,0.21980162459710648,0.12053656961161703,0.19777093541603,0.08853048994283126,0.1991401118741507,8,8,0.06276730451440508,0.25053403863428436
YHR079C-A,0.7809542633616952,0.7311149696095325,0.6410082350105799,0.42078257315492706,0.6840769780658437,0.6469011122862591,0.08815157110679972,0.09766657699402131,0.11285086643307397,0.14334530222642122,0.10586521701788261,0.11192080608587746,7,9,0.03609760989257214,0.18999371013949945
YJR047C,0.8183760616699547,0.862821386251626,0.8131937961328495,0.7877594216137416,0.7407043273505685,0.7513854924539685,0.031520134460108,0.02739332322949487,0.0319666528458328,0.034073420064553696,0.03766163339813705,0.03687777845621352,7,10,0.005566166230093652,0.0746067438647047
YML111W,0.8520945882573164,0.8389048052338032,0.834185077957263,0.750591737077009,0.8341713144221014,0.6644032915612783,0.01777379893490067,0.01854938535833113,0.018819151395863036,0.02308041690816526,0.01881993242532048,0.026773002393932075,6,9,0.002173349637121711,0.04661919816043291
YNL218W,0.8249353904151602,0.8581540107413687,0.7822146093125812,0.8221021119284504,0.7482913250376505,-0.6479936039549037,0.024365323737788783,0.021932166620769817,0.027176115400433278,0.0245616988691677,0.029216090295240787,0.07475681107534526,6,10,0.003450636013233739,0.05874211447704057
YPL194W,0.8619712874459381,0.8463965669666276,0.8381704356773042,0.7703181786307276,0.8569582077209154,0.7583913227684085,0.02581692274753198,0.02723455087777899,0.027954304342623876,0.03330297783649925,0.026281565325903367,0.034156709055570264,6,10,0.004913519128763248,0.07009649869118463
YNR007C,0.0998638385330628,0.11213784107456082,0.1489514982939436,0.11255472480116446,0.186192414522229,0.13091964932285283,0.22520270916178103,0.22366203882068417,0.21897607239633343,0.2236095239055603,0.21413140814328097,0.22128372401615776,7,7,0.05733134760503749,0.23943965336810336
YOR117W,0.64945319402207,0.6627503916651178,0.6014734100247485,0.2838345175723984,0.652722030005688,0.44050048538457776,0.14309334838853963,0.14035315064115667,0.15257208833163347,0.2045281695952227,0.1424246156729859,0.18077829920893185,9,9,0.059435513079044204,0.2437939972170033
YDR364C,0.802904772188366,0.8309407833443931,0.7284386422040892,0.5499681059681377,0.8029123711453918,0.5712108878988235,0.02254104155482443,0.020876387587300593,0.026458785826385053,0.03406101393020822,0.02254060701853701,0.03324740851728694,7,10,0.002623161249730188,0.051216806321071874
YDL106C,0.6775613875324427,0.7218243235805439,0.6294689025366933,0.6397700594109307,0.7034153229257367,0.6603216393477149,0.048450095363443524,0.04500188347379704,0.051937787574018825,0.051210736008832934,0.046467089310652444,0.04972846511714793,6,9,0.007407904359113061,0.08606918356248687
YML048W,0.8227022013529384,0.7097999829158816,0.7817723836037713,0.6338634137417004,0.8329825815403513,0.7049905113259949,0.07214511263133937,0.09230048029048334,0.08004055633568048,0.10367565983381842,0.07002226059401508,0.0930621831581872,7,9,0.029871953601168875,0.17283504737514574
YLL009C,0.7203284512780815,0.5718409090215455,0.7056482460612847,0.18075626523074972,0.6734160113124714,0.2353700066606279,0.031238854251658076,0.03865213947650353,0.032048246116529545,0.05346597827152383,0.033757353970318205,0.05165312697903373,7,8,0.0035505451873705596,0.059586451374205526
YIL005W,0.7641156481047106,0.5229916124473337,0.7097910805535546,0.41747258453670044,0.7671690097676329,0.6404959116596958,0.024225745529801553,0.034450108418786915,0.026870946441413395,0.03807025360783467,0.024068441968512454,0.02990745803596864,6,10,0.002531677071355186,0.050315773583988414
YOR352W,0.807292907089054,0.8628843167533571,0.79571367408241,0.6829164534432228,0.7482535100661027,0.6486110421689035,0.025567302221594954,0.021566497590796554,0.02632423165846456,0.03279615337016343,0.02922252690373672,0.034524715632105255,7,9,0.0034516380524628075,0.058750642996164795
YMR261C,0.8736562200307052,0.4789034625281977,0.6764291468148611,0.4526005921049604,0.8435733804724784,0.7481112937897052,0.040741022047284275,0.08273972638918478,0.0651988121914943,0.08480220569396676,0.04533256748165194,0.05752535858776346,7,8,0.01336789763471664,0.1156196247819402
YML093W,0.6430898055980032,-0.20034367805035025,0.6074706446893534,-0.07905237920597652,-0.08198964511381912,-0.19682710370374168,0.03350867342060536,0.06145122760142371,0.03514097677321865,0.05826382892026386,0.058343074403712156,0.06136114660256251,8,7,0.0032011693843810155,0.05657887754613921
YJR080C,0.6572763985730503,0.5541169924874699,0.5697140998136603,0.4237678711484679,0.5057087349147507,0.44873423953910263,0.02694247258293174,0.0307309442015813,0.03018867143746251,0.034935275938001525,0.03235615528882439,0.03417007662088121,7,9,0.0021551823623828102,0.04642394169372965
YOR273C,0.7196062978214737,0.4580227814767107,0.7074852126304807,0.5949527559556094,0.7553933915885763,0.5616114481085799,0.0570683778961073,0.07934177586879827,0.05828882674451903,0.06859054311978682,0.05330224411480472,0.07135772624839926,8,8,0.011818869567199136,0.10871462444031683
YLR362W,0.7376764521626369,0.7639901936034006,0.7297552041516029,0.6649235505531884,0.746169569471642,0.6766532983034654,0.03292634323287213,0.031231287387989998,0.033419775802534454,0.03721318267342246,0.03238893780619052,0.03655603462594845,6,11,0.004205356931695647,0.06484872343921387
YOR018W,0.7702981691451245,0.7129670447450764,0.7479043442839756,0.6607792762985747,0.7694037623445755,0.598770204149117,0.028295647754956316,0.03163029870557776,0.029642859316004348,0.034385757828256085,0.028350682649113945,0.03739676200156216,8,9,0.0035467286404478452,0.05955441747215604
YPL268W,0.8049008604655492,0.8544064437004173,0.7875270564482305,0.6488076959007794,0.7131977131973541,0.6727519758886797,0.02417931960597798,0.02088754872724321,0.025232960982520158,0.03244060119650363,0.02931620188532145,0.03131518021651452,6,10,0.003049200172288863,0.055219563311283644
YDR411C,0.7562493427278811,0.7587456539048448,0.5742545128256673,0.6400360361859343,0.64498777926082,0.749847203379144,0.04651015011331964,0.04627137618988823,0.061468111459331676,0.056520286711866895,0.05613018777697174,0.04711698851910676,8,7,0.009030313440965134,0.09502796136382773
YGR180C,0.8210687803574073,0.9418608802434323,0.8214508031560752,0.8354887005022015,0.8620413192722973,0.8370591049505147,0.36818458914920565,0.20987309714327476,0.3677913373087081,0.3530371528152699,0.323293566130298,0.35134808782473503,6,7,0.7709003251433776,0.8780092967294695
YDL197C,0.7784404372905899,0.6339362867762999,0.7444302083464268,0.47555134680614086,0.6734860455523953,0.6793507685808455,0.028678149942385878,0.036862452149958966,0.03080070384329894,0.04412222131361732,0.034814226846882304,0.03450014998249027,7,10,0.0037771558159034736,0.06145856991423957
YGR200C,0.676881014864054,0.3829787267605157,0.7048647855518232,0.28983494601487636,0.45596615470621504,0.09642297025812974,0.029284922223109654,0.04046810849612939,0.02798809583881829,0.04341526794357427,0.03799931748837036,0.04897172791117099,8,6,0.0027007153426539844,0.05196840715909989
YHR110W,0.773219816509465,0.6728953971638972,0.7242032185514884,0.5144178611416835,0.7135966940883588,0.7279800671222189,0.06537266678877492,0.0785121695047638,0.0720921947814832,0.09565881628661133,0.07346536893779404,0.07159686645326777,6,10,0.01917522369662786,0.1384746319606153
YLR408C,0.803032819568283,0.8948228986773741,0.639395445406769,0.045159227931806045,0.7672653979931677,0.8209245735263897,0.029970584819131726,0.021900744679557115,0.04055215024798895,0.06598781695987463,0.03257832578954861,0.028576976684723133,6,9,0.004640338953490926,0.06812003342256172
YGL190C,0.7568499363594787,0.6541343271611194,0.6470218632122862,0.6234830341771691,0.764214202958748,0.6739616332403859,0.02780329823536218,0.03315987270246257,0.03349909138784108,0.03459803228299818,0.027379022898472858,0.032195374329624986,7,8,0.0032349784116674084,0.05687687062125876
YEL027W,0.7896349559385003,0.5655066338858273,0.7448159381312001,0.5184519831184796,0.672366710934547,0.6772577066487119,0.33461660162722046,0.4808972254108351,0.36854240820836454,0.5062680212039621,0.41759443954848946,0.414465739440841,6,10,0.5415948557820304,0.7359312846876604
YGL110C,0.8355896408824041,0.8115558231071058,0.7647447423834883,0.6670696708542465,0.8046748451943997,0.6816776736671354,0.020565830489123908,0.022017754441208577,0.024600919049434525,0.029265661359750988,0.022416135930116037,0.028616414176778193,7,10,0.0026176794504866566,0.051163262703688636
