,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score
yhdF,0.44924027350736107,-21.559246069093017,0.4021343264809102,0.11354370765140342,0.2920721631341514,0.11908730342645968
nrdE,0.5113340498947577,-1.291678630135967,0.3798437453581106,0.1580777829698885,0.4325876482837543,0.4308525896047244
sdhA,0.24395806841759504,0.025971384464736458,-0.17281369696297322,-0.1253176259670059,0.003661230629343648,0.07768889986465777
spoIIIAE,0.6969419439546565,-3.3981670740214174,0.581279524011479,0.30805636105731804,0.5759637735751149,0.4353992424233257
ureA,0.529164990889778,0.22449480008497602,0.5236652097303789,0.3524567818881599,0.40532910213318485,0.5990694988221268
des,0.4580058069373357,-18.522114996044177,0.15353408723422746,0.09261212703517208,0.43419790784055134,0.41934344862338935
ylbD,-0.11169569882578578,-20.22300398117077,-5.735271781105706,-0.6418684867889857,-0.21593355742586162,-0.254988363032983
rplC,0.5918248733786964,-15.514092889816467,-0.038534830807400944,-0.04962747253995614,0.4049415640908629,0.5925348697310926
yqcF,0.4046058674319972,-17.07970333909787,0.22140935555560048,0.30502113490212146,0.33238642278442143,0.07615034432581769
menC,0.005653480717977666,-32.90787658689445,-0.2870662324728672,0.0427594837000741,-0.03283229292348966,-0.16447288453005893
ntdA,0.8377379854271473,0.6593829181819127,0.2610902386311337,0.4152832349801918,0.8624636174410168,0.8789285922030169
ycdG,0.2584862805944048,-25.428547701397605,-0.559199058776435,-0.3179931162857432,0.21987839277539856,-0.05030176116653773
sppA,-0.9899102505215689,-4.853938321363662,-0.8217023992057566,-1.5667799555929074,-1.2080746544602503,-1.6962043078117426
oppB,0.1437731941475051,-5.0522915785485045,-0.06582898108883817,-0.13840950150999154,0.26615665457314075,-0.005572704610367962
ykgA,0.2162024484386228,-21.693204299455836,-0.8333487473043559,-0.42788382797751323,-0.2622130040752193,-0.14348813471023925
yacP,-0.21423362436950377,-41.585327492653455,-2.320012729050706,0.0033634048561610452,-0.7219171060383562,-0.2518507629995088
ywmE,0.33732789763343607,-11.966883171610181,-1.5276882357664516,-0.20273378663149444,-0.7438161682067332,-0.2491785193593028
gmk,0.7494341837257545,-12.295287697944453,0.5425124533088126,-0.09764567114923661,0.6465718762161107,0.5768619637913355
yjcM,0.6156118900362219,-2.8607280063644995,0.25683199238076404,0.1266560696222655,0.4057396693922908,0.5542365736216757
rbsD,0.45447163157203285,-12.422658240496903,0.489233807087904,0.605651080351987,0.463763553039113,0.40739972522946133
ywcA,0.7634056799562513,-0.034869832780789034,-0.16746015046635243,-0.1738891315471114,0.5782260695826253,0.46255707684172176
veg,-0.0027021372537512356,-29.51296655147667,-0.6704311713385616,-0.20772826041026238,0.025519679316589272,0.17711304636457914
yxjJ,-0.6492918276113331,-21.509583994983466,-0.21215595473677418,-0.5926096043070883,-1.6514880754467907,-1.5030041921747492
yozK,0.5651346055848454,-22.410509343499147,-0.7895024425109045,-0.32296245791859346,0.3728384131801179,0.38681787732827166
gltA,0.5834342100173184,-0.4055412549105919,0.3533268929370619,-0.046874561818289084,0.4969633785713966,0.5765597461867134
rpmJ,0.6960127191081629,-11.930173830960163,0.045754096413606726,0.23433395713606475,0.7426704968769144,0.7375341218093242
metN,0.662965094560148,0.7105478835484262,-0.2506978869291776,0.3723401603948352,0.6560522481095974,0.6434009715746329
ydgH,0.21515155904678196,-27.409433973301354,-1.0716440787239812,-0.42255214279475983,0.18059559755826105,0.30276811312560803
citR,0.11818573893313,-35.7598731991873,-1.084932704253565,0.05699525925173876,-0.026584201390933426,-0.3280086661740058
spoIIP,0.7575475228220652,0.4057971777773659,0.7446506126979606,0.6399858739169533,0.7537199766841801,0.7733718478798179
yxaM,0.8637306722712704,-0.7128653685313868,0.41461220202095794,0.2283528215890427,0.8676405367442245,0.8444444272540266
ydeJ,0.16694873749158168,-23.392492859808925,-1.1062258280930464,-0.3590548516072922,0.07033262745998003,-0.11037154644401115
ntdC,0.8302523021737126,0.6882394361180935,0.22726161903086872,0.4143578978804775,0.863930904423071,0.8321981388277206
yotB,0.4438509464630068,-23.093977222179568,-0.017677957707807224,0.21824820560599556,0.26745147526626256,0.15001452973953955
sspI,0.5620005971360305,-1.4520844134167321,-0.16612142499745808,0.013931820008671103,0.6543915483697136,0.57035489284541
comEB,0.3506558838537116,-25.09737778691708,-0.6789472473457465,-0.047893747447591783,0.25323781195819284,0.2496555071901042
yydA,-0.4455019005571239,-35.00997438484629,-2.460927463401651,-0.22619247073242832,-0.13078598702393163,-2.6057959796338745
leuB,-0.053056057842485016,-2.2983097861513286,-0.1813690505168073,-0.1593209460977374,-0.2885221756628391,-0.21080294669350597
psd,-0.44263962583954086,-44.08400754145491,-0.7425456453730797,-0.14459727966652514,-0.28555109441396853,-0.25725110918082317
yvyF,0.59185097128009,-5.327689374422955,0.6512525017616537,0.6855300948889217,0.4105529167431944,0.6825010348195879
prkA,0.35263967855887324,-3.4977245629550406,0.41687871281951705,0.5588020084311496,0.04060072037644036,0.40201768197680054
crh,0.1367230306374725,-12.30308610570648,-1.9188902161230175,-0.7187159682175801,0.20143821021410468,0.42610274294989015
ykoL,-3.378742055208394,-74.05100829932982,-1.9869616895928113,-2.0665526640732046,-4.281404282370821,-2.6522575487321753
ywmF,0.027067858230961472,-26.79340160797934,-1.1594976354457573,-0.27108309685376386,0.09322714988943692,-0.2180636732155954
yraE,0.5528049308905694,-20.52918004965343,-1.4327032164679405,-0.4472305585628522,0.576320299651666,0.38044861871148394
yurS,-0.5016683933970452,-44.22083424136072,-2.5137567508841028,-1.5670374531826958,-0.20978607757492806,0.06332020065369937
yfhO,0.20798937161614117,-24.881794496873777,-0.06983717959331859,-0.3115504116129524,0.179202542059668,-0.053363208075214
yqkB,0.2722847377296702,-1.1665228829947538,0.4161045621749666,0.5839170885304973,0.2380577362035725,0.008225644150072431
smpB,0.6587072463054482,0.11473509804350812,-0.007840360755536624,-0.018045397982787925,0.40600608230544444,0.6427449399805973
phrC,0.7186713832674405,-0.9007712271484765,0.27321232852894883,0.5482881571241613,0.5934495803522238,0.4899176441072377
mdh,0.46145080019571183,-1.2764784369771416,0.2992101825380218,-0.03442179180595528,0.05353274969254518,0.05240870056257907
leuC,0.07122066833783525,-1.2389996269963346,-0.2930724073076669,-0.14960657286505596,-0.2107764665238594,-0.27404050737201446
yycC,0.8748675979101634,0.2815527736766126,-0.2514912981162645,0.021289223302113247,0.8460241555465312,0.8946865881033093
xkdK,0.493029516144055,-12.54653053222673,0.3873516916804596,0.2589806800243629,0.13480956078628004,0.4102180239640023
rapE,0.6266230020812091,-12.0175068817552,0.19437143649068944,0.45157689095718423,0.5347558907905063,0.5149725202143155
cotO,0.8298524798635339,0.026844164965127315,-0.6685327780407182,-0.24362966301952205,0.6613830028068501,0.5389898068281249
ydhK,0.15358152899682553,-3.0906662813649497,-1.352746828593351,-0.6541738968471384,-0.027312304620994654,-1.4535317769496476
yfkH,0.46053947770932024,-13.503156957750065,0.026612706017959065,0.04775723637504081,0.12931411518407032,0.1804929194111452
ogt,0.43516890375117945,-6.052370820925341,-0.32775159672515364,-0.1953138332058637,0.3518787989243862,0.6385028247051578
groEL,0.6964636226019933,-28.37459775773595,0.10122796690017277,0.14014929961940426,0.7121103935590914,0.44817055222748536
ykfB,0.5035417315404183,0.5759497451157367,-0.3106522176992126,0.2213893748725425,0.27722026659083265,0.46641956962481146
xylB,0.1746321734033377,-19.834920491377385,-0.0877308850497247,0.12269278169196873,0.2731882111379117,0.03671965289189538
tlpB,0.1971863504970831,-36.058876636958246,-2.515286721253903,-0.2774088270371573,0.07399563383179975,-0.07021374294309224
yesW,0.42681734321272036,-18.058761235956023,0.4729636146827937,0.34646777129717865,0.35768165043038735,0.3083292551154525
narJ,0.47457023910629514,-21.498522286494957,0.12736276689902648,0.3808722716218388,0.38662809605760684,0.3435770155482598
argB,0.5743830455971481,-1.2206105088281451,-1.0281582417441326,-1.924185250208971,0.357849240497796,0.19070457598276236
ypiF,0.08386694838696651,-9.205114400300596,-1.3400958405813044,-0.5476768680016286,0.1995195684949036,-0.47381687614387236
yfmP,0.5026237940402422,-19.984582476883112,0.05148323284953571,0.25521406666422763,0.2274395374307162,0.3986657560191622
ybgB,0.3711445486114102,-21.362376997190744,-0.06426144667276823,0.03231890447663699,0.23128147417016676,-0.0011454959164978185
epsE,0.729027737101912,0.19390945337145704,0.40649389387430046,0.11053153699230667,0.9031114645459817,0.648246940387089
ykvR,0.30258632279541153,-25.036618384625925,-1.2036310503714502,-0.47515031721919687,0.12017461633944626,0.2467132870109604
ezrA,0.7435720739523567,-6.065571449500253,0.08820186561223464,0.37552385949142264,0.3948017212107451,0.6705068748194554
htrB,0.5959099002542338,0.7141799683195618,-0.25713629567241836,0.008606094521303675,0.3544823840500847,0.6036859261901106
dhbF,0.783861119780558,0.5740369458039426,0.530795083500308,0.5492885355996809,0.8909630745567974,0.8616988933650074
xkdA,0.17492673374639867,-28.883556166866907,-0.5091010228243871,-0.555654128750527,0.14380815433916683,0.028959887764824943
glcR,0.46129046736784596,-16.45465074044355,0.40073717969107725,0.41155848259625494,0.31071040619555634,0.4011800570138566
yaaN,-0.03687775631429191,-15.782849477111053,-0.0889515023080909,-0.28614337822781377,-0.32740092316628044,-0.9415192211458729
spoVT,0.686937351947746,-0.33251740576678745,0.31085306031744064,0.23917550268461596,0.624887548559282,0.7864174946843453
cgeC,-2.4535889152590573,-42.87887758292524,-1.7590330148031161,-2.5609384241664457,-1.656401016219542,-2.2366118339218826
hemC,0.13837230127935773,-8.000017781301207,-0.11157728717299342,-0.12164856080998754,-0.0661859889054599,-0.03648351918489667
flhP,0.2751341947683118,-23.144765462142075,-0.2048249369280053,-0.15670934347030374,-0.0746230442837672,-0.21293323175802015
ydbT,-0.18112716724749434,-41.00424730385124,-1.1025490215795206,-0.49243450398395106,-0.25463065992364076,-0.8302617612060981
sigF,0.6200956728783689,-2.641086825289751,0.6807015048100862,0.7059761700955158,0.521326042510375,0.5835591086731451
ftsW,0.09390309660958984,-23.74405713625201,-0.5229493380550689,-0.07753820474920148,-0.06945961594994166,0.07735578824038736
pucI,0.261406267612196,-25.082748859493567,-0.7954137006735365,0.09349428196385323,0.210207369440635,0.21168638591060596
nhaX,0.1202911220546311,-1.4573523170691014,-0.4033699868473448,0.0038905579644958888,-0.04945869782801915,-0.27731292411012975
iolG,0.7486521838906928,0.32895393239551074,0.17953385092604457,0.3189014419170031,0.764221258435002,0.8051578892520058
copZ,0.37061487745015664,-16.69485945843668,0.35394449115217586,-0.3143194965283589,-0.14858090907074084,-1.5032271919555709
yvmA,0.7853305820480658,0.19166416744435777,-2.3501354887451322,-0.30271968930882953,0.7226387734109487,0.645652843788122
yxeQ,0.43110157985868824,-24.61823506732674,-0.22738713643765474,-0.24980336832262706,0.224414266963745,0.34933583346099484
comQ,0.6562865218690426,-6.338396164119934,0.04604049676235755,0.2242648321641061,0.676650940476637,0.6596202536483047
yteA,0.5733554723465362,-4.369425267330491,0.11734776391761503,0.31831580637904644,0.5384956143491251,0.5837529107312681
pbuG,0.3651324993934485,-6.8041300192691505,-0.6256314684248887,-0.057224067517922306,0.17505232418359218,0.3429398826562201
fadG,-0.502571700757878,-37.09575070879422,-3.6546054547682836,-0.9105129210978151,-0.221036178304179,-0.35249431343656656
yflG,0.35929685998689376,-0.8670712067031947,-0.014619227218621189,0.0052232446308718705,0.37134418859253915,0.20194041946894203
yknY,0.39819939873370236,-2.3919517786922144,-0.15991037279576514,0.05681222651555873,0.5906175965417209,0.4187036362035155
ptsH,0.8857189170518118,-3.0355970193835464,0.2919927327235847,0.3292347720157931,0.8413926031564367,0.7808495870444174
yodR,0.32683225394593773,-1.2610442849988694,0.30997500797076016,0.504858229072637,0.4623544564924782,0.45398175969208543
plsC,0.7629562685740493,-3.2397486274496936,0.30357738231106113,-0.05968554470061904,0.49365713577072035,0.41672920895303056
purQ,0.6284360959503582,-0.13511420954817854,0.5434901643838765,0.3047262643802221,0.38560402340500444,0.6253319227223695
ytnM,0.7369499367595183,-1.5958500306034038,-0.34002219678867474,0.20086282519500986,0.6515030739721503,0.6813400160080987
polA,0.1522885326560054,-27.77981914569375,-0.8250981637311963,-0.05212702391383184,0.11548154039441305,0.0739718732118515
ypzF,0.16878955095563608,-2.8547344674978716,0.4159619566820205,-0.049582050724525706,0.09752782367947499,0.3139921143942207
sacC,0.33879048997904293,-22.36096568440987,0.223226332084545,0.1213053208808419,0.25538120546172194,0.3804483377944433
scoB,0.3693999864194425,-0.08274156563081392,0.23500259477028096,0.4280677474044443,0.38105094642936155,0.18989939345541673
ytpR,0.5805460103489676,0.7617908632294323,-0.4864498495709735,9.240855394754277e-05,0.4349974572348375,0.3849240782888934
hutP,0.3066453463605423,-0.8871939463365255,0.44009600351075295,0.2794018393636376,0.3536148525737203,0.24189079292528248
yveG,0.3218803590578504,-27.46220937719289,-1.310939824701999,-0.13688524242515365,0.40122737445917067,0.29313000243599385
xkdE,0.288972278619231,-19.846327499694702,0.15521159307208454,0.005633669647608808,0.21966175252255637,-0.09542285916190907
spoIIID,0.3725330718776866,-3.193297251260951,0.23138577849452846,0.37560531774520345,0.36334778385065236,0.29429193205508664
proJ,0.5744400033287778,-1.7019214377760594,0.013951029909254231,0.28616022906301575,0.4177620256729885,0.32810164477583936
yngA,0.4132777393616567,-25.45255823982639,-0.803822336638452,0.019782794027527473,0.2597806203659324,0.08847936718616467
ylmC,0.508011023126282,-3.385761310196729,-0.14796285452944802,-0.2369023831804531,0.6546879407657721,0.5916787096932337
xpt,0.47520691774868695,-4.2435806878440765,0.424641374606213,0.24267764489095767,0.3188590943041685,0.5118741494195512
ykgB,0.6034065035494662,-9.517831006862291,0.3103810267261895,-0.2246208127545002,0.5182663622860673,0.6409229687996967
ispF,0.2930201807403887,-19.83271989739676,-0.5082235259274712,-0.05853129543129887,0.3601042154599884,0.010008823874645412
parC,0.08744451461439195,-31.063647063967345,-0.01298362479496018,-0.02109768744988627,0.10567881867514428,-0.11557716135041707
yxlF,0.25131590327338915,-24.133586855558246,-0.6736667860355889,-0.01420328375837987,0.17053443658244682,0.08118937044465269
yvdK,0.3186579751091372,-21.58790426321022,-0.4436460017087429,0.13745872629545774,0.33098871343702996,0.34034101630760427
ybdZ,0.8711660661524976,0.5572961375760107,0.5862934068382892,0.5980056614703444,0.8532948341690689,0.8884489764380807
sinR,0.7746824211628192,-0.11878538774117442,0.7164278658778914,0.2820846652228527,0.6832542169299354,0.7530389819723253
glmS,0.31863415556110486,0.5094218860014984,-0.3286602713335549,-0.14136614155464344,0.34042576237243405,0.34043495520378986
ycbK,0.4593443482122679,-20.02341979808677,-0.6522012707336591,0.12877179274600736,0.23680528337292772,0.09029696251555885
yqhH,0.674813688810443,-12.632092165414198,0.08683058866780624,-0.07582397387999418,0.5173793095611526,0.2596302395622404
pheT,0.11527709818096887,-31.840456594356574,-0.5621010290483595,0.07472472544989583,0.14250326666618318,-0.38515306935235927
ftsA,0.24929172288280355,-1.0150358074599617,-0.022249316821392418,0.1021709615189299,-0.03161580990454249,0.394249970966032
mcpB,0.026389886885370695,-31.21806911512281,-1.116482149982477,-0.2371477708898857,-0.07131690043599814,-0.19552563868154937
gerPC,0.2369025634993458,-28.924997819292777,-4.2083026010013995,-0.853732901679672,0.2304172353897591,0.2896952094215879
ylxP,0.6901764876718842,-3.4744261471245936,0.46402909400129533,0.41989165767434045,0.6452929008050297,0.4363789224265199
pyrG,0.4775059475380624,-15.276557595481933,0.09177249657356257,-0.019273447868900062,0.4040810809069054,0.36959543287395
yetF,0.43036354111146813,-15.278211651832027,-0.10533031880981492,-0.14018663903221973,0.3179190816117231,0.430164339135953
yycO,0.4529042345513372,-0.10719376121959989,0.26719849869722856,0.3787068340457257,0.4980051621837962,0.48596050245461453
rpsP,0.32921951520395154,-6.431926468935598,-0.15178154126085208,-0.0710450103262843,0.21946785146044667,-0.12587756038624365
folB,0.22129869903748167,-21.83270077978927,-0.25307498438476017,0.0967120299757731,0.1092321434095378,-0.7527716302016845
