,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_with_top_features_score,linear_with_top_features_score,rf_with_top_features_rmse,linear_with_top_features_rmse,rf_top_feature_num,linear_top_feature_num,rf_top_features_gs_overlap,linear_top_features_gs_overlap,rf_linear_top_features_overlap,gs_edge_num,test_var,test_std
ZMIZ1,-0.07477529139123651,-0.8934210507985691,-0.39274426064895906,-0.054546751555273776,-0.07448052367439573,-0.18997821943423387,0.39111098223333207,0.5191164302901167,0.44522225281918437,0.38741291386544224,0.3910573455346131,0.41153869901978773,-0.11157828000490144,-0.0891924699390807,0.397750926733388,0.39372545107081763,15.0,14.0,0.0,0.0,2.0,2.0,0.14383947852875295,0.379261754634913
NAA20,-0.059444306220791,-0.7174972606400016,-0.17078364209622965,-0.00946832321982316,-0.06763625122709382,-0.2533460171503912,1.2279459697537833,1.5634651995620952,1.290858133072854,1.1986338553151052,1.2326842534412044,1.3355977693473562,-0.1805179332807616,-0.1213973929388974,1.2962133404202696,1.2633391750932692,16.0,14.0,0.0,0.0,2.0,2.0,1.4383882824349956,1.1993282630018338
CDC26,-0.03465192816795337,-0.7295451725889994,-0.0813718762436697,-0.038391253221989,-0.1824160507177064,-0.07118865958443954,0.8261933883646925,1.0681949838410296,0.8446409142136514,0.8276850104444853,0.8832217141070431,0.8406545397360251,-0.09329896555809158,-0.26063307267544666,0.849286162377461,0.9119665891874084,9.0,14.0,0.0,0.0,3.0,4.0,0.6667528959364224,0.8165493836483023
INSIG1,-0.26015142493604304,-2.0759126412319455,-0.5811847215694388,-0.29923836246299107,-0.5463484107977001,-0.6710093682980429,0.6009997751892215,0.938966159701749,0.673215717347181,0.6102493982589313,0.665758344167515,0.6920737619443305,-0.42284542449171525,-0.7233701019604462,0.6386189522789587,0.7028331207377791,17.0,15.0,0.0,0.0,2.0,2.0,0.2896820838425046,0.5382212220291064
NUDT4,-0.045898430742107976,-1.244857492376953,-0.5170629754635843,-0.016243874519092483,-0.14274137835030065,-0.21753879395056952,0.44362766863987607,0.6499325043159739,0.5342883121307608,0.43729331637151087,0.4637114779522366,0.47864692489149585,-0.039872829740970284,-0.31543209352708224,0.4423479150533137,0.49751718426133107,13.0,15.0,0.0,0.0,1.0,1.0,0.19017064961347985,0.436085598952178
PISD-PS1,-0.02602040250297888,-0.47069640255667466,-0.2943075192528444,-0.005070316019451626,-0.2644963455109264,-0.42499630155580137,0.6205703813260282,0.7429756152859673,0.6969984019285621,0.6142020597910306,0.6889248249041351,0.7313409874956641,-0.25214293580432035,-0.44239912630400435,0.6855513637373399,0.735793201174693,13.0,13.0,0.0,0.0,2.0,2.0,0.37933406253130836,0.6159010168292535
TNF,-0.4875789678701732,-1.9706045694530219,-0.3558107259450809,-0.5860030683004065,-0.5559014892583383,-0.40654899334795136,1.5858684467516075,2.2410397814054823,1.514002792466458,1.6374918800825518,1.6218780333223441,1.54207173036374,-0.44095487203187833,-0.9512232287462097,1.560818246250266,1.8162708893949213,15.0,16.0,3.0,3.0,2.0,59.0,1.7086379131308098,1.3071487723785729
MALT1,-0.03229709270705561,-1.2713912678858295,-0.18567182118213332,-0.15246739081979999,-0.15220094282194885,-0.13569598659680637,0.8692561297410714,1.289411044031017,0.9315960941392148,0.9184589122632704,0.9183527332569749,0.9117514345287229,-0.14917788830758205,-0.1001242729479297,0.917147191029245,0.8973591247333159,14.0,15.0,2.0,0.0,0.0,10.0,0.7397527209175535,0.8600887866479562
ALOX5,-0.1362969752477805,-3.5436464207890275,-0.4131919137864726,-0.0007187916635789104,-0.10937435423595376,-0.22977758855312302,0.3109219462275714,0.6217384357219427,0.3467416600710632,0.29178400412440925,0.30721648308434085,0.3234586274274258,-0.26280381393684427,-0.10983819099481451,0.3277731649534388,0.30728070099486,13.0,11.0,0.0,0.0,3.0,1.0,0.08598182443853343,0.2932265752597016
ETFB,-0.3467697416586788,-1.0998972245594332,-0.8769137984663453,-0.7245359039599222,-0.7150847416542248,-0.3233515756797929,1.310630976269415,1.6365631674743195,1.5472337013163615,1.4830980819163664,1.4790285063900834,1.299186120768678,-0.44671220830055947,-1.250542581446057,1.358391095738332,1.6942495156363653,16.0,16.0,0.0,0.0,0.0,3.0,1.2890306904418374,1.1353548742317696
RPS6,-0.08325451407725493,-1.4193337063178815,-0.467804430017007,-2.0472929921577787e-05,-0.1732742588696492,-0.14332792852298426,1.4897628165954804,2.226382423340941,1.7341472586925708,1.4313845401562286,1.5504281606421468,1.5305139163250416,-0.20892142932417102,-0.1623483477521841,1.573804977880402,1.5431922300081276,16.0,14.0,0.0,0.0,0.0,1.0,2.070615711310866,1.438963415556791
MFSD10,-0.036063906487913355,-1.05394858866054,-0.07479559993185836,-0.06083523860844742,-0.2510814458594983,-0.1435638900368248,0.3919065909388477,0.5518030282804461,0.39916479874718575,0.39656397941756316,0.4306575712624244,0.4117366359179237,-0.12198165035556019,-0.33858730103119794,0.40783281994177994,0.4454640338485033,11.0,15.0,0.0,1.0,1.0,4.0,0.14982156937910737,0.387067913135547
FURIN,-0.02447092631695802,-1.9469561404398106,-0.14610630194634733,-0.004782146627648531,-0.04864142326785492,-0.07721259285458815,0.3220241319338232,0.5461669739670928,0.34060502389165537,0.318914711807737,0.32580076804519714,0.33020930725598696,-0.07693318537373384,0.011752033913675075,0.3301664796215553,0.3162798788756662,16.0,13.0,0.0,0.0,4.0,3.0,0.10229936786660715,0.3198427236418036
TTC33,-0.16592574083510048,-1.4138495058465428,-0.358111651254448,-0.07557421537841158,-0.4691928514859187,-0.5434376075951661,0.4437679470791102,0.6385215806894535,0.4789478439899433,0.42622672419031676,0.4981497174941787,0.510581440344421,-0.3937620197192728,-0.6218788919586604,0.4851933031837929,0.523395152353418,13.0,17.0,0.0,0.0,4.0,4.0,0.1707012580535069,0.41316008768213186
AEBP2,-0.0020583657598978178,-0.8377377034540587,-0.2212072755975656,-0.01576433792913745,-0.06524458032787961,-0.2743553027674921,0.7124080392584416,0.964770610806301,0.7864606431844893,0.717263586154308,0.7345256552258322,0.8033921202807875,-0.1293852889187075,-0.1232542911966168,0.7563161354010488,0.7542604672544724,17.0,17.0,0.0,1.0,2.0,5.0,0.5118708014773163,0.7154514668915819
EIF4B,-0.018069538167766463,-0.2494250071218591,-0.1771456978245891,0.005001696475053108,-0.09510337656823742,-0.08802989644560832,0.5118656334638706,0.5670512963243678,0.5504049872879527,0.5060325120770578,0.530878099489677,0.5291608008111727,-0.06974607101212871,-0.06765742399123109,0.5246958154340798,0.5241833387658219,15.0,15.0,0.0,0.0,3.0,3.0,0.2600939515485866,0.509994070111199
SIRPA,-0.05900588728795708,-1.2308786549830293,-0.0025979654007257658,-0.0054750182975658035,-0.1469147655161238,-0.1314463912089021,1.1707094858990525,1.699174274297248,1.139103954528531,1.140737168791048,1.2183316374669826,1.2100879628159253,-0.15329602698927203,-0.09118173099896776,1.2217162432481952,1.1883612808942114,15.0,14.0,0.0,0.0,0.0,1.0,1.3079635816793993,1.1436623547530973
PAG1,-0.03857861857001188,-0.6087588130038795,-0.6755601802736697,-0.017422987976696946,-0.11680280733311754,-0.19942458167794008,0.3122294489747641,0.38859717888533074,0.396583087265425,0.30903306331014796,0.32377433673295125,0.3355371771496552,-0.09119872478598934,-0.8644072683127324,0.3200413537535862,0.41833535275089867,10.0,17.0,0.0,0.0,3.0,1.0,0.09486458244397408,0.30800094552448065
CBWD1,-0.026990614303589622,-0.11371556812877381,-0.21650894382645403,-0.053193008355043814,-0.08627191929529476,0.04376633950413367,0.5126999516444701,0.5339089295631176,0.5580044884411004,0.5191992098687848,0.5272897336157686,0.4947229445871788,-0.025627463574547704,-0.21036188169012426,0.5123595788261175,0.5565928949006397,13.0,18.0,0.0,0.0,2.0,1.0,0.25867581737446294,0.5086018259645387
H2-EB1,-0.02699116582443728,-0.8197526866398182,0.003349368982520806,-0.013956439255471631,-0.19576358987474807,-0.1365304894128494,2.1075471200644387,2.8054344387950434,2.0761819564707955,2.0941297575651787,2.274136883975135,2.217095930554944,0.00237873511096931,-0.32590219515422625,2.0771927028922446,2.394692114830139,16.0,16.0,0.0,0.0,4.0,6.0,4.3710284216514035,2.0907004619627854
CRNKL1,-0.03252391246258557,-0.7643268531684573,-0.33589579030317984,-0.029934281865748202,-0.1363401338822321,-0.024006642944724543,0.5316632636331675,0.6949860954577255,0.604745832726766,0.5309961237232043,0.5577515251172903,0.5294658827904835,0.06127118290914446,-0.18618613776145176,0.5069401263207036,0.5698532321468347,12.0,15.0,0.0,1.0,1.0,3.0,0.27667437596671335,0.5259984562398575
ARID4B,-0.04158224621777329,-0.7524370818772144,-0.11313655028331704,-0.0030415077285106396,-0.15095310277309681,-0.14429626833900588,0.540101875942453,0.7005677136139491,0.5583456320174368,0.5300152358210779,0.5677507484086457,0.5661065009581578,-0.15605686474109626,-0.20278945880019927,0.5690081669068784,0.5803950609385452,12.0,15.0,0.0,0.0,2.0,8.0,0.28304374016226774,0.5320185524605958
RPPH1,-1.9354684488886948,-76.801354969868,-3.8200148734876525,-0.16594987195097444,-4.546197880436507,-2.5054329274265243,0.2722042584840287,1.4013602263435305,0.3488031481080735,0.17155214251441236,0.3741570106218493,0.2974589480123358,-3.6151928042293733,-4.41029654823429,0.341311664845446,0.369544499094824,9.0,12.0,0.0,0.0,1.0,1.0,0.0255098652927013,0.15971808066935095
RAP1A,-0.09835974293396488,-1.4651481967927271,-0.16599487317926997,-0.02955145731950326,-0.09958971264559269,-0.039527526389936396,1.0298069061336927,1.5427835978218851,1.0610401475963918,0.9970283913419893,1.030383346097401,1.0018472110007834,-0.16483317718941914,-0.10117857586055212,1.0605114517670473,1.031127508762877,15.0,13.0,0.0,0.0,2.0,4.0,0.9758043389641646,0.9878280918075597
1110021J02RIK,-0.06332440261900807,-1.7494264495218421,-0.6018332654793839,0.019627352448435942,0.05134391427544871,-0.4120915469203923,0.23755753231310991,0.3819943751897556,0.29157116300189256,0.22810326824477417,0.22438318765783188,0.2737583291415043,-0.2760148777822693,-0.24185168804090962,0.2602338482386178,0.25672654780081183,13.0,15.0,0.0,0.0,4.0,1.0,0.05363738315850422,0.23159745930925973
AK8,-0.5603619347880624,-7.958303837255341,-0.23942819999736908,-0.25901090874829946,-0.6371931416913381,-2.4309567625750175,0.18749390705852864,0.44924926961439526,0.16710335603546841,0.16841828170310172,0.19205448072801698,0.27802388525490757,-1.7045141761017555,-3.3162392746903793,0.24684203417240533,0.3118367113357405,14.0,14.0,0.0,0.0,1.0,2.0,0.022769040147034757,0.15089413556210446
IRF5,-0.05604253241747448,-0.6151437498310117,-0.039022069156883665,-0.21952361907940565,-0.07149213582580827,-0.07470668329493768,1.227174362339468,1.517648367968213,1.2172448751276155,1.3187445462647132,1.2361183758441978,1.2379712057853451,-0.09332988208615234,-0.3032661730015953,1.2486513115708358,1.3632707922851093,17.0,18.0,0.0,0.0,0.0,10.0,1.4412087459679113,1.2005035385070346
