target_gene,minimal_set,disjoint_sets
YNL160W,YPL240C: YGL104C: YOR273C,YPL240C: YGL104C: YOR273C; YER110C: YPL058C: YHR143W-A; YDR406W: YGL151W: YDL115C; YGL133W: YOR230W: YLR040C; YBL007C: YPR036W-A: YAL061W; YKL096W: YDR214W: YFL009W; YDR202C: YBR216C: YLR362W; YDR055W: YDL165W: YPL075W; YHR030C: YDR335W: YDR485C; YBR047W: YHR190W: YDL190C; YNL294C: YGR281W: YLL028W; YDR284C: YBR187W: YJR066W; YDL044C: YNL098C: YCR097W; YLR399C: YLL026W: YLR256W; YOL151W: YLR398C: YBL005W; YJR078W: YGR044C: YLR266C; YGR138C: YMR186W: YMR039C; YBR289W: YOR028C: YDR121W; YJR127C: YGR146C: YLR347C; YDR451C: YER159C: YPR052C; YDR308C: YNL167C: YNL135C; YJL110C: YJL124C: YML028W; YPR065W: YBL093C: YBR066C; YOL067C: YLR175W: YCL036W: YCR065W: YDL126C: YBR150C: YPR070W: YHR058C: YOL001W: YPL202C: YER114C: YPR124W: YHL020C: YBR170C: YLR214W: YHR071W: YKL038W: YHR178W: YPL033C: YGR249W: YBR244W: YBR154C: YNL176C: YGR209C: YOL128C: YKL062W: YGL181W: YDR098C: YGR134W: YDR223W: YOR298C-A: YDR034C: YNR009W: YLR213C: YJL065C: YCR095C: YDL056W: YDR421W: YKL032C: YKR062W: YCR042C: YNL288W: YDR296W: YML051W: YPL177C: YBL085W: YOR229W: YGL107C: YML015C: YML027W: YPR025C: YCR106W: YNL229C: YDL048C: YGL025C: YIL056W: YBR081C: YNR052C: YOR358W: YLR182W: YOR047C: YDR216W: YBR049C: YOR352W: YML081W: YMR168C: YNL189W: YOL148C: YOR295W: YDL080C: YER040W: YBL103C: YBR083W: YGL112C: YJL173C: YPL250C: YHL027W: YDR079C-A: YOR059C: YMR308C: YGR047C: YMR021C: YDL132W: YDR311W: YER174C: YFL021W: YOR290C: YER022W: YDL020C: YDR174W: YLR375W: YGL071W: YPR030W: YIR013C: YKL020C: YBL025W: YNL216W: YHL010C: YGL106W: YOR344C: YDR392W: YPL038W: YLR223C: YOR315W: YLR403W: YLR414C: YAL051W: YMR023C: YNL199C: YOR380W: YJL103C: YLR014C: YPR086W: YOR110W: YFR028C: YGL105W: YGL043W: YGL096W: YMR112C: YIR017C: YDL235C: YMR182C: YBL066C: YBR089C-A: YGL162W: YPL192C: YDR026C: YLR141W: YGL237C: YOR359W: YKR077W: YOR363C: YHR124W: YER148W: YGL254W: YHR006W: YKL179C: YIL143C: YIL131C: YJL176C: YBR278W: YKL185W: YPR133C: YER177W: YPL230W: YAL001C: YBR193C: YPL248C: YDL013W: YPL139C: YOR113W: YPL129W: YHR041C: YDR299W: YDR096W: YBR215W: YML098W: YLR220W: YOR083W: YHR064C: YML099C: YPL011C: YBR297W: YDL070W: YBL078C: YMR243C: YGR040W: YDR213W: YGL045W: YPL254W: YNL025C: YHL031C: YMR043W: YGL073W: YNL289W: YOL145C: YIL036W: YMR236W: YMR016C: YOL116W: YOR153W: YKL043W: YNL161W: YMR280C: YCL055W: YDR043C: YGR104C: YBL107C: YLR113W: YDR492W: YGR243W: YNL313C: YGR005C: YDR480W: YBR017C: YMR005W: YGL252C: YNR003C: YER184C: YDR167W: YGL190C: YIL038C: YDR145W: YKL112W: YJR063W: YBR151W: YGR197C: YGL127C: YKL220C; YBL021C: YLR047C: YDR075W; YGL166W: YNL236W: YDR123C; YBR111W-A: YJL078C: YCR093W; YGR211W: YOR049C: YDR207C; YDR303C: YKL005C: YLR332W; YJL056C: YLR109W: YDR423C; YOR080W: YER068W: YDR460W; YKL203C: YGR246C; YIL122W: YER111C; YBL054W: YPR013C; YOR194C: YDR253C; YDL005C: YKL164C; YGL111W: YNL097C; YNL023C: YPR168W; YOL051W: YER161C; YFR034C: YDR310C; YGL256W: YPR072W; YDR333C: YMR042W; YOL108C: YDR169C; YOL089C: YPR009W; YNL027W: YNR007C; YDR362C: YGL035C: YPL122C: YGR048W: YLR401C: YER045C: YOR213C: YGL094C: YIR018W: YLR071C: YJR132W: YPR008W: YOR162C: YFL034C-B: YEL007W: YOR098C: YBR253W: YIR033W: YPR104C: YJL089W; YNL068C: YNR010W; YDR147W: YOL135C; YOR123C: YGR186W; YOR140W: YBR239C; YPL133C: YDR277C; YDR259C: YOR337W; YLL051C: YMR172W; YCR096C: YOL149W: YJR094C; YHR206W: YKR034W: YLR451W; YLR176C: YDL233W: YMR070W; YMR164C: YBR128C: YDR463W; YMR227C: YOR174W: YGL013C; YNL278W: YGR274C: YEL009C; YLR445W: YER028C: YOL152W; YCL032W: YJL127C: YIL154C; YML007W: YIR037W: YBR112C; YER064C: YKR064W: YOR280C; YNL099C: YDR477W: YDR520C; YBR240C: YDL106C; YPL021W: YHL009C; YPR156C: YBR033W; YOR304W: YPR186C; YLR183C: YBR182C; YOR372C: YER171W; YJL216C: YJL210W: YGL016W: YJR147W: YKR099W; YOR032C: YOR066W; YJL156C: YMR228W; YPR165W: YKL015W; YNL314W: YLR032W; YDR252W: YDR501W; YBR020W: YHR056C; YGL038C: YLR005W; YGL113W: YLR228C: YJR032W; YER169W: YGR224W: YLR013W; YPL089C: YPL031C: YBR198C; YPL016W: YJR060W: YMR136W; YKL028W: YGR233C: YER116C; YAL021C: YKL109W: YDL170W; YNL103W: YIL130W; YPL037C: YML076C: YGL060W: YML114C: YKL125W; YHR084W: YOR378W; YIR023W: YBR123C; YLR098C: YNL039W; YNL021W: YIL101C; YEL063C: YPL042C: YPR056W; YNL239W: YGL110C: YLR055C; YLR131C: YMR270C: YDL179W; YDL108W: YER130C; YIL033C: YFL031W: YBL016W: YPL128C: YOR046C: YOR172W: YGR257C: YMR037C: YLR335W; YCR084C: YDR146C; YER088C: YDR081C; YGL209W: YPL049C: YNL279W; YKL058W: YPL007C: YPL048W
YOL120C,YKL062W: YKR062W: YBR047W,YKL062W: YKR062W: YBR047W; YOL108C: YDR423C: YIR017C; YJL176C: YBR278W: YNR007C; YIL154C: YHR006W: YCL032W; YCL055W: YJR147W: YDL106C; YPL250C: YHL027W: YMR243C; YGR246C: YDR253C: YOL067C; YNL097C: YDR463W: YJL210W; YBL078C: YMR280C: YMR186W: YPR086W: YBL103C: YER068W: YAL021C: YOR298C-A: YPL177C: YDR169C: YLR005W: YPL192C: YNL239W: YIR037W
YBR196C,YLR113W: YBR089C-A: YML098W,YLR113W: YBR089C-A: YML098W; YDL005C: YMR042W: YHR190W; YHR064C: YIR033W: YJL103C: YDR121W: YPL058C: YPR065W: YCR093W: YGR281W: YCR097W: YOR153W: YOR123C: YBL021C: YER159C: YDR207C: YDR492W
YOR063W,YDR169C: YNR007C: YKR062W,YDR169C: YNR007C: YKR062W; YCL032W: YIL154C: YBL078C; YDL115C: YHL027W: YOL067C; YHR064C: YPL031C: YJL103C; YDR253C: YGR243W: YGL127C: YPL037C: YPL177C: YPL230W: YIL033C; YNL097C: YGR005C: YBR278W; YMR243C: YGL025C: YOL108C; YBR154C: YIR033W: YMR042W: YJL089W: YER068W: YGR249W: YLR175W; YML007W: YGL190C: YOR113W: YDR121W: YJL176C: YJL124C: YDR167W: YEL007W: YER088C: YGR048W: YBL103C: YER148W: YJR094C: YGL237C: YDR216W: YPR008W: YMR227C: YDR423C: YDL005C: YLR109W: YDR259C: YBR170C: YPR036W-A: YGR211W: YIR017C: YBL021C: YMR136W: YOR153W; YIR037W: YGL096W: YGR246C; YAL021C: YDL106C: YBR047W; YJR032W: YOR059C: YJR132W: YNL279W: YDR145W: YMR039C: YGL073W: YBL093C: YOR049C: YDR202C: YBR020W: YBR215W: YJL210W: YPL202C: YHL031C: YCR097W: YFL021W: YMR308C: YOL051W: YMR172W: YER159C: YJR063W: YJR147W: YMR280C: YNL176C: YAL061W
YBR191W,YIL154C: YDR253C: YKR062W,YIL154C: YDR253C: YKR062W; YBL078C: YOL067C: YNR007C; YIR017C: YCL032W: YDR169C; YDL115C: YPR036W-A: YGL190C: YDR296W: YBR170C: YHR064C: YLR141W: YGR005C: YPR008W: YDL005C: YGR249W: YMR042W: YOL108C: YDR423C: YGL025C: YJL176C: YPL037C: YDR216W: YMR243C: YGL127C: YJL103C: YIL033C: YPL031C: YAL021C: YPL230W: YGR243W: YHL027W: YPL177C: YER068W; YER088C: YIR037W: YNL097C
YNL015W,YOL067C: YDR169C: YHL031C,YOL067C: YDR169C: YHL031C; YBL078C: YDR253C: YIL154C
YFL014W,YOR273C: YGR138C: YDR216W,YOR273C: YGR138C: YDR216W; YGL104C: YOR028C: YLR213C; YKL096W: YER114C: YLR141W; YGL045W: YGL105W: YJL210W; YDR055W: YPR156C: YPL250C; YHL027W: YBL085W: YPR030W; YLR375W: YKL038W: YFL009W; YDL235C: YOR049C: YDR202C; YOR380W: YLR445W: YJR094C; YER040W: YCL055W: YHR190W; YLR399C: YGL166W: YHR006W; YAL051W: YER184C: YLR414C; YCR065W: YBR150C: YDR335W: YDR096W: YGR243W: YLR266C: YLR047C
YNL036W,YMR280C: YGR249W: YOR049C,YMR280C: YGR249W: YOR049C; YLR362W: YPL133C: YOL116W: YOR028C: YMR186W: YJL056C: YDL013W: YBR150C: YMR228W: YHL027W: YBR297W: YDL044C: YBR193C: YGL105W: YER040W
YMR303C,YLR228C: YBR128C: YOL001W,YLR228C: YBR128C: YOL001W; YMR186W: YGL237C: YOR113W; YMR280C: YOR352W: YOR174W; YNL097C: YPL230W: YBL103C; YOR049C: YPL122C: YNR007C; YJL103C: YGR138C: YOL089C: YHL027W: YOR213C: YPR056W: YCR096C: YIL036W: YPR025C: YDL020C: YPL133C: YNR010W: YML076C: YOL116W
YAL060W,YPL075W: YOR273C: YPL240C,YPL075W: YOR273C: YPL240C; YGR281W: YNL135C: YGL104C; YCL055W: YPL058C: YOR230W; YHR143W-A: YER110C: YDL190C; YLR347C: YGL133W: YHR190W; YOL151W: YCR097W: YGL127C; YBR216C: YLR040C: YBR297W; YDR259C: YGL151W: YMR043W; YAL061W: YDR335W: YER159C; YDR075W: YDR214W: YMR039C; YDR406W: YPR036W-A: YDR202C; YPR052C: YNL098C: YDR121W; YAL001C: YAL021C: YAL051W: YBL005W: YBL007C: YBL016W: YBL021C: YBL025W: YBL054W: YBL066C: YBL078C: YBL085W: YBL093C: YBL103C: YBL107C: YBR017C: YBR020W: YBR033W: YBR047W: YBR049C: YBR066C: YBR081C: YBR083W: YBR089C-A: YBR111W-A: YBR112C: YBR123C: YBR128C: YBR150C: YBR151W: YBR154C: YBR170C: YBR182C: YBR187W: YBR193C: YBR198C: YBR215W: YBR239C: YBR240C: YBR244W: YBR253W: YBR278W: YBR289W: YCL032W: YCL036W: YCR042C: YCR065W: YCR084C: YCR093W: YCR095C: YCR096C: YCR106W: YDL005C: YDL013W: YDL020C: YDL044C: YDL048C: YDL056W: YDL070W: YDL080C: YDL106C: YDL108W: YDL115C: YDL126C: YDL132W: YDL165W: YDL170W: YDL179W: YDL233W: YDL235C: YDR026C: YDR034C: YDR043C: YDR055W: YDR079C-A: YDR081C: YDR096W: YDR098C: YDR123C: YDR145W: YDR146C: YDR147W: YDR167W: YDR169C: YDR174W: YDR207C: YDR213W: YDR216W: YDR223W: YDR252W: YDR253C: YDR277C: YDR284C: YDR296W: YDR299W: YDR303C: YDR308C: YDR310C: YDR311W: YDR333C: YDR362C: YDR392W: YDR421W: YDR423C: YDR451C: YDR460W: YDR463W: YDR477W: YDR480W: YDR485C: YDR492W: YDR501W: YDR520C: YEL007W: YEL009C: YEL063C: YER022W: YER028C: YER040W: YER045C: YER064C: YER068W: YER088C: YER111C: YER114C: YER116C: YER130C: YER148W: YER161C: YER169W: YER171W: YER174C: YER177W: YER184C: YFL009W: YFL021W: YFL031W: YFL034C-B: YFR028C: YFR034C: YGL013C: YGL016W: YGL025C: YGL035C: YGL038C: YGL043W: YGL045W: YGL060W: YGL071W: YGL073W: YGL094C: YGL096W: YGL105W: YGL106W: YGL107C: YGL110C: YGL111W: YGL112C: YGL113W: YGL162W: YGL166W: YGL181W: YGL190C: YGL209W: YGL237C: YGL252C: YGL254W: YGL256W: YGR005C: YGR040W: YGR044C: YGR047C: YGR048W: YGR104C: YGR134W: YGR138C: YGR146C: YGR186W: YGR197C: YGR209C: YGR211W: YGR224W: YGR233C: YGR243W: YGR246C: YGR249W: YGR257C: YGR274C: YHL009C: YHL010C: YHL020C: YHL027W: YHL031C: YHR006W: YHR030C: YHR041C: YHR056C: YHR058C: YHR064C: YHR071W: YHR084W: YHR124W: YHR178W: YHR206W: YIL033C: YIL036W: YIL038C: YIL056W: YIL101C: YIL122W: YIL130W: YIL131C: YIL143C: YIL154C: YIR013C: YIR017C: YIR018W: YIR023W: YIR033W: YIR037W: YJL056C: YJL065C: YJL078C: YJL089W: YJL103C: YJL110C: YJL124C: YJL127C: YJL156C: YJL173C: YJL176C: YJL210W: YJL216C: YJR032W: YJR060W: YJR063W: YJR066W: YJR078W: YJR094C: YJR127C: YJR132W: YJR147W: YKL005C: YKL015W: YKL020C: YKL028W: YKL032C: YKL038W: YKL043W: YKL058W: YKL062W: YKL096W: YKL109W: YKL112W: YKL125W: YKL164C: YKL179C: YKL185W: YKL203C: YKL220C: YKR034W: YKR062W: YKR064W: YKR077W: YKR099W: YLL026W: YLL028W: YLL051C: YLR005W: YLR013W: YLR014C: YLR032W: YLR047C: YLR055C: YLR071C: YLR098C: YLR109W: YLR113W: YLR131C: YLR141W: YLR175W: YLR176C: YLR182W: YLR183C: YLR213C: YLR214W: YLR220W: YLR223C: YLR228C: YLR256W: YLR266C: YLR332W: YLR335W: YLR362W: YLR375W: YLR398C: YLR399C: YLR401C: YLR403W: YLR414C: YLR445W: YLR451W: YML007W: YML015C: YML027W: YML028W: YML051W: YML076C: YML081W: YML098W: YML099C: YML114C: YMR005W: YMR016C: YMR021C: YMR023C: YMR037C: YMR042W: YMR070W: YMR112C: YMR136W: YMR164C: YMR168C: YMR172W: YMR182C: YMR186W: YMR227C: YMR228W: YMR236W: YMR243C: YMR270C: YMR280C: YMR308C: YNL021W: YNL023C: YNL025C: YNL027W: YNL039W: YNL068C: YNL097C: YNL099C: YNL103W: YNL161W: YNL167C: YNL176C: YNL189W: YNL199C: YNL216W: YNL229C: YNL236W: YNL239W: YNL278W: YNL279W: YNL288W: YNL289W: YNL294C: YNL313C: YNL314W: YNR003C: YNR007C: YNR009W: YNR010W: YNR052C: YOL001W: YOL051W: YOL067C: YOL089C: YOL108C: YOL116W: YOL128C: YOL135C: YOL145C: YOL148C: YOL149W: YOL152W: YOR028C: YOR032C: YOR046C: YOR047C: YOR049C: YOR059C: YOR066W: YOR080W: YOR083W: YOR098C: YOR110W: YOR113W: YOR123C: YOR140W: YOR153W: YOR162C: YOR172W: YOR174W: YOR194C: YOR213C: YOR229W: YOR280C: YOR290C: YOR295W: YOR298C-A: YOR304W: YOR315W: YOR337W: YOR344C: YOR352W: YOR358W: YOR359W: YOR363C: YOR372C: YOR378W: YOR380W: YPL007C: YPL011C: YPL016W: YPL021W: YPL031C: YPL033C: YPL037C: YPL038W: YPL042C: YPL048W: YPL049C: YPL089C: YPL122C: YPL128C: YPL129W: YPL133C: YPL139C: YPL177C: YPL192C: YPL202C: YPL230W: YPL248C: YPL250C: YPL254W: YPR008W: YPR009W: YPR013C: YPR025C: YPR030W: YPR056W: YPR065W: YPR070W: YPR072W: YPR086W: YPR104C: YPR124W: YPR133C: YPR156C: YPR165W: YPR168W: YPR186C
YOL040C,YJL103C: YIL033C: YML007W,YJL103C: YIL033C: YML007W; YPL230W: YHL027W: YDL115C; YGL106W: YPL037C: YBL078C; YKR062W: YPL031C: YIR033W; YJL124C: YBR154C: YDR216W: YER088C: YNR007C: YHR064C: YLR175W; YER184C: YFL034C-B: YDR333C: YBL016W: YDR252W: YPR070W: YPL133C: YGR134W: YGR257C: YLR256W: YDR311W: YGL043W: YGR209C: YDL233W: YGR233C: YIL130W: YBR047W: YJL078C: YPL033C: YPR124W: YOR230W: YPR025C: YLR032W: YDR480W: YGL045W: YLR213C: YEL009C: YBR128C: YBR253W: YML114C: YHR178W: YOR298C-A: YML051W: YLR055C: YNL289W: YDL056W: YHR006W: YLR013W: YLR401C: YPR168W: YBR297W: YMR186W: YFR028C: YOR028C: YIR023W: YER040W: YCL055W: YNL099C: YNL279W: YPL129W: YDR213W: YER064C: YPL021W: YER130C: YER177W: YDL070W: YER148W: YOR295W: YJR060W: YNR003C: YOR280C: YPL007C: YJR147W: YGR138C: YJL127C: YDR259C: YPL122C: YDL165W: YGR005C: YLR005W: YPR036W-A: YER068W: YOR315W: YJL089W: YDR406W: YPL192C: YJR094C: YBL103C: YGL060W: YJL210W: YOL108C: YGR211W: YGL096W: YMR243C: YDL020C: YAL021C: YDR253C: YNL176C: YGR186W: YLR220W: YJL176C: YDR423C: YOR153W: YPL177C: YOR059C: YGR249W: YDL106C: YAL061W: YCL032W: YEL007W: YLL051C: YLR109W: YEL063C: YBR278W: YOR113W: YGL038C: YBL021C: YGL105W: YDR202C: YJR063W: YOL067C: YPR008W: YIL154C: YDR169C: YGR048W: YGR243W: YBR170C; YPR186C: YGL190C: YIR037W: YGL237C: YMR042W: YIR017C: YGL025C: YNL097C: YDR096W: YGL127C: YGL073W
YKL142W,YLR175W: YHR064C: YHR124W,YLR175W: YHR064C: YHR124W; YPL048W: YOL067C: YLR220W; YLR445W: YLR213C: YKL109W; YHR190W: YLR223C: YDR167W; YOR344C: YPR086W: YJL089W; YBR154C: YGL252C: YNL103W; YDR253C: YER174C: YER064C; YBR170C: YDR055W: YJL110C; YPL129W: YMR308C: YKL125W; YGL111W: YBL021C: YIL154C: YNL199C: YDR169C: YBR151W: YHR030C; YGR243W: YDL115C: YLL026W: YBL007C: YBL078C: YDR296W: YDR299W: YHL027W: YKL058W: YIR017C: YKL020C: YER088C: YGL025C: YKR062W; YAL001C: YAL021C: YAL051W: YAL061W: YBL005W: YBL016W: YBL025W: YBL054W: YBL066C: YBL085W: YBL093C: YBL103C: YBL107C: YBR017C: YBR020W: YBR033W: YBR047W: YBR049C: YBR066C: YBR081C: YBR083W: YBR089C-A: YBR111W-A: YBR112C: YBR123C: YBR128C: YBR150C: YBR182C: YBR187W: YBR193C: YBR198C: YBR215W: YBR216C: YBR239C: YBR240C: YBR244W: YBR253W: YBR278W: YBR289W: YBR297W: YCL032W: YCL036W: YCL055W: YCR042C: YCR065W: YCR084C: YCR093W: YCR095C: YCR096C: YCR097W: YCR106W: YDL005C: YDL013W: YDL020C: YDL044C: YDL048C: YDL056W: YDL070W: YDL080C: YDL106C: YDL108W: YDL126C: YDL132W: YDL165W: YDL170W: YDL179W: YDL190C: YDL233W: YDL235C: YDR026C: YDR034C: YDR043C: YDR075W: YDR079C-A: YDR081C: YDR096W: YDR098C: YDR121W: YDR123C: YDR145W: YDR146C: YDR147W: YDR174W: YDR202C: YDR207C: YDR213W: YDR214W: YDR216W: YDR223W: YDR252W: YDR259C: YDR277C: YDR284C: YDR303C: YDR308C: YDR310C: YDR311W: YDR333C: YDR335W: YDR362C: YDR392W: YDR406W: YDR421W: YDR423C: YDR451C: YDR460W: YDR463W: YDR477W: YDR480W: YDR485C: YDR492W: YDR501W: YDR520C: YEL007W: YEL009C: YEL063C: YER022W: YER028C: YER040W: YER045C: YER068W: YER110C: YER111C: YER114C: YER116C: YER130C: YER148W: YER159C: YER161C: YER169W: YER171W: YER177W: YER184C: YFL009W: YFL021W: YFL031W: YFL034C-B: YFR028C: YFR034C: YGL013C: YGL016W: YGL035C: YGL038C: YGL043W: YGL045W: YGL060W: YGL071W: YGL073W: YGL094C: YGL096W: YGL104C: YGL105W: YGL106W: YGL107C: YGL110C: YGL112C: YGL113W: YGL127C: YGL133W: YGL151W: YGL162W: YGL166W: YGL181W: YGL190C: YGL209W: YGL237C: YGL254W: YGL256W: YGR005C: YGR040W: YGR044C: YGR047C: YGR048W: YGR104C: YGR134W: YGR138C: YGR146C: YGR186W: YGR197C: YGR209C: YGR211W: YGR224W: YGR233C: YGR246C: YGR249W: YGR257C: YGR274C: YGR281W: YHL009C: YHL010C: YHL020C: YHL031C: YHR006W: YHR041C: YHR056C: YHR058C: YHR071W: YHR084W: YHR143W-A: YHR178W: YHR206W: YIL033C: YIL036W: YIL038C: YIL056W: YIL101C: YIL122W: YIL130W: YIL131C: YIL143C: YIR013C: YIR018W: YIR023W: YIR033W: YIR037W: YJL056C: YJL065C: YJL078C: YJL103C: YJL124C: YJL127C: YJL156C: YJL173C: YJL176C: YJL210W: YJL216C: YJR032W: YJR060W: YJR063W: YJR066W: YJR078W: YJR094C: YJR127C: YJR132W: YJR147W: YKL005C: YKL015W: YKL028W: YKL032C: YKL038W: YKL043W: YKL062W: YKL096W: YKL112W: YKL164C: YKL179C: YKL185W: YKL203C: YKL220C: YKR034W: YKR064W: YKR077W: YKR099W: YLL028W: YLL051C: YLR005W: YLR013W: YLR014C: YLR032W: YLR040C: YLR047C: YLR055C: YLR071C: YLR098C: YLR109W: YLR113W: YLR131C: YLR141W: YLR176C: YLR182W: YLR183C: YLR214W: YLR228C: YLR256W: YLR266C: YLR332W: YLR335W: YLR347C: YLR362W: YLR375W: YLR398C: YLR399C: YLR401C: YLR403W: YLR414C: YLR451W: YML007W: YML015C: YML027W: YML028W: YML051W: YML076C: YML081W: YML098W: YML099C: YML114C: YMR005W: YMR016C: YMR021C: YMR023C: YMR037C: YMR039C: YMR042W: YMR043W: YMR070W: YMR112C: YMR136W: YMR164C: YMR168C: YMR172W: YMR182C: YMR186W: YMR227C: YMR228W: YMR236W: YMR243C: YMR270C: YMR280C: YNL021W: YNL023C: YNL025C: YNL027W: YNL039W: YNL068C: YNL097C: YNL098C: YNL099C: YNL135C: YNL161W: YNL167C: YNL176C: YNL189W: YNL216W: YNL229C: YNL236W: YNL239W: YNL278W: YNL279W: YNL288W: YNL289W: YNL294C: YNL313C: YNL314W: YNR003C: YNR007C: YNR009W: YNR010W: YNR052C: YOL001W: YOL051W: YOL089C: YOL108C: YOL116W: YOL128C: YOL135C: YOL145C: YOL148C: YOL149W: YOL151W: YOL152W: YOR028C: YOR032C: YOR046C: YOR047C: YOR049C: YOR059C: YOR066W: YOR080W: YOR083W: YOR098C: YOR110W: YOR113W: YOR123C: YOR140W: YOR153W: YOR162C: YOR172W: YOR174W: YOR194C: YOR213C: YOR229W: YOR230W: YOR273C: YOR280C: YOR290C: YOR295W: YOR298C-A: YOR304W: YOR315W: YOR337W: YOR352W: YOR358W: YOR359W: YOR363C: YOR372C: YOR378W: YOR380W: YPL007C: YPL011C: YPL016W: YPL021W: YPL031C: YPL033C: YPL037C: YPL038W: YPL042C: YPL049C: YPL058C: YPL075W: YPL089C: YPL122C: YPL128C: YPL133C: YPL139C: YPL177C: YPL192C: YPL202C: YPL230W: YPL240C: YPL248C: YPL250C: YPL254W: YPR008W: YPR009W: YPR013C: YPR025C: YPR030W: YPR036W-A: YPR052C: YPR056W: YPR065W: YPR070W: YPR072W: YPR104C: YPR124W: YPR133C: YPR156C: YPR165W: YPR168W: YPR186C
