target_gene,minimal_set,disjoint_sets
yhjQ,arsR: purR: iolR: sigF: sigL: fruR: rsfA: adaA: splA,arsR: purR: iolR: sigF: sigL: fruR: rsfA: adaA: splA; hutP: ywbI: citT: yrkP; yxdJ: sigY: sigO: slrR; sigE: rsoA; gerE: sigV; mdxR: sacY; licR: ansR: bltR: lexA; hprT: comA: sigA; lmrA: yfhP: birA; mtlR: bkdR: araR; yfmP: padR: nrdR; licT: deoR: malR; zur: codY: xre; liaR: ycbG: treR; dnaA: ccpA: sigD; gltC: comK: tilS; cggR: hrcA: glcR: alsR: sinR: glpP: mntR: salA: sigM: mtrB: rocR: glcT: frlR: walR: cysL: gabR: sigH: mhqR: nusA: gutR: cymR: glnL: resD: ahrC
pbpD,sigE: slrR,sigE: slrR; sigV: mdxR; sigY: sigF; sigM: padR; glcT: yrkP; hprT: gerE; comK: ycbG; nusA: sigO; liaR: hutP; ccpN: gltC; splA: yfmP; rsoA: cymR; sigL: deoR: birA; ahrC: lmrA: tilS; sigD: mtlR: citT; abh: abrB: acoR: adaA: alsR: ansR: araR: arsR: aseR: azlB: bceR: bkdR: bltR: bmrR: ccpA: ccpC: cggR: citB: citR: codY: comA: csoR: cssR: ctsR: cysL: czrA: degU: desR: dnaA: exuR: fadR: fnr: frlR: fruR: fur: gabR: ganR: glcR: glnL: glnR: glpP: gltR: gmuR: gntR: gutR: hrcA: hxlR: immR: iolR: kdgR: kipR: levR: lexA: licR: licT: malR: manR: mgsR: mhqR: mntR: mta: mtrB: nadR: natR: nhaX: nrdR: nsrR: ohrR: perR: phoP: pucR: purR: pyrR: resD: rex: rocR: rok: rplJ: rplL: rplT: rpmE: rpsB: rpsD: rsfA: sacT: sacY: salA: sdpR: sigA: sigB: sigG: sigH: sigI: sigW: sigX: sinR: spo0A: spoVT: tnrA: treR: tyrZ: walR: xpf: xre: xylR: yclJ: ycnK: ydfI: yetL: yfhP: yfiR: ylaC: yodB: ytrA: ywbI: ywcC: yxdJ: zur
opuAB,licT: xre: sigY: yfmP: birA: yxdJ: treR: sigH: deoR: mhqR: mtlR: codY: dnaA: bkdR: ywbI: sigO: sigE: citT: sigF: rsfA: fruR: walR: padR: mdxR: splA: hutP: cysL: ccpA: gltC: yrkP: arsR: comK: cymR: slrR: rsoA: gerE: adaA,licT: xre: sigY: yfmP: birA: yxdJ: treR: sigH: deoR: mhqR: mtlR: codY: dnaA: bkdR: ywbI: sigO: sigE: citT: sigF: rsfA: fruR: walR: padR: mdxR: splA: hutP: cysL: ccpA: gltC: yrkP: arsR: comK: cymR: slrR: rsoA: gerE: adaA; malR: purR: ccpN: sigL: sigA: lexA: sacY: bltR: gutR: comA: liaR: resD: nusA: sigV; araR: ahrC: hprT: glcT: glnL: lmrA
ald,lmrA: spoVT,lmrA: spoVT; abh: abrB: acoR: adaA: ahrC: alsR: ansR: araR: arsR: aseR: azlB: bceR: birA: bkdR: bltR: bmrR: ccpA: ccpC: ccpN: cggR: citB: citR: citT: codY: comA: comK: csoR: cssR: ctsR: cymR: cysL: czrA: degU: deoR: desR: dnaA: exuR: fadR: fnr: frlR: fruR: fur: gabR: ganR: gerE: glcR: glcT: glnL: glnR: glpP: gltC: gltR: gmuR: gntR: gutR: hprT: hrcA: hutP: hxlR: immR: iolR: kdgR: kipR: levR: lexA: liaR: licR: licT: malR: manR: mdxR: mgsR: mhqR: mntR: mta: mtlR: mtrB: nadR: natR: nhaX: nrdR: nsrR: nusA: ohrR: padR: perR: phoP: pucR: purR: pyrR: resD: rex: rocR: rok: rplJ: rplL: rplT: rpmE: rpsB: rpsD: rsfA: rsoA: sacT: sacY: salA: sdpR: sigA: sigB: sigD: sigE: sigF: sigG: sigH: sigI: sigL: sigM: sigO: sigV: sigW: sigX: sigY: sinR: slrR: splA: spo0A: tilS: tnrA: treR: tyrZ: walR: xpf: xre: xylR: ycbG: yclJ: ycnK: ydfI: yetL: yfhP: yfiR: yfmP: ylaC: yodB: yrkP: ytrA: ywbI: ywcC: yxdJ: zur
rpsJ,glnR: rpsD,glnR: rpsD; dnaA: rplJ
yhfM,sigE: sigL: rsfA: citT,sigE: sigL: rsfA: citT; adaA: gerE; yodB: ywbI: purR: ohrR: glnR: ywcC: abrB: rplJ: spoVT: fur: glpP: mntR: mtlR: rex: hxlR: sigH: gmuR: acoR: tnrA: exuR: sacY: salA: mhqR: resD: padR: cymR: iolR: cysL: lmrA: sinR: gabR: deoR: treR: yfmP: yxdJ: sigA: ansR: malR: hprT: cggR: birA: dnaA: liaR: gutR: gltC: yrkP: sigD: ycbG: comA: nusA: slrR: glcT: hutP: zur: yfhP: sigV: fruR: glnL: sigF: sigY: bltR: comK: sigO: araR: tilS: codY: licT: splA: mdxR: rsoA: ccpA: arsR
fliD,sigD: adaA: lexA: sigY,sigD: adaA: lexA: sigY; comK: codY; hutP: arsR; walR: dnaA: purR: yfmP: rsoA: glnL: sigA: mhqR: licT: araR: gabR: birA: sigV: splA: ycbG: zur: rocR: sigO: liaR: cymR: hprT: lmrA: yrkP: malR: sigF: bkdR: mtlR: gutR: yfhP: iolR: treR: citT: ccpA: rsfA: deoR; tilS: fruR: gerE; ansR: mdxR: sigL: comA: glcT: licR; frlR: natR: sdpR: salA: yxdJ: gltC: sacY: sigE: hrcA: sinR: sigH: xre: cysL: mtrB: ywbI: slrR: nrdR: ahrC: bltR: nusA: sigM: padR: ccpN: resD
aprE,hutP: rplL: rplT: slrR,hutP: rplL: rplT: slrR; fadR: citT: sigW: phoP; degU: mgsR: adaA: sigO; cggR: sigV; sigE: nhaX: nadR: yrkP: rsoA: mtlR: mdxR: bltR; abh: azlB; splA: sigX: mta: spo0A: gabR: sigY: ycnK; abrB: acoR: ahrC: alsR: ansR: araR: arsR: aseR: bceR: birA: bkdR: bmrR: ccpA: ccpC: ccpN: citB: citR: codY: comA: comK: csoR: cssR: ctsR: cymR: cysL: czrA: deoR: desR: dnaA: exuR: fnr: frlR: fruR: fur: ganR: gerE: glcR: glcT: glnL: glnR: glpP: gltC: gltR: gmuR: gntR: gutR: hprT: hrcA: hxlR: immR: iolR: kdgR: kipR: levR: lexA: liaR: licR: licT: lmrA: malR: manR: mhqR: mntR: mtrB: natR: nrdR: nsrR: nusA: ohrR: padR: perR: pucR: purR: pyrR: resD: rex: rocR: rok: rplJ: rpmE: rpsB: rpsD: rsfA: sacT: sacY: salA: sdpR: sigA: sigB: sigD: sigF: sigG: sigH: sigI: sigL: sigM: sinR: spoVT: tilS: tnrA: treR: tyrZ: walR: xpf: xre: xylR: ycbG: yclJ: ydfI: yetL: yfhP: yfiR: yfmP: ylaC: yodB: ytrA: ywbI: ywcC: yxdJ: zur
tlp,gutR: sinR: fnr: degU: sigH: rex: rpsD: abh: xpf: rplJ: hrcA: glpP: cggR: perR: birA: sigW: sacT: acoR: rpmE: fadR: sigG: spoVT: exuR: abrB: fruR: licR: padR: mtlR: xre: rsoA: mntR: ansR: adaA: glcT: frlR: mdxR: splA: purR: deoR: ycbG: zur: yrkP: sigO: citT: hprT: sigL: codY: licT: tilS: liaR: gabR: mtrB: cymR: gltC: sigY: glnL: sigA: ccpN: ccpA: sigE: rsfA: nrdR: bkdR: ywbI: walR: iolR: lexA: dnaA: sigF: comK: yxdJ: sigM: bltR: yfmP: gerE,gutR: sinR: fnr: degU: sigH: rex: rpsD: abh: xpf: rplJ: hrcA: glpP: cggR: perR: birA: sigW: sacT: acoR: rpmE: fadR: sigG: spoVT: exuR: abrB: fruR: licR: padR: mtlR: xre: rsoA: mntR: ansR: adaA: glcT: frlR: mdxR: splA: purR: deoR: ycbG: zur: yrkP: sigO: citT: hprT: sigL: codY: licT: tilS: liaR: gabR: mtrB: cymR: gltC: sigY: glnL: sigA: ccpN: ccpA: sigE: rsfA: nrdR: bkdR: ywbI: walR: iolR: lexA: dnaA: sigF: comK: yxdJ: sigM: bltR: yfmP: gerE
ytsJ,sigY: purR,sigY: purR; arsR: dnaA: bltR: hutP: mdxR: sigF: ywbI: sigV: sigE; treR: citT; gerE: splA: rsfA: sigO; yrkP: adaA; zur: comK; slrR: mhqR; codY: rsoA; nusA: hprT: ccpN; mtlR: sigD: nrdR; yfhP: licT: ccpA; licR: ansR: deoR: gltC: padR: tilS: yxdJ; lmrA: iolR: malR; sacY: cymR: sigA: yfmP: comA: bkdR: walR: lexA: sigL: ycbG: xre: cysL: araR; sigM: liaR; fruR: birA; abrB: tyrZ: ytrA: nhaX: mgsR: yclJ: desR: cssR: kipR: degU: spoVT: nadR: sigI: rex: xpf: bceR: yetL: ycnK: mta: citB: ylaC: gntR: rocR: manR: sigH: cggR: glnR: mntR: nsrR: natR: sdpR: hrcA: salA: azlB: glpP: mtrB: glcR: frlR: gabR: sinR: resD: glcT: glnL: gutR: ahrC
ybaK,malR: sigF: arsR: gabR: comK: sigV: gerE: citT: sigY,malR: sigF: arsR: gabR: comK: sigV: gerE: citT: sigY; mdxR: sigO: padR: mtlR: adaA: sigE: yrkP: splA; rsoA: rsfA: walR: sigA; licT: ansR: gutR: dnaA: sigL: xre: ccpA: iolR: yfmP: nusA: lmrA: slrR: lexA: deoR: bltR: hutP; comA: azlB: gltC: ahrC: purR: birA: ywbI: sigH: codY: rocR: yfhP: treR: glcT: sacY: araR: sigD: ccpN: salA: fruR: tilS: glnL: licR: resD: ycbG: hprT: sigM: nrdR: mhqR; yxdJ: cysL; kdgR: glnR: citB: mta: nsrR: rok: natR: mntR: sdpR: alsR: frlR: cggR: mtrB: glcR: glpP: bkdR: hrcA: cymR: liaR: zur: sinR; abh: abrB: acoR: aseR: bceR: bmrR: ccpC: citR: csoR: cssR: ctsR: czrA: degU: desR: exuR: fadR: fnr: fur: ganR: gltR: gmuR: gntR: hxlR: immR: kipR: levR: manR: mgsR: nadR: nhaX: ohrR: perR: phoP: pucR: pyrR: rex: rplJ: rplL: rplT: rpmE: rpsB: rpsD: sacT: sigB: sigG: sigI: sigW: sigX: spo0A: spoVT: tnrA: tyrZ: xpf: xylR: yclJ: ycnK: ydfI: yetL: yfiR: ylaC: yodB: ytrA: ywcC
pyrK,glnL: glcT,glnL: glcT; mtlR: cymR; sacY: sigM; araR: walR; nusA: sigL; birA: bkdR; gutR: lmrA: yrkP: liaR: padR: lexA: codY: ahrC; xre: mhqR: deoR: iolR; cysL: resD: comA; zur: treR: ywbI; bltR: slrR: dnaA: nrdR: tilS: licT: rsoA; sigA: yfmP: malR; adaA: sigD: licR; manR: gabR: sdpR: splA: yxdJ: sigE: ansR: hrcA: frlR: arsR: sigY: mdxR: gltC: sigO: hutP: rocR: gerE: rsfA: hprT: comK: fruR: yfhP: salA: sigH: sigV: ccpN: ycbG; citT: purR
phrA,hprT: codY,hprT: codY
sigA,hprT: ycnK: frlR: sigW,hprT: ycnK: frlR: sigW; sinR: bltR; sigO: fur: mtlR: ydfI; tilS: cggR: splA: sigH; rsoA: sdpR: codY: sigY: citT: hutP: nsrR: rex; zur: gutR; nusA: gabR: sigV; glnL: arsR: cssR: sigG: hrcA: spo0A: alsR: sigL: rplL: mdxR: sigE: nhaX: azlB: bkdR: xre; licR: araR: sigF; birA: mhqR: iolR; tnrA: gltC: ywcC: yxdJ: sigA: purR: comK: lexA: rocR: adaA: fnr: liaR; padR: ytrA: comA: yrkP: walR; citR: abrB: rpmE: sigM: gerE: bceR: natR: glcR: ahrC: pyrR: salA: sigD: sacY: rpsD: abh: nrdR: yfhP: ywbI: glcT: ycbG: ansR
lytC,splA: codY,splA: codY; resD: tilS: sigF: slrR; adaA: rsfA; sigO: sigV; hutP: sigA; rsoA: yfmP: citT: xre; comK: padR: sigL: arsR: dnaA: bltR: licT: liaR; sigE: purR: cymR; lexA: treR: glcT; araR: bkdR: gerE: nrdR: licR: mdxR: sigY: zur: gltC: comA: malR: ansR: gabR: yrkP: nusA; sacY: walR: hprT; mtlR: ycbG: yfhP; salA: sigD: sigM: ahrC: mhqR: ccpN: lmrA: ccpA: ywbI: gutR: iolR: cysL; abrB: ccpC: yfiR: hxlR: nadR: pyrR: rpmE: mgsR: sigG: degU: yetL: gntR: rok: spoVT: sigI: nsrR: ytrA: fnr: kdgR: azlB: ganR: citB: glnR: pucR: bceR: glcR: sdpR: frlR: natR: cggR: manR: hrcA: mtrB: glpP: alsR: mntR: rocR: fruR: sinR: birA: yxdJ: deoR: glnL: sigH
bacA,sigY: nusA: padR: sigL,sigY: nusA: padR: sigL; yrkP: licR; arsR: walR: yfhP: codY: citT: gerE: splA: hutP: sigV; birA: zur: sigA: purR: rsfA: sigO: hprT: rsoA; sigF: ccpA: gutR: araR: lmrA: nrdR: dnaA: bltR; ywbI: sigE: mhqR: bkdR: liaR: xre: lexA; fur: ohrR: ctsR: rok: rpsD: glnR: rpmE: pyrR: rpsB: sigI: yodB: perR: sigX: cggR: nadR: citB: mntR: spoVT: abrB: spo0A: yfmP: gabR: mtlR: licT: rocR: deoR: treR: glcR: hrcA: sigH: mtrB: sigD: iolR: sacY: yxdJ: comA: ycbG: sigM: cymR: glpP: glnL: adaA: fruR: sinR: resD: slrR: cysL: mdxR: glcT: salA: ansR: comK: tilS: ccpN: gltC: malR; rex: levR: bmrR: sigG: nhaX: sigW: xylR: abh: xpf: immR: pucR: ywcC: bceR: kdgR: gntR: ytrA: ccpC: ylaC: yetL: mta: azlB: manR: sdpR: nsrR: frlR: alsR: natR: ahrC
rbsR,treR: sigF,treR: sigF; sigO: manR: rsoA: glpP; bmrR: lmrA: sigD: yxdJ; rex: acoR: glnR: bkdR: glcR: cysL: splA: araR: fruR: gmuR: gerE: sigA: mtlR: ytrA: bltR: mdxR: nrdR: walR: ccpA: fnr: bceR: yfmP: deoR: iolR: licT: hprT: gntR: ylaC: glcT: citT: gutR: tnrA: ywbI: kdgR: resD; perR: ohrR: mntR: yodB: tyrZ: fur: natR: rsfA: citB: codY: tilS: rplL: sigI: slrR: glnL: ycbG: ansR: sigM: arsR: ganR: hxlR: sinR: licR: cymR: rocR: ahrC: mtrB: hutP: sigL: nusA: aseR: levR: malR: yrkP: zur: dnaA: desR: liaR: padR: yfhP: spoVT: gabR: mta: comK: sdpR: gltC: sigE: comA: sacY: sigV: yetL: purR: hrcA
murD,sigF: sigD,sigF: sigD; nusA: sigL; sigE: yxdJ; mhqR: sigM; sigA: birA; rsfA: ccpN; yfhP: glcT; padR: purR; xre: mtlR; cysL: treR; cymR: bltR; deoR: ycbG; gltC: tilS: araR; rsoA: yrkP: sigY: sacY: splA: ahrC: sigO; hprT: slrR: iolR; bkdR: lmrA: zur; nrdR: arsR: malR; codY: hutP: licR; adaA: resD: ywbI: gerE: comA: ccpA
galE,splA: sigF: walR: nrdR,splA: sigF: walR: nrdR; padR: sinR: fruR: gltC: kdgR: sigO: salA: mdxR: nusA: sigV: yfmP: rsoA: rok: yrkP: comA: citB: ccpA: bltR: comK: sigY: malR: yxdJ: sigD: mhqR: arsR: xre: lexA: yfhP: ycbG: deoR: hutP: citT: sigE: slrR: gerE: ansR; sigW: hxlR: ctsR: alsR: nhaX: sdpR: fur: mntR: spo0A: sacT: mgsR: acoR: rplT: rplL: perR: spoVT: manR: gabR: glcR: azlB: tilS: mtrB: degU: fnr: sigA: glpP: codY: licR: sigM: sigH: zur: birA: resD: sigL: purR: rsfA: glnL: bkdR: licT: adaA: ywbI: araR: liaR: cysL: iolR: cymR: hprT: glcT: ahrC: dnaA: treR: mtlR: gutR: ccpN: lmrA
rsfA,gutR: alsR,gutR: alsR; bkdR: sigE; hutP: gabR: mtlR: liaR: padR: sdpR: glnL: xre: rpsD: codY: tilS: abh: sigY: sigW: sigV: hprT: rsoA: hrcA: licR: glcT: sigG: yxdJ: ydfI: splA: citT: czrA: mhqR: sigF: gerE: iolR: bltR: fur: abrB: yrkP: sigO: ahrC; sinR: comK: ywbI: sigA: ansR: nhaX; treR: lexA: sigH: zur: ccpN: gltC; sacT: bmrR: acoR: yfmP: araR: aseR: azlB: ylaC: birA: licT: adaA: ccpC: cggR: citB: fruR: comA: csoR: cssR: immR: rplL: walR: mntR: degU: mta: exuR: fadR: fnr: frlR: ytrA: ctsR: ganR: glcR: spoVT: cymR: gltR: gmuR: gntR: hxlR: slrR: kdgR: kipR: levR: purR: tnrA: mdxR: manR: mgsR: ccpA: pucR: cysL: bceR: natR: glnR: nrdR: nsrR: nusA: ohrR: perR: phoP: mtrB: pyrR: rex: rocR: rok: rplJ: deoR: rplT: rpmE: rpsB: malR: sacY: salA: ywcC: sigB: sigD: sigI: sigL: sigM: sigX: lmrA: desR: spo0A: nadR: tyrZ: xpf: xylR: ycbG: yclJ: ycnK: rsfA: yetL: yfhP: yfiR: arsR: citR: yodB: glpP: dnaA
alsT,hprT: sigY: citT: arsR,hprT: sigY: citT: arsR
rsiW,ycnK: sigW,ycnK: sigW; rsfA: sigH: nsrR: sigA; sigE: nadR; frlR: sinR: dnaA: licT; codY: mhqR; arsR: rex; sigG: sigY: cggR: sdpR: sigF: rpmE: pyrR: xre; lexA: hutP: zur
yqxI,rpmE: sdpR,rpmE: sdpR; bkdR: ytrA: sigW: mtlR: acoR: fadR: yxdJ: liaR: sigB
narJ,ywbI: sigL,ywbI: sigL; lmrA: cysL; liaR: sacY: sigA: codY: sigH: mdxR: yxdJ: xre: iolR: ccpA: fruR: mhqR: zur: yrkP: sigE: gutR: licR: ccpN: licT: dnaA: hutP: adaA: ycbG: sigY: sigM: gltC: rsfA: nrdR: rocR: comA: ahrC: glnL: sigV: splA: bkdR: yfmP; slrR: nusA: cymR: comK: ansR: padR: sigD: glcT: tilS: malR: birA: walR: yfhP; mta: kipR: sacT: acoR: ydfI: abrB: sdpR: rplT: ganR: aseR: rpsD: kdgR: glnR: pyrR: sigW: rex: sigB: cggR: pucR: nadR: rpmE: ylaC: nsrR: citB: salA: sinR: azlB: manR: mntR: glcR: mtrB: purR: alsR: sigF: frlR: gabR: bltR: gerE: lexA: sigO: araR: citT: hprT: rsoA: mtlR: resD: deoR: treR: arsR
topA,sigF: fruR,sigF: fruR; yfhP: rsfA; sigO: adaA; ccpA: treR; liaR: hutP: sigL: ccpN: nrdR: sigD: lexA: ansR: cysL: gutR: licT: bltR: iolR: mdxR: glcT: ycbG: rsoA; ywbI: glnL: malR; yxdJ: xre: sigV; birA: sacY: deoR; lmrA: comA: yfmP; dnaA: purR: sigM; yrkP: arsR: cymR: sigA: ahrC: splA; codY: gerE: gltC; padR: slrR: tilS: citT: resD: sigY: sigE: araR: mtlR: walR: comK: licR; zur: hprT; hxlR: ycnK: gmuR: ydfI: xpf: rpmE: ctsR: sigW: rplL: kdgR: degU: sigG: yetL: xylR: levR: spo0A: rok: sigI: czrA: gntR: nadR: glpP: bceR: cggR: ganR: nsrR: natR: pucR: azlB: mntR: mtrB: mta: gabR: frlR: rocR: glcR: bkdR: sinR: nusA: sigH: salA: alsR: hrcA: mhqR
sspM,ccpA: walR: resD: purR: rsfA: sigM: liaR: sigF: rsoA,ccpA: walR: resD: purR: rsfA: sigM: liaR: sigF: rsoA; xre: bltR: nrdR: ccpN: ansR: zur: birA: glnL: gutR: sigL: mhqR: sigE: salA: iolR: fruR: sigD: licT
ftsX,hprT: glnL: sigV: mdxR: sigM: sigD: sigF: purR: dnaA: rsoA: sigY: padR: gerE: iolR: splA: mhqR: citT: comK,hprT: glnL: sigV: mdxR: sigM: sigD: sigF: purR: dnaA: rsoA: sigY: padR: gerE: iolR: splA: mhqR: citT: comK; licR: sigE: hutP: sigO: zur: fruR: malR: ccpA; deoR: bltR: sigL: yrkP: cysL: yfhP: xre; mtlR: araR: lexA; ccpN: ycbG: treR: yfmP: gltC: ywbI: ansR; resD: adaA: licT; ahrC: sacY: glcT; yfiR: kdgR: sigX: rplT: ctsR: sigI: nadR: spoVT: kipR: sacT: rex: ytrA: acoR: rplJ: mtrB: sigB: alsR: rpsB: nhaX: abrB: exuR: czrA: mntR: yetL: manR: glpP: sdpR: rocR: glcR: liaR: frlR: gutR: mta: lmrA: comA: birA: hrcA: gabR: slrR: rsfA: yxdJ: sinR: cymR: salA: nusA: bkdR: sigA: tilS: codY: walR: nrdR
yitM,dnaA: sigL,dnaA: sigL; ccpA: hprT; nusA: mtlR; iolR: sinR: sigF: glpP: deoR: arsR: sigO: licR: birA; splA: ccpN: gutR: resD; padR: gerE: yfhP: cysL; liaR: rpsB: glcT: tilS: nrdR: sigV: zur: ycbG
rpmJ,hrcA: glnR,hrcA: glnR; cggR: hprT
yotB,citT: adaA,citT: adaA; resD: lexA: cysL: sigD: hutP: liaR: sigL: mtlR: sigO; nrdR: tilS; mtrB: rsfA: bltR: sigA: licT: glcT: birA: gltC; araR: purR; codY: sigV: rsoA: yfhP: ansR: treR: nusA: fruR; cymR: glnL: licR: lmrA: zur: sigF: malR; sacY: gerE: padR: ccpA: ycbG: comK: gutR; iolR: xre: deoR; yxdJ: walR: mhqR; ahrC: hprT: ywbI; bkdR: ccpN: comA
cspR,salA: gutR,salA: gutR; glcR: codY: glcT: liaR; cymR: cysL: ccpA: ccpC
bcrC,mtrB: nusA,mtrB: nusA; sigF: licT: sigO: splA: slrR: lexA: mhqR: treR: purR; rsfA: comA: yfhP: ccpN: yrkP: rsoA: arsR: iolR: ansR: hutP: resD: gerE: comK: bltR: yxdJ: sigE: citT; birA: zur: sigY: codY: tilS: sigA: sigV; liaR: ccpA: glnL: bkdR: sacY: glcT: gutR: mtlR: xre: ywbI: ahrC: malR: mdxR: gabR: hprT: deoR: cymR: padR: ycbG: araR: dnaA: sigD: nrdR: sigM: yfmP: adaA: gltC: sigH: walR; citB: azlB: cggR: mntR: nsrR: ylaC: hrcA: rok: yetL: sdpR: mta: glpP: sinR: cysL: fruR: frlR: licR: salA: sigL: rocR: lmrA; spo0A: csoR: sigI: perR: ycnK: ganR: rplT: abrB: xpf: pyrR: immR: kdgR: abh: xylR: gmuR: tnrA: exuR: ohrR: ctsR: ccpC: bceR: czrA: bmrR: spoVT: ytrA: glnR: fur: manR: nadR: gntR: alsR: natR: glcR; acoR: aseR: citR: cssR: degU: desR: fadR: fnr: gltR: hxlR: kipR: levR: mgsR: nhaX: phoP: pucR: rex: rplJ: rplL: rpmE: rpsB: rpsD: sacT: sigB: sigG: sigW: sigX: tyrZ: yclJ: ydfI: yfiR: yodB: ywcC
yusQ,comA: birA,comA: birA; purR: dnaA: mhqR: nrdR; yfiR: degU: rpmE: ahrC: kipR: yrkP: mntR: gntR: sigE: mtrB: citB: ccpC: rok: rsfA: yodB: rpsB: acoR: gabR: fnr: comK: phoP: rplT: ylaC: deoR: rex: cggR: pyrR: azlB: splA: walR: sigV: sigD: gutR: liaR: glnL: treR: yfmP: salA: slrR: sigH: mtlR: hutP: sigL: licT: araR: codY: gltC: sigF: sigM: nusA: ansR: sigY: cysL: licR: ycbG: sacY: rsoA: fruR: gerE: resD: hprT: sigA: yxdJ: tilS: padR: lmrA: yfhP: iolR: citT: glcT: cymR: ccpA; rplJ: sigG: spo0A: xpf: sigW: spoVT: fadR: mta: exuR: levR: xylR: glnR: ycnK: glcR: alsR: manR: bceR: natR: rocR: nsrR: sinR: frlR: ywbI: glpP: hrcA: lexA: adaA: bltR: mdxR: xre: arsR: ccpN: bkdR: sigO: zur: malR
glmS,gerE: nadR,gerE: nadR; tilS: spo0A; slrR: nsrR; salA: abh; comA: ccpC; gutR: glpP; ccpA: cggR; sigA: bkdR; liaR: padR; hrcA: sigX: rpsB: sigH: xre: phoP: fur: desR; mtlR: ytrA: ycnK; tnrA: sigO: resD; adaA: deoR: sigV: sigE: exuR: spoVT: ahrC
leuA,sigA: glcT,sigA: glcT; resD: gabR; citT: nrdR; treR: iolR; yfmP: lmrA; nusA: walR; mtlR: licT; gutR: tilS; cymR: sigF; glnL: sigO; comA: ccpA: cggR: deoR; arsR: dnaA: mdxR: pyrR: rsoA: xre: sigH: codY: ylaC: sigB: mntR: gerE: sigM: salA: sdpR: sacY: ansR: hprT: sigY: glpP: yxdJ: comK: nadR: purR: spo0A: ahrC: spoVT: sinR: yfhP: hrcA: manR; bceR: mgsR: ycnK: csoR: phoP: rpmE: ywcC: czrA: liaR: rplL: fur: perR: splA: ccpN: mtrB: natR: abh: fadR: adaA: sacT: bltR: bkdR: rplT: fruR: sigL: padR: frlR: sigI: mhqR: malR: zur: rok: glcR: sigV: gltC: hutP: sigE: rocR: rsfA: araR: ccpC: slrR: lexA: fnr: birA: sigD: yrkP: cysL; exuR: rex: gntR: azlB: ytrA: nsrR: yetL: alsR: kdgR: ycbG: ywbI: licR; citB: glnR
sodA,rplJ: sigL,rplJ: sigL; exuR: rpsB; nadR: birA; spoVT: rplL; frlR: ccpA; comA: tilS; spo0A: rplT; abrB: fnr: mtlR: glpP; lmrA: dnaA
pksH,sigF: sigL,sigF: sigL; yrkP: arsR: ccpN: mhqR: citT: gltC: hprT: liaR: xre: cysL: lmrA: nrdR: gutR: sigY: ywbI: adaA: yfhP: fruR; rsfA: purR: tilS: glnL; ycbG: treR: lexA; bmrR: aseR: ylaC: sacT: ccpC: ytrA: cggR: abh: mntR: phoP: fur: mta: sigB: pucR: fnr: glnR: rplJ: rplL: fadR: araR: bltR: licR: sigE: sinR: slrR: rsoA: mdxR: mtrB: birA: sdpR: frlR: rocR: ahrC: sigH: gerE: sigO: sigA: hutP: sacY: dnaA: sigV: licT: alsR: glcT: iolR: codY: malR: sigD: yfmP: cymR: ansR: comK: sigM: bkdR: salA: deoR: ccpA: yxdJ: resD: nusA: mtlR: walR; comA: padR: zur; glcR: gabR: splA; nsrR: glpP: hrcA; abrB: acoR: azlB: bceR: citB: citR: csoR: cssR: ctsR: czrA: degU: desR: exuR: ganR: gltR: gmuR: gntR: hxlR: immR: kdgR: kipR: levR: manR: mgsR: nadR: natR: nhaX: ohrR: perR: pyrR: rex: rok: rplT: rpmE: rpsB: rpsD: sigG: sigI: sigW: sigX: spo0A: spoVT: tnrA: tyrZ: xpf: xylR: yclJ: ycnK: ydfI: yetL: yfiR: yodB: ywcC
clpX,dnaA: hprT,dnaA: hprT; codY: mntR: cymR: tilS: treR: hutP: mhqR: gerE: zur; glnR: birA: sigM: gutR; sigL: yfmP; cggR: yodB: citB: desR: sigV: yetL: rpsD: abrB: nhaX: ccpC: ganR: rplJ: pyrR: sinR: glpP: rex: exuR: liaR: rpsB: arsR: araR: frlR: salA: gltC: licT: rsoA: cysL: comA: alsR: splA: bkdR: azlB: mdxR: nrdR: purR: sigA: lmrA: ctsR: iolR: yrkP: ycbG: nusA: comK: glnL: sacY: rsfA: deoR: glcT: citT: malR: mtrB: mtlR: sigF: hrcA: ywbI: ahrC: ccpA: ccpN: yxdJ: walR: licR: ansR: sigE: lexA: yfhP: fruR: sigD
araD,mhqR: padR: araR: rsfA: ycbG: xre: sigV: yxdJ: ansR,mhqR: padR: araR: rsfA: ycbG: xre: sigV: yxdJ: ansR; sigD: resD: gerE: sigO: sacY: lmrA: rsoA: ywbI: sigL: sigF: licR: nrdR: yfmP: yrkP: mtlR: sigY: treR: mdxR: sigA: lexA: arsR: gltC: walR: cysL: deoR: citT: glnL: slrR: gutR: comA: purR: ahrC: sigE: sigM: birA
argD,sigO: sigF,sigO: sigF; purR: comA; nusA: slrR: sigA: sigM; fruR: cysL: cymR: sigL: citT: rsoA: resD: birA: sinR: ansR: yxdJ: treR: araR: nrdR: sigV: bltR: mtlR; hprT: glcT: lexA; ycbG: rsfA: arsR: sigE: lmrA: iolR: malR; walR: glnL: gutR; padR: licR: mhqR: ccpN: codY: yfmP: licT: xre: sigY: deoR: ahrC: yrkP: liaR: hutP; sacT: rplL: mntR: sigH: mta: frlR: ccpC: gerE: salA: splA: mdxR: ccpA: adaA: mtrB: glcR: sacY: sigD: gltC: zur: yfhP: ywbI: dnaA: bkdR: tilS
