gene_name,rep1@8h,rep1@12h,rep1@16h,rep1@20h,rep1@24h,rep2@8h,rep2@12h,rep2@16h,rep2@20h,rep2@24h,rep3@8h,rep3@12h,rep3@16h,rep3@20h,rep3@24h,rep4@8h,rep4@12h,rep4@16h,rep4@20h,rep4@24h
yddE,3.314,2.6461,5.1668,30.203,15.0702,3.1276,3.2216,1.5883,3.0371,2.7739,2.884,2.201,12.8567,40.8995,6.4162,4.2781,2.2386,18.6885,6.8708,6.0827
yddF,0.0,1.9372,0.8223,9.986,10.8522,0.6939,0.8423,0.0,0.7667,0.7003,0.6811,0.7325,8.0889,19.1125,0.8699,0.0,2.1377,8.2922,0.6449,1.3494
yddG,0.7116,1.0389,6.174,35.1923,16.0855,0.6512,0.7905,0.4797,4.1118,2.1594,0.5479,0.8838,17.8448,43.0956,4.8983,1.2113,1.3375,21.0304,7.0035,4.0708
yddH,1.2522,0.9598,5.4323,34.8689,19.7148,1.6043,1.1129,1.4773,3.2922,2.0817,1.1248,1.2097,18.7025,48.5904,6.8958,0.5968,1.1768,15.2923,7.8815,3.5658
yddI,3.9121,2.4989,6.3645,16.1017,7.777,4.0277,2.7164,2.3077,1.4835,0.4517,3.075,1.8896,6.64,24.2805,1.1221,2.3308,1.8384,12.0334,2.4956,1.7407
yddJ,59.7573,63.3468,86.1858,145.3295,174.9058,55.8511,90.4024,114.0,195.4297,250.7131,69.6705,76.7669,102.9667,181.6179,223.1839,45.4512,77.6711,91.5433,198.9862,213.8459
yddK,223.7862,257.0253,268.8995,209.9495,259.6645,239.0753,281.6347,326.0955,320.8285,271.8703,225.2195,275.0959,224.8507,196.2444,313.5698,217.1179,291.4848,226.5255,280.9129,272.97
yddM,63.7151,69.1366,67.0803,49.6586,44.3053,70.7522,69.8978,63.2177,65.7792,41.3657,78.3102,73.3991,46.7994,55.7981,56.89,66.0753,66.6468,54.4251,42.8567,46.4994
yddN,47.1551,41.2997,23.4628,44.3623,45.2281,37.3709,41.8568,28.3897,39.328,35.0218,46.0719,40.6233,29.2325,59.9728,38.2056,46.1493,35.6373,29.4636,40.5224,34.3931
yddQ,32.8746,28.5819,26.2462,36.0821,35.5811,34.2641,25.8705,30.1657,42.4785,26.9894,30.3519,26.9066,21.6991,45.3414,28.8117,30.8309,27.8929,25.3842,26.7972,28.0365
yddR,15.8804,14.4911,19.3326,30.7944,23.7093,13.0502,16.2026,13.0,16.7144,12.2726,14.2655,12.5235,16.6594,42.8289,16.7324,14.4176,15.5342,22.7438,11.8535,10.9596
yddS,16.453,17.395,15.3833,35.9386,22.4066,19.3839,14.287,18.0721,18.1678,13.2747,18.0076,18.4522,20.3594,43.0492,17.1408,21.3331,19.9065,28.9561,18.0159,13.8002
yddT,186.2175,175.1951,99.0271,89.2917,89.2475,184.2902,158.7717,108.5699,109.8478,101.3283,179.2759,144.6839,67.5531,95.383,110.5505,185.2009,149.9154,82.2276,91.7813,94.4201
ydeA,52.591,38.392,44.8166,97.7744,79.9877,56.5327,52.3994,41.3636,97.0785,89.0511,58.8663,57.2573,43.7202,82.2593,100.0843,48.0783,58.8417,42.9859,89.4651,75.7735
ydeB,159.383,184.4188,176.9382,185.7882,215.4974,182.6946,243.25,148.7825,270.252,302.3442,180.7768,179.8939,117.6282,214.8034,358.9489,154.7505,179.047,130.588,264.7438,415.4809
ydeC,36.7931,44.1114,24.557,41.5368,33.7582,39.1109,34.9023,18.6986,37.2067,31.6297,43.2213,40.4656,23.6069,48.6441,30.8479,37.7722,29.7916,29.148,23.1104,29.2165
ydeD,21.6938,29.034,18.2067,42.2756,26.6971,22.6895,22.9537,12.1875,20.6318,15.0274,27.6076,23.4523,26.3004,53.8571,23.7042,23.3884,29.6121,26.8329,18.6719,17.6967
ydeE,30.6716,39.9092,30.8018,42.7482,37.0358,35.6066,34.3912,28.1443,35.3242,36.4598,31.6345,29.0817,28.9215,44.0386,37.4705,35.8716,37.9014,29.2481,34.5431,34.877
ydeF,49.6215,51.9909,30.394,46.0109,49.8193,51.1289,42.6355,32.4298,49.0962,44.0172,55.4788,46.9024,33.7581,65.5835,45.8724,52.0393,46.6362,37.7416,41.144,40.5053
ydeG,10.9296,7.5938,11.4381,42.5722,25.6155,13.6874,10.4384,7.9176,10.8585,8.8549,10.1626,7.4095,24.9202,55.9521,11.2196,9.9011,8.2897,23.2427,9.1333,11.0915
ydeH,86.6099,86.9963,125.4865,252.5265,349.6093,78.0518,91.815,175.5,358.3564,326.6903,90.2746,106.0244,94.2608,234.8407,449.0519,75.6308,85.7489,81.9486,299.1714,395.3774
ydeI,67.1996,68.7857,53.8704,77.3556,74.6773,73.7217,77.9036,38.4091,87.7927,89.8221,67.49,77.4183,46.9588,83.8535,83.3238,66.6464,69.8255,54.7785,72.0691,77.2593
ydeJ,96.9177,105.5781,116.1157,143.1276,157.4198,104.5092,106.4219,131.625,184.2381,208.8653,111.696,108.1437,100.1922,144.6233,242.6446,101.1633,108.3865,104.7639,183.4035,210.6058
ydeK,37.8781,45.0906,33.6124,64.2503,55.4479,40.9671,33.1554,32.1615,44.3976,40.8151,40.9861,43.2454,45.3648,67.9516,48.396,38.2968,39.1052,42.8908,40.0285,38.3046
ydeL,20.8389,17.293,21.4424,42.2254,31.8666,15.9739,18.2047,18.4914,19.4521,20.3984,21.7597,20.1315,30.9214,51.5646,18.7999,21.2236,22.5983,31.0048,23.7848,18.7032
ydeM,130.9485,153.1626,91.5268,126.4779,111.9949,162.4482,139.0156,102.993,139.4827,124.7074,151.0921,134.9368,79.5893,142.2631,134.8801,147.0229,154.7952,93.3549,128.7074,117.5682
ydeN,572.011,578.7447,143.6008,143.2848,153.4521,511.9984,356.2036,167.945,156.6426,179.4343,489.3555,309.3185,129.2531,132.2078,174.7407,506.9963,302.1446,116.3326,150.893,167.4975
ydeO,186.5858,178.1403,128.7514,124.5042,118.334,167.897,161.5439,158.8144,142.7328,125.3797,174.2448,172.8443,99.9856,109.1203,153.792,174.8456,161.748,103.0156,141.5543,144.057
ydeP,57.0173,48.2876,47.2485,71.1186,58.5841,45.1445,48.3986,37.0349,45.9969,37.8689,59.2761,60.0329,39.1448,99.3429,50.7159,52.4196,65.6291,47.8781,39.2339,41.0483
ydeQ,47.8906,128.318,127.7847,52.6296,35.0486,46.9304,140.7829,169.5,33.4288,21.9203,55.9648,159.6752,112.6263,57.6257,27.2294,54.2048,170.0798,125.1478,21.6289,18.1034
ydeR,6.2608,8.7982,14.9389,35.9291,20.0799,8.5945,13.2158,10.0947,6.3312,6.3608,7.4989,12.903,23.277,45.7528,7.4225,7.2946,15.1027,29.2913,7.6329,6.6859
ydeS,60.1412,61.1517,59.9034,68.126,70.5959,55.7877,76.361,63.2302,80.6759,69.15,61.7433,90.509,56.7425,86.2558,71.3472,65.3267,78.4401,67.1172,74.4699,76.0935
ydfA,54.4003,31.2375,34.7431,46.7203,35.4203,44.928,34.5359,38.9105,18.2095,17.6818,45.2926,30.3969,39.1577,64.8667,23.0518,46.679,32.4223,38.0057,22.0878,17.8802
ydfB,31.2703,44.0248,36.3378,57.936,47.4475,35.9177,34.3863,36.8919,54.2088,47.4481,38.4094,46.238,44.2548,71.4165,60.4045,28.3899,45.583,43.6219,55.6381,63.6064
ydfC,1.8844,1.7195,8.175,44.3191,21.4059,1.7245,2.0935,2.2231,4.3555,3.2322,1.9346,2.3405,22.1924,50.9969,4.9416,0.6415,2.783,26.4971,7.785,5.2703
ydfD,12.3195,10.9294,11.1346,32.9988,20.6808,11.9006,10.8353,8.882,11.7658,10.2721,12.7574,11.2401,19.4161,41.8247,8.6375,14.1362,9.327,24.0152,12.9527,8.3747
ydfE,28.2099,35.0235,27.1485,61.6753,39.4928,26.5438,26.0437,26.25,29.7323,24.5869,28.5535,26.8684,39.3062,75.2695,32.3653,29.3539,19.4178,34.4012,27.3741,20.8613
ydfF,112.4965,103.7177,125.9603,166.4567,229.5719,99.9537,97.882,136.1564,266.1784,226.2985,108.2516,109.3811,98.5149,151.5658,274.8431,106.1418,113.5982,92.2427,233.178,232.9462
ydfG,227.2684,352.4025,269.5052,157.0726,197.5921,224.3398,277.9264,330.0507,258.6212,194.9497,241.2768,308.0222,228.0049,130.0974,253.6987,231.5554,330.1021,221.89,214.6818,203.7392
ydfH,33.0146,25.034,29.3387,53.1013,31.8418,35.8665,29.8162,25.8827,26.4932,24.5907,37.5022,26.1324,33.4662,60.3633,30.791,31.8106,28.8264,37.272,27.1755,21.2295
ydfI,42.0939,34.5349,26.8062,42.8706,27.6376,44.8842,30.891,28.7033,26.5556,22.4708,41.2824,31.3381,28.8404,44.2495,26.1411,41.7226,34.8431,26.7493,22.9934,17.8707
ydfJ,3.7617,2.9125,6.058,31.421,17.0408,3.1296,3.2927,3.4966,4.6109,3.7902,3.4816,3.1935,17.7997,37.8775,7.5853,3.3505,2.464,18.4925,6.884,5.2749
ydfK,13.2947,6.4265,18.3163,41.9165,29.4294,12.1668,10.3791,11.0217,15.6243,8.9604,16.1389,10.0665,30.319,60.11,18.1388,11.7031,6.754,37.3327,12.5307,15.0287
ydfL,69.225,68.5673,39.0285,68.2808,54.8038,66.1428,63.6945,34.179,61.0599,53.7968,76.4306,53.9125,44.6613,88.0548,64.7273,65.6517,56.7486,40.5785,51.6181,54.8194
ydfM,202.4477,166.5158,80.6097,67.8341,61.7466,212.4284,128.7874,84.7399,66.4649,57.3752,222.2188,122.1676,49.2219,71.603,71.908,208.8518,114.9428,42.2098,60.8586,47.6314
ydfN,8.3841,6.6305,14.7224,36.8084,21.2704,8.4035,15.0807,14.1304,16.1492,10.6935,8.9661,15.8132,22.0713,42.0862,10.0771,7.6118,9.3806,26.1984,11.2063,10.3034
ydfO,12.9377,11.8059,19.473,35.5208,22.0453,15.223,20.2404,16.5096,13.6171,12.1932,13.5196,15.3043,32.7785,48.6075,14.8435,10.2777,21.0928,28.3956,14.3732,7.519
ydfP,18.4358,21.9278,31.0269,47.8451,38.4186,22.6895,40.9636,38.25,22.5001,27.5961,25.6981,38.0764,37.6106,46.6185,27.7157,22.2206,32.8608,38.819,31.362,17.5376
ydfQ,39.4931,32.7012,16.6575,39.9062,22.0992,28.1109,33.3134,9.4912,15.5311,8.7813,27.5933,25.435,14.1865,46.3693,14.2645,33.6973,24.0574,24.6624,14.9297,13.0168
ydfR,2.556,7.619,3.6962,27.6527,13.211,6.6275,7.5724,5.0258,6.031,11.0166,4.9748,8.6422,16.1134,33.8425,8.3087,6.0914,7.2066,20.9655,12.6819,8.3401
ydfS,9.4549,6.7105,10.6344,47.4396,23.112,12.8189,7.0028,7.4364,13.4565,11.6435,7.8643,7.1042,27.5104,65.0017,11.2494,9.1801,7.5696,29.6814,15.7864,9.6606
ydgA,1.0203,1.3034,4.4263,13.438,9.7357,2.8012,1.1335,2.4074,4.127,3.7694,0.0,0.9856,8.906,10.1319,4.6823,2.4315,1.9178,8.3689,6.0748,4.5398
ydgB,1.8163,1.1602,7.8798,37.5926,23.1089,0.0,2.0179,9.6429,6.4286,2.5164,1.6316,1.7547,17.6162,48.5609,6.2517,2.8858,1.7071,24.8309,11.5869,8.89
ydgC,163.1778,147.0552,237.8023,205.8743,211.2301,131.1977,164.4237,257.1811,280.9892,308.823,142.7965,195.5207,173.3938,212.9001,256.3921,160.4448,183.0818,183.6897,282.6107,326.4493
ydgD,130.073,130.366,180.0458,206.202,219.4344,125.6143,146.1056,238.2391,255.8027,288.7247,132.3391,170.7831,151.9436,192.6814,266.3113,129.0199,164.1224,160.4653,266.5061,319.7604
ydgE,143.8407,116.9377,121.9692,127.4482,145.9894,130.68,148.1824,146.25,160.7966,158.4562,144.2492,143.0003,101.9677,124.2607,166.2293,131.3034,144.0356,102.493,156.1595,182.9313
ydgF,202.0163,217.5966,173.0174,170.572,196.8618,189.9853,162.8265,186.9281,239.2451,222.8356,181.6349,174.46,149.6552,169.0323,232.1873,185.7987,206.7845,141.1233,204.45,246.9122
ydgG,19.4454,11.0408,23.4335,29.9814,18.0397,18.7843,9.6016,31.8627,7.1009,8.4811,10.6749,19.3071,26.7179,35.0718,12.3943,16.7348,19.7985,22.1531,9.6482,7.2103
ydgH,29.009,23.5942,49.3691,33.7845,29.0011,25.0967,19.5858,64.3764,21.2231,16.1102,24.5508,24.6902,44.1479,42.8224,17.8718,27.4907,22.6175,46.0764,18.5652,16.2695
ydgI,48.4052,41.2257,33.7191,44.4276,31.9192,37.8158,32.3538,30.6429,24.2757,17.8102,39.5941,36.117,40.0769,51.4052,19.4148,38.7658,36.2465,49.4963,24.1008,23.8145
ydgJ,50.1558,44.4156,14.8358,35.3889,22.2075,39.6414,41.1584,24.8793,16.7144,17.3715,34.3035,41.2953,32.6143,23.9456,19.6172,44.3715,38.032,23.3753,21.3306,12.6802
ydgK,100.8942,75.9743,53.8244,40.514,43.702,90.833,63.792,63.3871,39.6085,17.9933,88.4236,64.5833,48.5298,43.8615,25.6452,100.351,64.1798,48.5938,26.164,21.7167
ydhB,39.4144,38.1705,28.2689,47.5461,32.6053,26.762,32.1352,25.875,11.5715,11.4494,25.127,27.6361,34.836,64.1004,22.6101,30.8058,25.9899,38.5293,18.655,11.8803
ydhC,131.8616,133.7322,92.8201,123.3606,115.0761,123.0275,112.2183,87.9667,120.715,126.5374,117.4626,122.4177,71.604,100.4456,123.051,119.3402,119.7861,74.3162,120.2809,117.9987
ydhD,3.5687,4.3191,9.9819,43.6451,25.2409,5.5005,6.0514,7.5341,10.0666,7.1125,3.5432,8.1652,23.4996,54.3772,10.1281,4.4763,8.2967,28.4164,12.4612,8.8588
ydhE,42.1869,68.5428,64.2919,76.9342,81.5429,40.3897,70.4235,61.767,61.4757,75.7301,44.6989,82.7636,66.0954,87.5877,86.3775,44.6844,88.8541,62.307,83.3592,94.5302
ydhF,6.2767,9.8005,31.0123,214.2179,71.539,9.5736,6.1985,36.6139,111.0766,441.2296,9.0841,7.4111,38.2168,253.5824,244.8431,7.7563,9.8318,33.3698,276.7271,430.098
ydhG,175.9497,156.6642,96.8617,116.6225,115.0031,179.9301,150.31,123.4476,134.1194,116.3409,200.5651,154.5244,87.2641,141.5317,160.5767,192.1901,160.3532,80.7873,126.9828,147.0898
ydhH,129.9388,127.8385,96.1127,135.8253,132.2238,142.151,117.2577,96.9126,145.4957,158.6366,155.6336,113.985,71.4624,141.8506,168.4996,121.4161,123.993,87.1176,168.9598,172.3432
ydhI,70.7631,52.1292,60.5024,64.6283,77.6271,71.8501,73.452,63.9844,91.9291,88.7331,72.383,63.3711,49.0942,75.7551,79.409,75.9098,60.6805,48.9583,84.7922,82.738
ydhJ,59.3205,59.9139,59.9388,80.1332,63.7002,55.9117,55.4833,62.2086,65.1143,67.6663,67.6349,42.6127,56.5502,84.4305,59.9148,52.5617,48.3657,63.3061,64.4721,65.4234
ydhK,276.7886,675.9231,77.3027,48.9526,32.6842,219.2917,473.1628,79.4444,12.8232,14.9428,207.3979,331.1783,89.4838,67.8055,16.5553,226.4811,330.4103,101.6228,20.084,12.0629
ydiB,93.0384,60.4252,75.5399,80.6822,52.0769,96.0855,65.2521,71.1321,71.4829,75.8494,83.5772,77.8291,56.4605,84.5693,63.2111,86.7098,71.8091,61.5828,64.1046,56.8932
ydiC,81.9244,50.4939,76.7728,66.9311,55.7158,71.6856,65.0689,72.4891,55.5935,70.024,70.6884,58.3162,66.214,64.7761,49.0573,85.0618,69.904,58.2915,53.4846,52.4407
ydiF,94.9817,94.9053,98.6941,91.1699,87.7917,86.2177,87.5312,96.5902,106.317,103.9886,89.4794,82.1967,87.5084,100.4373,90.8353,94.3424,91.0793,91.7199,100.0296,100.1949
ydiH,356.5894,368.5457,368.077,281.4777,372.0866,334.74,343.456,398.5764,436.0442,457.2703,351.2605,353.725,287.2175,273.2677,452.1352,356.5253,353.1158,278.9646,464.3962,456.9317
ydiK,82.643,84.1325,67.2249,81.3928,67.7697,100.4483,74.5997,44.1797,84.8777,76.3295,86.9988,72.3528,56.3581,81.8707,97.7797,105.6582,81.3119,52.9597,79.0808,80.4397
ydiL,206.7763,236.1501,179.9981,133.6001,168.7159,204.3598,198.9949,174.7041,209.4415,206.8685,213.6265,202.3639,134.1348,156.6636,222.529,202.5824,209.2364,130.3505,199.4055,211.9294
ydiM,40.3454,18.2891,53.6388,79.5849,42.9483,42.2823,31.087,48.3661,38.1667,50.4857,31.5662,33.9467,68.7934,97.9249,38.076,31.0166,39.1413,84.8096,41.5122,46.9066
ydiO,347.7573,308.3472,219.8945,152.9534,134.81,334.6877,284.0257,226.6647,206.9772,218.2881,331.4737,293.6084,179.035,149.7107,203.147,312.766,257.6938,169.119,187.396,194.6878
ydiP,362.7462,317.5402,263.6538,167.1687,186.2791,345.2498,303.9472,292.0038,237.3187,214.4218,357.4051,288.4718,192.1242,171.236,221.7215,349.9754,272.9358,202.5794,202.1177,217.4534
ydiR,116.0687,103.5607,205.2429,144.6019,136.6642,141.8695,149.4186,203.6943,196.4206,190.0945,130.7458,147.725,196.3001,169.886,167.2881,121.2675,155.5895,181.1049,181.1079,179.8805
ydiS,134.0547,102.5089,201.1535,160.9209,126.4652,152.3626,150.2669,201.2355,195.568,189.7143,139.4139,155.4977,168.4626,166.8153,170.0637,124.0512,149.6975,178.8861,171.2395,165.0484
ydjA,136.5561,111.2421,190.0377,146.8208,124.381,142.1745,144.8154,195.8369,193.8653,181.8149,145.1325,143.3993,155.6634,141.5666,158.9095,132.7123,154.6755,175.2089,165.025,171.3943
ydjB,90.0219,97.0941,62.4231,60.3938,55.7413,84.4103,70.5008,71.3839,66.4098,55.2026,96.113,87.6788,40.7925,64.2565,69.4194,85.5817,73.5101,48.4203,72.8045,62.3818
ydjC,58.6271,42.4117,45.1996,55.8193,48.3041,47.189,52.5778,38.3333,44.286,30.6623,59.645,49.1308,39.0493,83.0932,40.52,51.0624,38.5036,52.1449,30.0402,28.9151
ydjE,625.1006,581.1728,669.8754,429.9166,581.6176,662.0713,668.4473,725.0233,688.1015,725.0114,617.7333,703.8644,586.5455,433.0547,689.1195,624.8162,736.3025,514.3378,619.9452,637.3891
ydjG,114.2987,197.2643,174.8109,101.8457,97.8054,126.7162,320.01,179.0351,145.6399,133.6882,104.6292,232.743,128.6678,102.6311,116.996,111.5311,192.588,115.183,121.2675,131.8217
ydjH,95.9307,115.1008,120.5654,77.7483,70.6125,68.5134,166.7072,105.5294,79.6391,84.7108,73.9479,131.8103,93.3555,71.0513,77.3407,88.0505,108.1303,79.7511,65.0564,72.3912
ydjI,103.3038,113.3987,172.0736,96.4655,108.5126,84.502,147.3573,177.5463,141.608,109.7826,79.2799,148.0939,117.2619,91.1867,110.9121,98.4776,116.5066,116.7002,94.3762,115.0841
ydjJ,27.306,81.4989,19.9185,31.8268,17.8702,29.1912,52.0822,27.3684,3.6654,4.2405,29.9561,53.4585,33.7489,36.5485,6.0993,26.875,53.5976,30.3925,8.4271,6.6664
ydjM,1177.8313,484.9725,365.82,335.6451,529.4682,1021.9494,616.5785,405.8537,551.7105,542.3739,949.4143,473.1839,155.7459,289.4706,625.9444,1002.3897,432.5585,140.2308,458.34,523.7831
ydjN,195.5964,64.4359,73.9666,63.0452,66.8458,151.2633,71.2947,76.8266,64.415,76.9856,142.0964,64.9681,40.651,62.5866,81.2326,169.8668,60.3119,41.6529,62.2374,55.8435
ydjO,1210.1302,1463.0105,1195.9627,992.9569,1346.24,962.6827,1390.3409,1360.8214,1563.9887,1456.8032,1079.6473,1489.5419,886.2713,838.7169,1779.8449,1103.8868,1322.6276,882.3252,1493.2461,1630.5954
ydjP,194.1504,451.0357,131.484,119.7667,117.1775,139.3068,459.7499,131.5533,151.1668,203.4518,149.0239,402.1233,117.2838,125.5622,165.5806,151.8196,332.3866,110.7654,133.6104,246.0509
ydzA,143.9863,257.9588,259.659,362.2911,638.1908,217.5384,266.926,269.3814,363.5809,553.1922,226.5438,295.4815,252.8561,462.7308,782.9709,201.6929,269.0462,215.8669,728.3042,787.7644
ydzE,40.7985,33.4108,14.7498,62.0018,56.5657,30.6356,34.8664,17.2785,37.0255,33.8169,32.8907,30.3181,31.4527,91.897,27.6049,41.5517,26.5458,43.8575,32.0327,36.307
ydzF,117.9542,138.2113,96.152,108.8476,92.0025,99.0087,124.3675,124.9773,129.9163,120.7394,114.0581,103.7889,96.9132,101.5807,118.0899,137.8686,127.8042,80.7983,123.3341,117.0032
ydzH,11.5073,9.355,7.9422,29.5247,19.9644,10.531,6.9733,14.8101,21.1574,12.5606,6.5781,6.0636,17.2483,43.1516,15.6027,7.4793,6.8822,20.9753,16.9062,16.7571
ydzJ,63.9314,25.8965,72.7213,101.2195,109.1134,31.3943,41.5766,71.7453,74.1109,59.0474,44.8236,34.6465,54.444,92.9072,80.5047,50.7872,32.2408,65.3725,87.536,94.3595
ydzK,486.5725,587.2039,322.2766,331.959,538.2808,494.5799,500.34,330.8427,570.9183,632.0769,522.1755,537.3341,249.4672,312.0996,651.998,551.7695,492.2078,209.0354,567.881,747.0178
ydzL,37.6968,31.4882,20.4427,27.2801,25.3641,30.518,30.605,13.6842,20.5264,38.8343,19.5366,18.2086,19.6869,38.7636,41.5863,17.2768,14.9892,9.2499,24.6646,28.3857
ydzM,183.4956,148.5251,85.0756,102.7859,102.4725,184.5925,164.9557,115.678,101.9861,84.0918,201.3261,132.6116,70.644,98.4388,93.2096,156.8965,171.1397,76.5971,92.9311,103.4615
ydzN,194.611,149.8527,131.5584,198.1328,289.3626,174.4407,122.9136,150.9677,378.7695,178.5126,186.7949,124.9072,87.9105,193.4605,327.2705,158.8348,145.3201,75.3204,273.2397,231.3106
ydzO,39.9886,35.7603,47.708,77.7483,68.8958,47.5747,65.159,62.9032,71.4405,41.8581,53.8831,48.9327,67.2257,68.2203,35.1739,51.886,53.8687,71.6759,52.1536,54.5656
ydzQ,5.1652,4.3991,16.8062,76.1285,32.858,9.454,3.8256,2.0312,24.3751,25.4432,17.0131,4.9899,23.3782,74.966,15.8028,12.3097,4.8544,31.3835,16.109,16.854
ydzR,6.4397,4.1134,19.7891,57.5539,25.6037,4.9111,3.5772,17.7273,23.8777,14.8694,7.7131,2.0737,28.1059,66.4087,12.3139,4.2631,7.061,40.1057,29.2131,16.2372
ydzU,49.268,26.3945,79.2909,113.6321,60.661,30.5435,42.3761,39.375,38.5717,57.2471,28.5535,30.7068,78.6123,117.7603,45.585,40.4011,50.7849,85.4597,52.7205,66.4733
ydzX,2.5826,1.0998,7.4694,19.4371,15.0599,0.7878,0.0,1.0156,3.4822,0.0,0.7733,1.6633,20.0384,47.3469,11.8521,0.6839,0.8091,15.6918,5.8578,2.2983
yeaA,166.7887,623.8704,127.3878,108.1408,117.6915,147.1379,603.7529,158.9545,143.845,191.749,152.5274,430.6393,124.8455,103.685,164.6363,151.9937,403.1835,113.8936,141.4401,243.5896
yeaB,156.4822,248.5257,89.3252,102.8629,141.5944,166.5975,160.5973,123.634,143.02,136.921,158.9378,161.3214,93.0995,110.6389,151.8371,153.8642,159.8797,81.0148,126.0945,133.4423
yeaC,111.2926,73.9047,83.0601,88.3739,94.8501,103.1111,92.7331,92.95,98.6149,108.1335,111.111,95.0068,77.4819,103.7424,109.0392,107.45,89.0628,70.5502,101.2234,105.4143
yebC,162.5108,179.2464,87.292,99.5062,98.5741,146.1835,159.3058,122.2388,131.9064,186.8364,156.2343,131.0767,75.6675,89.9827,91.9864,162.1695,113.3186,71.1048,133.7685,122.1175
yebD,182.3394,670.337,414.0199,757.7374,1951.662,324.1356,453.2453,509.1667,1046.6388,1257.6195,281.6369,677.9861,314.2535,863.7682,2358.3773,235.5125,902.4641,315.6285,1755.1193,2257.7115
yebE,43.3318,71.9072,54.2644,43.7072,31.2595,41.6996,78.4149,56.9189,19.8766,27.6437,34.9124,69.0488,62.8232,48.7972,30.2388,42.23,62.5567,61.0706,31.5373,29.8155
yebG,77.6344,118.3754,48.8908,55.3662,39.8279,67.6101,112.682,59.0909,39.2535,43.9473,62.9907,82.2569,52.2214,45.9122,41.6619,69.6306,80.0248,50.2136,33.0169,60.1731
yecA,11.5771,9.5566,17.3857,76.4078,39.5146,10.269,12.4663,14.7091,52.0523,38.1648,10.3999,8.6032,24.1843,65.9864,27.9954,11.3193,8.3697,26.2972,69.5366,19.4957
yeeA,58.5075,38.512,44.9184,49.2995,35.7704,53.7156,52.7936,49.6364,42.8306,39.6393,49.3521,42.9127,37.8909,53.3729,43.2062,50.0594,44.4843,43.3948,39.0611,37.2739
yeeB,64.9831,44.5931,60.6034,57.2404,53.8674,74.1165,65.4507,71.7821,65.4344,65.3707,77.4614,65.1763,57.5394,67.3449,57.3016,63.5693,66.9086,63.6263,53.8647,53.6546
yeeC,104.6524,88.2114,86.3568,94.3942,91.1102,123.6172,114.3492,80.1893,128.74,119.7755,139.1739,110.0634,71.7826,96.4245,107.1949,111.7622,121.6779,76.5004,112.1401,104.8447
yeeD,78.5919,77.6309,66.7855,81.5595,76.0244,112.706,85.5139,57.3529,105.6939,95.786,103.3523,88.4476,60.5082,95.9317,99.4646,87.5356,98.9926,53.9058,90.9687,103.1071
yeeI,311.6331,251.1878,436.2148,272.1191,305.5796,288.6607,341.6282,395.2812,402.1898,428.0813,312.1132,358.2713,340.9873,241.7323,384.7978,303.6392,366.025,307.8723,341.5118,395.9167
yeeK,18.7595,26.5564,45.6414,73.9324,43.9451,22.7359,20.8414,80.1534,55.8855,44.0182,19.5845,24.0003,59.0089,70.4879,43.6273,18.9303,19.0604,50.8298,64.2565,40.6076
yefA,153.7879,55.0842,79.6956,52.0576,41.7154,113.9407,55.089,80.9674,46.6913,35.8417,123.9469,63.1759,70.7444,62.7175,45.5532,120.8848,61.1238,69.2621,48.4418,36.1329
yefB,64.2474,27.3591,34.2452,39.2616,26.4174,47.9922,35.3838,36.603,21.6565,21.5548,44.3954,23.3412,28.7595,35.4447,23.3104,52.565,24.7722,28.2764,23.587,22.2345
yefC,42.6333,19.2722,32.0119,43.1935,27.6425,43.2181,32.0624,23.2143,23.2144,26.6547,42.4223,20.9099,37.5323,44.0903,30.8531,43.2468,13.5616,48.4203,29.0102,22.7639
yerA,51.9186,117.7532,410.3688,99.293,146.2493,51.8096,119.7861,382.2805,103.422,140.1783,47.9167,216.8395,426.015,118.2179,145.4074,52.883,253.8681,402.919,155.3486,188.7357
yerB,779.1347,877.3792,820.7376,758.2801,850.5476,715.0834,951.8889,914.2093,1223.6237,990.9042,763.4095,981.618,703.2766,684.1535,1181.2105,752.4241,1024.229,629.7878,1212.7838,1061.306
