gene_name,rep1@8h,rep1@12h,rep1@16h,rep1@20h,rep1@24h,rep1@28h,rep1@32h,rep2@8h,rep2@12h,rep2@16h,rep2@20h,rep2@24h,rep2@28h,rep2@32h,rep3@8h,rep3@12h,rep3@16h,rep3@20h,rep3@24h,rep3@28h,rep3@32h,rep4@8h,rep4@12h,rep4@16h,rep4@20h,rep4@24h,rep4@28h,rep4@32h
ytcA,1.1558,2.7071,12.5361,38.7835,21.1394,93.9851,36.8282,1.4104,2.5683,20.2273,13.8312,11.9209,35.4546,150.865,1.9036,2.2332,28.0258,48.5609,8.1777,89.9834,73.8714,2.9077,1.9916,27.2137,17.8603,10.4574,44.2481,67.1086
ytcB,0.0,1.9983,8.4826,26.7336,11.1945,61.9146,26.263,2.3859,1.4482,12.6104,7.6454,5.7789,23.8676,98.0804,1.171,1.2593,14.6654,35.2488,5.0848,59.58,51.374,0.4142,2.2052,17.5827,13.5266,8.5841,33.5265,48.3165
ytcC,1.0128,3.364,10.5451,24.9633,14.8183,60.4037,20.4053,1.6683,1.1252,9.0809,6.7595,4.8641,20.2647,89.6359,3.2753,1.9568,17.0916,28.6248,4.8803,56.6786,49.3851,1.9309,1.523,20.1224,11.5434,7.03,30.7849,49.2226
ytcD,49.4557,39.9035,26.8194,51.4241,51.7449,112.2359,23.0929,50.0241,41.2083,29.1732,37.5087,36.6622,30.0945,56.7753,43.2574,38.3472,30.2943,62.6322,21.6511,21.0378,88.1841,53.2451,32.4139,34.9914,44.2797,35.3247,62.2037,50.0419
ytcI,237.3259,170.5185,155.9279,102.5397,87.0428,124.6687,97.1056,213.3383,178.6061,149.0094,114.0047,104.269,91.8341,102.9599,215.2931,184.8316,124.0114,111.6077,92.3121,81.0057,113.867,215.1642,165.6006,129.4659,96.6875,91.3067,95.1159,104.6829
ytcJ,237.4818,187.8493,184.1708,119.1163,109.1134,140.9226,114.2419,217.0485,190.9058,199.0472,137.3418,127.8879,113.321,118.8501,208.5696,188.1456,176.4894,116.6104,123.7984,102.7347,116.3585,234.1165,171.7557,165.8471,126.264,119.0595,110.2358,117.7533
ytcP,2.811,5.3866,10.0609,19.0404,15.6467,64.6438,9.6537,5.6595,4.0598,11.2755,7.675,5.1925,7.1633,31.5887,2.0201,4.3449,20.72,34.5708,5.4826,4.0738,55.7258,4.0195,6.8689,22.5449,8.6074,6.0037,29.9633,25.5077
ytcQ,8.9389,16.5908,13.7194,33.0034,19.8489,88.266,16.7975,9.1067,14.0533,13.5306,8.0161,4.829,13.2123,46.3824,8.636,11.8942,26.3362,44.3193,9.6752,9.5891,67.6694,9.5128,12.998,25.363,12.6242,8.5552,50.3384,47.7297
ytdA,3.6327,5.0275,10.5065,33.8903,22.8682,95.3159,12.8221,4.1556,3.3632,5.3571,11.9388,8.3879,20.2858,80.081,3.5352,2.632,17.3226,46.0173,10.4194,23.6233,72.3731,4.0882,3.6986,25.1068,16.7367,10.237,47.6736,57.0349
ytdP,3.9557,6.1462,18.3209,37.114,31.1152,84.3864,34.2689,3.5223,5.7013,13.6223,17.9469,23.205,22.6029,47.4603,4.2258,5.9904,22.8122,46.469,22.8149,18.2355,72.3778,3.0575,5.225,26.9906,20.8245,21.407,50.29,52.1251
yteA,1.7217,3.5193,10.8307,39.846,20.8101,100.281,23.6516,1.8908,4.5907,13.0,14.6251,10.4953,35.7501,120.8954,3.0933,3.9919,22.0423,45.7687,9.4817,59.1174,86.8075,3.009,5.5017,27.3037,13.1801,11.951,45.7037,67.5253
yteJ,246.9274,328.2518,224.8978,119.2141,139.7959,121.9115,146.7835,202.1427,361.1389,269.4545,159.0399,149.4208,137.5639,112.5706,191.6716,330.4794,185.0823,98.7112,147.1095,147.4095,111.1491,220.0327,282.4403,178.9431,136.7538,177.8449,125.034,116.7068
yteP,0.2567,0.0,7.2375,29.4574,17.7556,101.7726,3.8195,0.0,0.2851,0.0,1.8168,2.6075,6.2981,46.756,0.4611,0.4959,13.6909,46.4647,7.3615,1.1445,67.587,0.2039,0.0,20.5845,8.7322,2.284,47.6555,44.2109
yteR,0.891,0.5692,4.3488,25.1477,18.2446,77.4392,3.3151,1.2232,0.9899,1.5768,3.3789,3.0861,5.0458,31.5628,1.8009,0.8608,13.395,34.0319,2.0446,2.4833,54.3103,1.0618,1.2561,18.4748,5.8736,3.5682,32.7827,29.2927
yteS,0.0,0.7488,2.5428,19.8506,11.6518,62.3557,5.3677,0.0,1.9535,2.0745,3.5563,1.624,6.6383,35.5921,1.5796,1.6987,13.0747,26.8635,4.0348,2.6136,52.0272,0.0,0.0,17.6282,5.9825,4.6944,32.246,36.0586
yteT,3.8528,3.4454,7.7306,25.0099,15.4716,69.2467,9.0417,3.1734,3.8524,5.0,6.039,3.2026,9.0909,42.2207,2.9419,3.1637,15.8813,32.6683,7.0726,7.3018,54.4916,2.9077,5.7936,17.0305,7.7012,6.0002,34.9745,33.3321
yteU,12.9709,8.522,8.4408,27.1945,17.6814,67.5033,10.6061,6.1048,7.4111,6.1211,7.87,9.2417,14.3408,36.99,5.9924,10.7405,20.4877,34.254,10.2045,10.3286,57.4586,7.9489,9.4041,13.5104,14.8153,13.1919,34.406,41.0388
yteV,6.774,10.3847,10.2858,59.9044,15.0824,132.4866,15.5093,8.679,4.5155,4.7951,8.2202,8.7591,8.9508,56.738,6.0852,7.8529,21.0239,66.2339,13.9893,3.0207,92.1991,5.3813,10.1864,40.7471,26.5043,13.2622,68.9457,73.9718
ytfI,4.7329,8.3718,10.6612,28.7703,15.6329,70.0306,16.6708,4.9977,12.5386,7.3018,6.2587,8.7426,17.8679,52.6014,4.2516,8.441,21.8922,38.6562,8.3539,21.1049,69.8036,4.3382,10.6071,19.9085,13.3156,10.3676,44.5656,43.1154
ytfJ,4.3496,10.4189,12.9732,30.1786,13.835,53.4611,33.6102,2.9855,15.7052,24.375,16.4945,19.0824,66.1975,116.8853,0.9768,11.5554,20.5658,35.7179,16.2186,92.131,61.4538,1.7277,13.7968,27.7496,17.111,22.7409,39.634,67.3162
ytfP,87.6517,103.8554,101.3335,89.3471,101.8675,113.7551,194.7264,97.4925,91.815,113.1818,116.689,138.4251,129.273,119.4012,91.3711,89.3288,96.4087,100.8008,124.8751,144.317,135.6589,91.5145,106.2772,97.4425,116.1736,133.718,106.9108,146.0686
ytgP,308.2813,166.0191,128.1179,71.3287,79.5827,85.7951,93.3914,244.9355,132.0788,146.1605,77.2849,69.887,67.1231,87.1076,255.9543,154.6945,96.6257,73.9017,91.8591,65.0833,83.8126,264.5343,138.9529,89.8317,78.8067,84.2055,82.6955,76.4971
ythA,1.1168,2.1401,7.6713,36.0724,24.1255,105.1115,8.31,1.7034,2.6883,3.7331,7.1526,6.3608,22.6622,60.9316,1.5048,1.4385,22.2048,55.0248,10.2505,16.6002,87.5675,0.7393,2.2742,20.1872,12.0323,6.2944,54.0175,54.6786
ythB,5.0015,12.1704,14.7236,31.1441,15.1507,71.662,18.8123,8.5004,12.436,14.33,13.4871,12.9782,22.0289,53.694,6.4184,10.3536,16.6313,37.6592,17.7611,23.0991,62.9995,7.7571,10.5203,19.9697,16.0035,15.8959,45.86,43.9561
ythP,194.926,461.5143,215.1953,132.861,164.706,151.576,261.4654,151.9015,528.4203,258.7658,193.238,193.5613,224.4561,162.5852,149.1045,400.1987,182.2906,124.9266,208.4367,244.5163,149.8121,151.8023,344.4401,168.4381,168.4684,242.6671,158.5107,174.0339
ythQ,124.6069,226.4732,140.255,95.6747,108.9592,131.489,159.3116,89.1513,271.6391,131.8523,133.5852,124.9747,136.1971,106.401,90.9716,236.4104,107.5638,94.2032,112.5027,153.9494,118.083,102.2194,192.7692,110.2488,100.7062,144.9939,108.8084,117.5569
ytiB,336.7264,401.5336,428.6182,455.7374,509.6489,239.9751,364.336,354.0204,360.9109,428.8963,731.2543,718.2282,527.3307,307.4417,359.7433,362.242,309.1035,385.4913,712.1339,475.8466,228.3996,341.5286,412.7309,310.4965,676.0192,618.0901,475.5281,297.145
ytjA,397.9915,504.2742,495.3413,445.0067,537.8339,257.665,456.8502,392.0903,427.6644,528.5526,802.7302,848.6636,625.0274,368.8719,424.9206,443.3089,355.4185,411.1706,724.8487,583.092,256.111,411.1871,433.3229,339.9331,772.3094,659.9687,501.0333,360.4135
ytjP,152.6403,148.5829,152.8014,125.6707,104.9474,130.5349,214.9037,156.6422,139.5033,158.2274,141.0276,164.9968,171.1296,157.1383,162.7178,141.2644,136.2959,125.5782,138.1381,160.435,149.0356,168.374,139.4397,130.3498,140.5881,159.6114,128.2431,161.3484
ytkA,197.5508,237.1891,422.9949,352.53,554.5353,305.6635,987.5371,230.0031,255.3211,461.4555,502.0039,569.3345,416.7131,508.8806,225.2594,333.5681,391.4357,368.8304,650.7283,422.7928,476.9972,209.5459,327.7081,344.1009,623.017,710.2623,397.4461,599.8377
ytkC,41.0154,53.9621,28.5498,54.7118,30.1807,98.6774,14.0158,44.2585,38.0862,16.6111,42.7145,29.9664,19.0667,65.3748,45.6432,26.6125,29.0928,62.6616,33.7126,27.9805,84.0452,43.7678,14.9589,30.6861,38.5315,19.0672,60.2015,58.3748
ytkD,190.7547,213.8122,91.3244,117.3559,149.6176,113.386,84.4914,192.6466,148.9828,110.9906,146.1194,110.4138,101.5474,112.465,171.3567,164.1943,78.6414,100.4509,132.3856,88.0749,87.661,196.1293,169.5086,73.4256,135.2829,116.5617,136.5437,93.1314
ytkL,550.9536,683.9422,378.9754,267.004,266.6111,245.0057,484.6512,550.9831,508.2039,424.6381,368.7427,388.6779,361.2638,300.5623,566.5608,509.4901,374.4023,263.8691,359.3054,332.5604,280.1348,588.8498,478.2904,318.4601,372.4351,391.9169,266.2207,309.125
ytkP,127.6729,105.5781,118.9363,117.1208,122.1644,101.6188,116.7421,112.7202,111.2374,127.5,152.6795,143.1178,109.7502,100.9464,120.6384,109.2649,97.6231,105.4177,134.9315,100.9897,93.7358,120.1511,109.2872,82.8042,137.4338,116.2104,106.0166,100.0148
ytlC,7.2827,3.2361,8.929,29.1928,14.1,51.7206,12.3242,5.5058,5.6285,8.9655,12.4878,10.2358,22.4138,70.0602,5.1199,3.9766,20.2688,25.6387,12.7149,33.5343,46.4697,5.5339,4.4639,20.2009,15.6209,9.2988,33.0985,42.6123
ytlD,5.4892,5.8438,12.5685,31.8452,24.7344,86.5157,13.9641,4.1863,4.4044,10.4336,12.6437,10.1397,20.4355,83.0134,5.4789,5.3029,16.8589,42.1638,12.9455,33.9967,64.6059,5.3297,5.4456,25.57,16.3414,10.3126,43.6214,54.8762
ytlI,131.0521,124.0286,70.7783,125.8063,127.1786,118.5566,101.9547,171.3338,114.6944,70.0485,150.9163,132.1563,84.8157,86.6188,163.3739,135.9048,55.2516,133.6133,120.2853,105.2499,106.1996,146.3885,147.0472,58.9888,128.9861,103.7721,149.7171,84.7376
ytlP,121.7188,87.7905,85.2489,95.9177,70.7162,95.8083,89.9791,117.9689,96.3059,86.9022,84.9345,82.1372,88.598,93.109,108.9377,92.4207,91.9154,96.4093,78.8421,85.121,105.5192,120.5994,100.4659,78.5952,84.4292,85.9356,89.5747,93.9482
ytlQ,168.2666,180.002,169.8622,91.2587,82.7376,74.9787,69.4816,180.0281,181.8237,221.2131,127.4129,97.8519,68.7936,65.2487,192.778,170.6693,133.7648,93.7624,80.2056,77.3296,71.0334,161.6539,154.3235,131.3786,98.1812,82.7079,61.3058,60.4276
ytlR,105.5698,114.433,147.461,80.5071,69.3198,89.2394,72.3283,122.7184,132.6874,175.1855,96.5121,72.1437,68.6904,85.0369,130.2775,114.0905,106.2683,80.4389,66.0658,64.4917,91.3431,132.5741,114.2517,103.5049,76.6432,65.9532,65.0837,86.7194
ytmA,61.1815,52.3798,34.7415,59.6673,61.8953,144.9182,28.602,42.5062,37.3666,43.0814,39.1946,28.9934,39.907,81.8303,39.1337,56.629,49.0864,73.1614,51.4509,31.7816,108.616,49.366,42.1471,47.8781,42.2309,41.9035,85.0301,79.3183
ytmB,233.6451,202.0321,185.9059,191.9711,268.5433,137.052,195.0531,197.9495,216.502,221.4815,331.1924,233.7002,162.741,117.5038,202.5533,203.0438,129.6313,181.594,337.126,170.6129,110.4905,209.1129,215.753,115.3054,267.2909,260.585,199.2685,127.1064
ytmI,1244.2625,1105.9156,479.212,443.035,741.2329,318.7722,534.8707,1687.9798,1201.2885,523.4497,766.1537,1100.5948,466.2578,254.5816,1675.5619,1066.8804,349.2733,393.9405,560.425,444.1845,269.9371,1553.6351,1284.8273,336.2069,614.9746,578.9093,560.0811,358.9513
ytmO,978.6416,739.3617,650.7101,335.8263,420.5826,247.4742,391.1346,1256.8397,1037.3721,613.8134,506.4209,805.4472,332.2573,176.4948,1207.3257,782.647,478.5298,328.4604,311.3384,382.2747,225.8417,1204.0721,810.0978,457.0939,392.3876,345.3317,364.7531,276.9781
ytmP,761.1859,622.7519,322.1403,285.8565,310.2983,196.817,348.1949,717.3632,512.2309,355.9116,423.5148,453.6728,351.0006,222.0604,703.596,506.3386,212.4375,274.5884,431.309,370.602,176.1338,701.19,440.0388,192.8317,435.5059,424.4038,298.4833,253.2571
ytnA,188.7966,142.6669,211.7198,119.6386,121.2348,96.6571,101.9467,150.7743,172.9446,251.7349,169.4853,123.3774,74.8062,79.8123,159.1979,184.2804,185.5283,112.517,123.6295,77.8348,90.5386,164.9782,208.9084,195.6059,131.1953,118.4009,89.9049,84.0984
ytnI,840.4973,602.0197,520.6353,268.8106,330.6775,199.3494,293.8843,1135.2791,951.3593,562.1808,415.1924,652.0489,270.5111,152.8004,1038.5563,665.8797,374.335,262.5907,250.1547,298.9356,200.3049,1079.7613,697.3872,421.474,295.3845,284.0085,311.3757,210.2664
ytnJ,1134.0565,704.251,810.3406,400.5003,460.1606,265.2263,451.677,1446.2203,1163.7495,736.202,537.275,882.5276,399.5086,215.1093,1346.0219,891.3699,574.2843,361.5324,348.018,446.3048,252.587,1403.1388,931.527,546.4558,441.5989,397.6073,415.0266,310.7364
ytnL,1196.8377,706.1325,716.2057,290.4841,390.0412,215.7415,344.1683,1409.2513,1062.1472,695.1259,470.3676,712.0427,330.7056,162.3996,1390.7796,844.5174,564.1516,288.8503,280.812,388.1873,183.7772,1401.987,884.5563,527.6044,378.9472,328.042,302.4312,223.4268
ytnM,1384.065,873.3867,638.4503,254.4255,386.6548,203.2886,239.8167,1473.4349,1058.7699,668.2475,448.6785,567.5264,250.8443,132.8066,1499.8252,851.1592,507.2853,231.334,263.3447,273.9442,153.8658,1484.4704,864.9617,503.7211,338.3922,265.5924,255.0904,152.2321
ytnP,44.8382,45.6756,70.5623,89.3278,58.4919,102.1941,193.239,47.2027,56.9774,77.7926,76.4594,119.0957,182.2769,148.7093,50.809,58.038,65.3736,98.2756,84.0574,178.7079,150.879,55.8738,53.9842,65.1709,80.0155,116.8373,78.5997,183.2225
ytoA,384.8667,335.149,260.0404,235.9571,244.1427,188.9788,344.3239,360.5694,318.1495,280.0291,271.1228,289.3421,228.5585,252.5337,366.8788,307.282,225.5489,230.4951,298.7829,238.8977,219.2223,372.5353,306.6202,195.7456,312.645,310.0003,231.9605,261.6027
ytoI,320.2418,227.9527,238.1391,163.2714,171.9072,184.2801,398.6377,322.4658,276.2796,231.3409,197.1537,249.4587,260.0596,258.6588,342.1743,252.0328,178.5242,173.3184,208.8122,297.9599,235.3027,337.6587,264.2582,187.7876,190.7524,242.0296,205.1177,275.3009
ytoP,223.6902,216.4645,133.4483,112.4961,122.8046,123.9119,109.4054,206.4025,190.811,141.8925,146.3676,137.7343,127.4583,106.3442,197.6251,195.3569,107.6926,107.0376,123.4206,104.9984,119.3953,204.4739,177.4719,102.4611,134.3048,130.8606,121.1286,105.8036
ytoQ,362.1873,311.0656,203.329,167.498,161.4233,135.3007,133.3381,309.6329,280.3746,267.6342,214.8191,184.4203,128.2553,126.9815,333.8264,313.9922,184.515,163.9665,160.3611,119.9557,136.8701,322.09,297.131,189.5649,180.2169,158.9359,130.0689,122.8411
ytpA,320.7186,256.2299,232.3568,198.5572,189.5655,164.8103,317.6598,298.1632,266.2634,242.625,252.0015,255.4103,211.5004,218.9761,315.2302,268.9914,181.2708,181.3751,257.0991,218.2795,198.632,297.9578,259.8994,181.9279,273.606,273.8133,191.0484,215.8364
ytpB,226.5946,208.2872,187.7913,159.7221,159.6471,141.4198,249.6277,254.8457,187.8714,203.4783,206.4317,200.7798,156.2122,172.5808,241.2768,189.8313,153.5554,153.5344,223.1284,177.0016,166.2525,260.8229,180.0365,144.296,218.7138,211.2417,147.9527,196.5313
ytpI,382.94,353.3207,440.1788,450.3243,442.4446,488.0137,1473.4272,387.1441,409.0766,400.6188,457.5769,665.0492,773.8232,836.1276,388.1009,343.8551,319.8213,468.1564,727.5539,963.2703,729.2263,406.9107,351.4424,310.2308,574.1839,774.0418,629.1088,897.2956
ytpP,717.0049,640.3115,480.5334,342.6684,338.3159,246.2825,394.1941,637.2665,566.1923,463.125,422.5025,407.7975,303.3339,260.6447,660.5897,573.6481,330.2631,303.9556,355.5626,283.2174,280.7545,630.3781,523.5607,359.167,393.1259,377.2581,257.33,252.4474
ytpQ,542.422,479.8287,390.3057,250.071,254.527,172.9801,324.7688,523.4951,454.6211,415.1026,365.4712,335.2233,288.1348,229.0128,478.1214,441.1922,329.8864,241.9169,259.6845,278.4555,200.0021,511.2505,419.6557,309.1511,313.7002,309.8216,211.6416,234.056
ytpR,616.5498,519.5277,490.7638,270.1946,264.1655,175.8608,325.0345,533.54,477.7105,546.8688,368.2129,338.1926,257.1688,221.0255,571.1258,533.9635,392.4359,227.8278,323.4094,225.3104,185.2119,564.2148,481.7914,379.5852,336.5066,325.8549,222.2701,197.5812
ytqA,230.2747,122.2483,126.8185,79.1925,81.789,99.9453,59.1657,195.7525,120.5249,135.2322,89.2641,89.5631,66.1673,81.6144,214.9024,131.2501,96.0356,77.2014,79.5521,58.4732,82.0645,214.0287,143.3188,93.2761,77.0405,63.9818,86.3941,67.2916
ytqB,212.329,123.4451,119.9706,78.147,82.2293,107.7102,64.5265,158.2447,100.761,140.5,86.5719,91.5954,61.6001,83.7153,176.27,117.5046,95.3624,78.0213,86.0644,64.2554,85.0205,197.9652,123.8754,89.2258,78.9456,76.5621,85.9791,72.6788
