gene_name,rep1@12h,rep1@16h,rep1@20h,rep1@24h,rep1@28h,rep2@12h,rep2@16h,rep2@20h,rep2@24h,rep2@28h,rep3@12h,rep3@16h,rep3@20h,rep3@24h,rep3@28h,rep4@12h,rep4@16h,rep4@20h,rep4@24h,rep4@28h
ywoB,5.4846,13.9688,37.8644,34.1382,102.3618,16.0974,15.8279,19.5363,9.9129,19.7533,14.5159,26.0239,60.6697,16.008,14.9563,20.1743,38.1493,16.8888,11.9391,49.8217
ywoC,36.6745,50.0059,43.3754,30.091,94.8862,49.2901,52.3421,23.3122,28.1214,32.8422,56.3065,42.608,50.5034,24.9518,32.9732,48.6466,47.1744,24.7879,31.3533,52.0476
ywoD,23.0734,36.6052,38.96,29.1588,93.2208,27.5648,33.1457,18.0796,13.8168,24.7947,35.0722,38.7498,47.5211,15.6981,18.7109,30.5198,41.235,22.6555,21.2679,54.5753
ywoF,125.1629,165.1238,156.4913,218.3062,183.4895,130.7727,154.6695,199.2183,240.0555,254.4567,150.6531,128.3485,156.9482,279.3959,265.5886,163.2915,125.427,237.5609,302.4906,197.7665
ywoG,35.104,40.414,58.1643,46.8454,102.2318,30.0654,36.5932,46.9434,49.7968,97.0581,35.9973,39.774,63.6063,45.1394,111.3926,31.3032,37.9448,36.6521,60.2068,78.4504
ywoH,33.6626,32.4758,62.5367,50.4775,106.5073,40.5849,31.087,55.7146,50.3332,136.7829,44.5471,31.9453,67.7038,57.0274,154.8868,33.77,32.2022,55.5221,99.1257,87.3096
ywpD,32.5438,23.7737,55.7336,43.8107,110.9325,22.3778,29.3548,36.544,30.9148,31.871,30.0464,30.1654,58.8301,38.7423,28.0686,26.4471,38.8751,27.7145,35.8498,66.0003
ywpE,8.2002,15.6641,49.8193,35.0911,104.761,9.8055,6.6262,11.3593,11.857,15.1457,13.9522,24.9021,60.6776,16.5699,8.9448,10.5572,30.7132,21.1565,7.8543,51.3158
ywpF,604.184,437.0435,442.6546,662.9165,371.1208,501.9665,497.4635,757.6374,711.4802,717.3735,505.8325,318.8597,431.7671,845.0452,750.4975,502.8778,296.8835,719.3594,818.1198,574.144
ywpG,37.9421,41.3153,45.5556,50.8272,72.1579,34.4306,51.0352,55.497,43.5317,48.7501,46.1561,48.8437,46.8537,34.8155,42.4666,49.758,41.7793,42.8354,45.9656,47.0653
ywpJ,108.5313,99.9755,72.8551,80.6515,105.578,90.5308,84.2045,87.3706,90.2076,104.7275,96.5868,66.1408,79.6841,83.8763,93.4195,98.8541,58.7289,80.6169,84.088,91.6094
ywqA,57.4217,82.5441,47.8451,38.8743,82.1225,61.9726,87.4648,35.8553,32.1692,37.0142,62.538,79.1116,47.877,29.9962,38.4295,69.3402,75.0756,31.0726,28.4459,52.1539
ywqB,54.067,53.2458,39.96,31.2059,75.5792,53.174,55.014,31.5924,22.3161,29.9218,56.9419,41.9426,48.1992,30.8993,33.1122,57.5663,45.4447,25.0022,28.6236,49.9543
ywqC,195.0438,155.8681,145.8171,169.7005,126.6162,202.8041,158.5843,205.7413,208.1435,197.0365,191.4179,98.5022,161.4993,215.9079,180.1919,220.536,95.5874,190.2738,204.9805,150.4151
ywqE,30.6383,52.7254,57.0154,47.9341,85.1528,38.5263,51.6176,45.5549,56.2743,36.4001,39.7623,43.6916,66.5951,49.8252,41.9106,42.6429,48.7368,47.414,41.5312,57.948
ywqF,104.1416,89.0234,77.3957,78.2334,101.2954,99.7265,106.1224,86.604,79.9642,76.2314,114.5969,84.1523,85.8901,68.3712,86.4903,99.6867,83.0062,86.0743,74.7123,79.0
ywqG,106.787,172.7662,142.1429,141.9667,161.3489,107.9351,187.5572,182.7737,150.6197,131.588,116.4045,151.7414,147.7031,163.5769,148.3941,132.8116,146.9036,155.6127,139.5107,133.1902
ywqH,167.7269,266.9925,247.0301,282.9052,336.0282,247.4446,219.2021,347.3273,422.2483,850.81,246.8738,234.2081,226.9966,372.5422,782.1331,229.7081,233.44,285.1644,500.7312,329.7156
ywqI,121.3541,188.5388,190.3493,175.2428,258.2627,160.4124,180.431,245.9128,300.9313,684.9667,157.8399,188.868,176.3265,280.0907,640.6808,156.2349,164.4929,220.5778,365.1884,222.1084
ywqJ,114.8577,185.0635,160.1383,179.929,229.6092,135.8192,167.9975,216.0674,283.7989,620.3792,145.376,165.4915,176.0918,276.2735,665.2375,148.9018,177.2466,204.9368,368.9441,221.2081
ywqK,150.5339,228.42,174.0559,211.5632,201.684,184.2223,223.3064,269.0477,295.9615,539.459,206.0326,199.6087,185.7221,358.4683,596.7709,189.4172,195.8332,225.3944,385.7548,231.3678
ywqL,142.685,188.6422,141.1831,197.973,176.133,134.4571,177.8661,197.9151,261.8837,495.0887,167.0243,170.704,142.6351,280.8796,496.5049,167.0416,162.9317,203.2351,338.7989,195.2318
ywqM,24.4194,38.1093,56.3279,35.0933,95.3043,27.482,23.5459,33.8267,31.1549,36.8776,26.341,37.0779,69.7857,33.8631,52.3329,27.4755,42.2717,30.126,34.0208,63.2129
ywqN,13.3423,23.147,43.5732,28.8862,78.3184,13.6209,15.5357,17.4491,20.9696,26.5715,10.9667,25.9839,50.6421,22.4017,20.7548,19.6312,36.0048,20.4702,20.2046,47.4654
ywqO,5.7069,16.9576,37.8235,24.8655,68.4075,8.6852,13.1757,15.8109,9.2833,32.6757,6.4733,31.4116,40.9487,11.5318,22.4102,15.7441,29.5175,11.399,17.8893,41.4732
ywrA,22.4132,23.0342,36.4852,26.8004,84.5925,16.4138,22.3324,20.5428,25.1589,52.2906,27.2072,29.5539,41.9686,18.5396,56.1021,29.5063,29.0341,20.8133,23.0085,54.9286
ywrB,25.0615,25.3508,35.7328,31.5304,87.2398,26.4316,24.1288,24.0586,21.5881,57.9092,27.419,36.8383,44.9557,25.8591,52.1145,30.99,29.2913,17.396,23.0292,55.6855
ywrC,27.8885,21.9855,36.1847,35.9578,65.9091,34.0697,19.6226,15.2427,28.3235,53.9624,30.1274,25.7097,42.4832,22.6606,59.1029,26.8674,26.528,23.8734,24.9775,37.5316
ywrD,47.1689,24.7088,43.3085,30.3593,100.3752,54.1115,12.6046,19.7014,15.9624,65.6921,45.2312,29.41,54.2479,21.9917,59.7275,33.5197,30.0709,19.6449,27.5444,59.4268
ywrE,211.1561,63.2234,61.088,52.8075,105.065,194.287,72.2545,66.4098,55.2026,78.6966,186.763,44.3708,69.8931,71.9591,87.1954,163.6641,57.1628,45.189,72.2316,82.7132
ywrF,163.4923,124.8773,92.8451,107.1873,89.0253,131.9283,146.25,129.0091,110.4184,77.6215,137.9718,116.7287,92.5487,94.8167,67.0857,136.1129,110.7869,104.0761,101.749,71.7318
ywrJ,12.6133,17.0541,43.0024,21.2269,74.663,11.3753,15.531,12.5728,10.47,18.6372,14.1306,26.245,50.2799,8.3909,28.9438,17.5275,24.9957,11.5083,10.4134,44.5113
ywrK,15.4977,33.5097,71.8637,31.3508,82.1897,18.5315,44.2775,65.7458,16.4564,24.867,15.1984,41.7314,73.8438,25.4439,70.1548,12.6483,44.0521,68.0369,18.8923,44.9716
ywrO,691.0565,359.042,345.0081,513.0332,250.0296,566.0184,468.1108,623.9403,559.0269,379.8075,567.0285,285.0923,265.071,499.9426,343.9207,556.0544,279.456,512.4275,468.013,288.689
ywsA,344.4618,73.3362,89.5283,79.6558,105.854,190.1219,96.5151,109.7409,129.5289,105.5759,146.7722,67.1996,88.636,111.0984,78.1717,137.2974,73.7988,100.1157,106.2315,105.6302
ywsB,1535.8956,615.4144,52.5561,62.779,97.7403,1260.7887,725.5307,55.559,98.9299,208.7266,1178.8314,631.3786,73.0042,63.0346,78.7488,1173.7446,578.5789,87.1803,59.1646,73.0264
ywtE,189.8198,154.2815,100.5039,117.2356,92.3683,160.2763,149.1376,152.5843,120.2123,70.1186,189.1623,115.3432,98.9831,114.639,70.9441,169.1444,133.8447,132.9953,108.6517,82.181
ywtF,403.354,193.419,146.3497,237.8392,152.5987,299.891,254.1641,234.4153,214.5734,175.8022,332.2036,136.4847,150.4938,220.7497,168.574,322.4673,136.4163,225.2456,214.487,168.7413
ywtG,402.9486,141.1038,37.3463,21.2358,87.8402,288.6759,156.4683,6.0216,22.4989,48.5372,302.9646,154.3572,44.1078,12.2144,5.8336,311.3627,147.8452,23.329,8.5107,54.6
ywzB,407.2297,413.2439,351.3819,439.5293,256.0487,492.4621,472.3052,426.5424,549.1759,351.5071,634.5535,299.7958,391.8931,591.0651,433.1352,606.238,232.8087,655.469,683.872,383.0734
ywzC,221.0101,161.3397,163.7898,183.1287,174.067,243.6157,201.5,196.1154,185.2263,161.2003,233.1258,114.3527,141.4095,222.5032,140.0391,190.5531,124.5298,180.89,226.5183,186.4143
ywzD,758.8424,225.9503,200.8498,371.0218,215.5485,575.7563,235.625,403.9309,276.6945,339.6256,465.7194,131.9197,210.4308,478.0342,372.3626,466.0265,150.6409,313.3942,406.0291,339.8177
ywzG,79.1836,37.6459,108.0701,145.2324,164.742,89.9787,39.975,127.0293,164.8717,209.8204,75.0474,44.0846,93.4313,163.0847,231.2487,95.5354,50.4647,145.5086,182.3913,169.9325
ywzH,637.6916,503.7385,248.7946,381.153,214.0314,714.3204,682.5,541.546,430.4984,312.0006,688.2003,376.7225,282.819,443.7422,291.1338,590.3003,326.8907,413.3289,344.1901,242.1112
yxaB,61.9964,42.4715,47.4626,44.5112,97.3292,49.911,43.9317,30.8536,54.8064,55.7792,52.6835,54.2902,66.249,35.8319,50.8863,52.6086,52.9871,36.3731,40.4069,64.7639
yxaC,22.8524,14.7449,29.6184,26.1726,66.8956,17.0911,21.526,12.6624,14.539,25.3247,15.5528,21.8601,32.2478,12.3139,17.1499,18.1569,18.2595,16.1281,14.9637,36.4129
yxaD,76.2508,33.6124,68.0298,68.4542,126.4305,63.1228,45.3646,45.2681,46.6458,82.8751,68.1946,32.8408,73.2124,37.5316,63.9798,60.9502,40.2755,50.7679,61.2874,89.9866
yxaF,67.0861,64.8907,66.8149,35.2539,79.0961,72.2086,70.5859,38.7391,23.853,16.6563,81.9167,43.8341,54.5805,24.198,16.7947,74.8393,42.3678,33.3164,21.8336,40.2571
yxaH,26.722,26.6898,61.1569,38.6469,91.344,25.5168,25.8871,31.9357,31.2515,44.3227,25.1597,33.414,64.8524,43.9968,46.637,28.7171,35.8847,42.2113,41.6085,62.8978
yxaI,524.4174,301.3326,216.8768,284.4813,151.9113,438.5373,344.4572,300.1991,203.8801,120.5923,466.945,234.6606,210.5692,300.6687,131.5291,484.9333,212.0865,299.2121,253.5363,136.1016
yxaL,132.2937,471.283,347.8811,559.6256,322.5024,126.8878,437.9197,481.301,624.3791,429.665,166.8626,353.3785,338.2252,714.9318,405.9591,166.87,331.5199,608.1888,764.9743,500.4401
yxaM,55.9564,567.8262,383.6879,492.8703,357.9031,83.5516,655.6875,585.0034,743.8311,856.8315,91.4141,520.9993,377.5128,730.3256,999.3906,91.2635,570.3641,569.0302,740.4132,571.32
yxbB,228.8243,1651.8115,1255.7144,1803.57,1504.3276,291.9341,1880.7551,2071.5602,3259.4258,4987.5517,297.5173,1433.2796,1186.8295,2525.6073,5709.8634,329.3888,1589.4152,1945.8536,3163.0308,2377.7332
yxbC,226.7855,1571.1532,1081.1947,1693.9252,1145.8061,300.9645,1996.8353,2002.4437,2535.9384,3698.7618,368.0731,1388.5242,897.9227,2515.3639,4160.6454,375.4494,1343.2526,1807.2575,2754.0452,2106.4498
yxbD,50.8094,275.622,205.5471,243.9708,188.9981,70.5828,321.1406,312.35,306.7492,331.0131,75.3468,235.4516,164.136,325.9324,384.0709,77.1856,224.0783,260.0879,317.622,238.346
yxbF,43.783,36.2297,46.9347,44.1557,100.2314,31.5689,26.8701,29.3927,22.8388,32.3465,30.3844,34.0811,59.9811,25.1351,34.5793,33.2294,36.1775,25.6453,28.9547,54.7452
yxbG,216.1653,84.7263,50.7918,31.419,108.7433,118.9573,81.1314,10.6752,18.1074,45.8322,116.2599,113.2098,59.6733,14.5339,11.4323,129.2628,103.0846,20.7804,12.0785,64.0934
yxcA,51.5322,102.4379,154.571,153.3374,197.1787,63.396,128.8393,152.2203,114.4943,96.5716,82.689,115.4595,169.8477,150.1264,94.3246,60.1026,91.4605,123.0146,134.8323,177.2668
yxcD,175.2801,80.9309,80.7677,71.4582,78.0318,119.4486,83.301,87.6288,89.6686,93.1458,106.9669,73.9282,69.2583,84.6906,89.4475,109.3428,62.8889,83.2609,97.8218,73.9389
yxcE,270.0269,156.9613,119.6679,132.6434,137.3072,233.557,137.9378,150.9686,172.357,193.7423,213.7588,119.6765,114.0399,144.6282,183.8374,191.8512,115.931,165.855,191.1489,138.0245
yxdJ,30.7554,28.4488,46.649,38.2867,110.626,30.3389,25.0109,22.8914,19.5802,24.0783,35.4062,33.107,70.5401,28.8573,20.8296,38.8355,33.0755,22.0051,21.7437,59.3046
yxdK,42.1017,33.5437,53.6606,41.9293,99.4342,38.8665,32.8988,30.7627,26.4578,27.7547,36.7351,46.9612,58.869,31.9934,20.3479,44.7919,42.7432,39.2439,29.1021,60.3203
yxdL,6.5475,19.1078,36.4634,21.3959,79.5157,3.5587,6.4244,13.6047,13.6091,16.3256,7.1173,23.6112,44.7777,12.4952,10.3558,8.4294,29.194,16.075,10.2621,51.1062
yxdM,11.0154,22.1565,52.2898,35.2314,101.9245,11.6427,16.1196,22.9387,22.2985,21.9102,10.252,30.8778,68.4998,25.2642,12.2743,9.5998,34.0937,28.8849,20.5406,66.686
yxeA,16.3828,44.0439,82.44,67.9821,136.6598,23.7452,36.9828,68.4425,61.8532,26.2242,17.2064,50.4416,103.4013,63.7561,26.2097,19.4178,50.6465,70.294,45.0145,89.6599
yxeB,477.3965,1350.065,884.2059,1334.1172,361.7203,757.3309,1762.267,1646.782,1205.627,550.6035,761.9286,1136.8388,732.0638,1230.8503,568.5224,823.0241,1019.3991,1334.7134,1079.8766,505.5015
yxeC,203.2179,302.5962,219.7997,254.9585,198.3194,201.5787,358.4774,334.916,188.2412,101.4588,219.7035,240.4612,213.5951,206.0303,90.0528,165.854,227.6603,208.2395,199.0689,158.9632
yxeD,16.1051,23.5477,44.1452,27.8458,109.8832,4.6686,33.0508,31.8706,26.5213,37.678,14.2084,21.0573,65.8042,23.3024,69.4886,12.5064,33.8304,26.807,28.0468,48.1641
yxeE,62.3084,99.919,107.7005,76.4892,118.2916,52.6807,139.8566,93.8472,80.0834,171.9839,57.5878,87.3807,110.2174,69.9467,397.2204,59.2083,112.9807,99.6792,85.6014,102.021
yxeF,44.4156,50.0709,54.1557,60.7307,108.7153,29.7607,49.7586,25.9361,34.2167,28.5104,41.8459,54.7257,64.0,44.4658,21.6031,40.1747,59.7369,35.8742,31.954,60.7532
yxeG,33.4898,42.889,44.7262,43.1041,81.6476,29.1241,41.9355,34.597,43.4996,22.2258,37.3434,46.5409,60.414,37.213,20.8038,34.2421,40.0899,42.7055,34.4,57.7503
yxeH,192.456,168.3516,130.2499,160.2889,114.6989,178.8867,198.238,183.7965,165.897,118.8711,185.895,130.1389,126.0255,151.4968,108.4494,166.5199,131.1854,178.1993,146.547,113.877
yxeI,50.0613,42.7733,51.2808,37.3523,81.7913,49.954,48.0091,30.4822,21.3444,19.4408,56.2989,57.2527,58.5241,19.021,25.203,55.7154,50.8241,25.8528,23.0247,54.5879
yxeJ,1.3892,3.5382,22.5061,7.7822,21.6182,2.4162,1.2829,3.2989,0.0,3.079,0.0,9.4919,15.7823,2.4952,1.2122,2.044,8.9195,7.3994,3.8708,15.704
yxeK,484.417,195.084,141.0727,180.4961,117.5422,385.7475,230.5147,251.283,207.2294,112.9414,428.2692,163.0276,129.4006,147.3735,110.0569,501.5233,175.0093,163.4893,136.6071,120.4821
yxeL,408.956,257.5604,133.4835,163.8942,112.0821,337.3923,252.5602,211.447,180.7078,102.4339,348.2074,212.4557,125.1176,122.8048,100.456,392.5665,224.1464,150.7511,115.1908,127.0197
yxeM,600.799,417.3862,163.1247,218.9708,132.8794,546.7321,454.3868,312.2121,251.4553,131.2757,507.3455,408.9353,145.0781,171.7435,128.6357,560.6973,412.9834,188.0697,164.8516,152.4857
yxeN,464.5435,401.5566,138.5648,175.5348,107.9531,461.9313,402.1333,230.6585,210.6694,110.2402,431.478,371.2008,113.6326,151.2853,133.897,453.5991,387.3145,146.524,139.245,121.2451
yxeO,394.0174,402.6322,123.1533,148.5182,102.664,434.8357,367.38,211.2698,183.1908,99.5282,402.0623,360.0506,114.8952,112.263,95.8162,461.6769,345.8715,145.0869,123.5554,108.6659
yxeP,517.3603,507.6861,153.2519,177.3126,127.7368,557.6373,506.6929,241.9418,224.581,97.8584,532.6699,419.4922,138.5198,143.0961,109.7834,575.4999,405.0698,160.3294,132.0334,119.9324
yxeQ,301.1106,317.1326,89.0793,104.1732,86.6193,326.499,320.2634,136.9755,105.2526,64.3589,306.4619,283.773,84.9272,71.644,65.8964,345.1661,269.0257,82.1148,69.4224,73.5269
yxeR,322.9949,364.5727,107.9255,109.2906,113.9445,352.906,361.6172,143.4914,129.6161,93.9786,382.1876,303.7632,108.5619,88.9386,99.0842,411.3846,304.5301,107.241,90.593,98.0418
yxiB,103.8473,97.7149,133.1918,151.3624,161.2406,115.145,104.6926,200.7096,175.1825,239.1152,113.8668,79.4967,141.2646,185.7475,261.2894,89.1308,88.9028,161.9067,219.429,141.6182
yxiC,62.1738,90.6291,96.7534,120.4794,112.9857,65.2906,78.0,134.6436,152.659,174.2003,66.5313,86.3879,110.8269,141.1715,197.5697,71.63,102.9379,110.1273,165.0674,101.0376
yxiD,64.0877,95.6087,99.5724,103.0704,112.1807,64.1094,101.6053,131.5158,114.3604,141.0845,69.8929,89.1535,102.4466,128.9174,144.3385,79.7151,86.8167,107.2909,125.0263,96.1186
yxiE,807.07,922.8007,856.7967,1752.7217,952.1711,677.2124,948.1711,1290.0363,1696.1544,1713.9091,646.2025,751.5085,884.2329,2309.9639,1796.2446,687.5716,636.4325,1733.7622,2349.4879,1563.8782
yxiF,32.2786,181.55,103.4993,84.9704,77.2135,57.3113,169.5382,132.0117,96.2627,65.0829,51.3605,162.3496,106.1536,81.5303,53.4007,51.9456,161.6751,106.5604,95.0931,59.3676
yxiG,46.3328,234.078,106.2747,92.1916,83.6983,58.1275,202.7158,149.708,108.1792,67.8994,70.0733,187.4098,115.8126,104.3666,58.3275,60.3488,188.5721,101.6482,106.3491,71.5531
yxiH,34.5528,221.6384,134.9993,76.4696,73.0662,78.4601,201.2045,140.5528,90.9015,67.3638,63.1443,170.5089,102.7285,106.0223,52.7659,59.3125,177.3454,103.5239,96.9455,61.4836
yxiI,15.6412,127.8103,66.71,63.2821,77.8455,43.0737,116.1574,76.3497,47.117,43.3334,48.2968,108.8507,75.2095,51.5054,32.4164,32.1232,119.0249,52.5036,51.7538,48.7647
yxiJ,23.4618,97.7817,61.2562,43.1469,69.9713,37.097,97.5,54.8704,44.7183,34.6667,39.5156,95.5368,70.1436,41.183,25.1266,36.8742,92.0583,44.7326,37.8868,43.0558
yxiK,26.7373,140.2701,74.7191,57.1815,91.1164,44.1189,125.9903,76.5171,63.4427,47.6105,43.0294,119.1896,90.5945,60.9536,41.8777,42.8704,125.208,56.1439,55.875,54.6193
yxiM,14.61,103.4409,67.5984,50.4452,135.1855,28.0479,86.299,44.9499,40.6559,26.4752,32.7272,94.8032,85.381,31.193,22.1307,30.0139,95.3797,42.7637,35.1402,75.0857
yxiO,53.5291,72.0416,118.6207,109.9362,195.0493,56.8481,70.3914,114.6185,250.746,357.7436,50.7379,79.0301,154.2831,170.803,333.4366,47.3648,74.2646,156.0265,260.672,215.7819
yxiP,98.1364,76.2079,119.1912,152.5654,161.7745,89.7926,88.9097,135.1141,211.5034,272.8287,87.5752,70.9731,118.7497,167.9133,280.4515,90.3311,66.6934,150.1877,198.2796,148.9692
yxiS,547.4822,132.1396,92.9774,106.3651,116.2766,368.2064,129.6649,104.2495,87.3461,105.3404,304.5353,112.3805,80.0505,105.5691,78.8337,286.6624,104.0509,89.8604,106.9055,85.5434
yxjA,296.5736,141.6565,115.255,131.9274,100.1898,182.7072,171.9724,171.1334,127.9191,131.6987,197.1869,127.6821,100.2454,114.59,121.0666,185.9813,112.6022,134.7597,123.2524,80.2525
yxjB,113.0394,103.8858,118.9577,173.2303,125.683,84.353,131.6078,173.05,214.1542,126.5091,100.996,78.4544,121.3509,180.5873,126.3138,90.5705,80.9096,169.6496,175.4163,146.8035
yxjC,1.116,7.959,35.8333,22.0906,93.6914,0.7764,1.649,2.827,4.1957,10.2241,2.0255,21.8601,49.6492,7.8179,3.7008,1.4779,23.7267,7.5793,3.5762,51.0662
yxjF,33.965,33.0045,66.5984,76.6687,95.0057,25.9787,37.4128,70.939,82.5424,31.7442,22.5897,39.4555,64.3527,64.6812,29.639,22.8799,41.7474,73.836,48.4598,68.729
yxjG,1634.928,1263.8515,1249.1014,1895.3615,611.1232,1033.7057,1401.7876,2420.719,2467.1147,1346.5829,1141.3199,1095.0819,1012.3996,2199.7975,1184.0895,1285.9791,1041.5685,1720.4418,1754.2107,1163.6647
yxjH,622.9416,585.1128,700.8747,990.173,343.6493,427.3031,627.6026,1280.0473,1345.0558,555.1505,426.8152,501.8423,574.6426,1196.1919,453.36,451.449,500.2956,862.2872,901.9494,609.5031
